gold,russell2000,dow_jones,msci_world,nasdaq100,s_p500,date
1287.50000,1575.44006,25819.65039,2090.39990,7150.83008,2792.80005,2019-03-03
1284.69995,1568.28003,25806.63281,2087.50000,7156.79004,2789.69995,2019-03-04
1287.59998,1536.81995,25673.46094,2078.69995,7112.47021,2771.39990,2019-03-05
1286.09998,1523.63000,25473.23242,2061.39990,7026.87988,2748.89990,2019-03-06
1299.30005,1521.88000,25450.24023,2051.10010,7015.68994,2743.10034,2019-03-07
1299.30005,1521.88000,25450.24023,2051.10010,7015.68994,2743.10034,2019-03-08
1299.30005,1521.88000,25450.24023,2051.10010,7015.68994,2743.10034,2019-03-09
1291.09998,1548.88000,25650.88086,2074.69995,7164.02002,2783.30005,2019-03-10
1298.09998,1549.82996,25554.65820,2083.39990,7201.27979,2791.50000,2019-03-11
1309.30005,1555.88000,25702.89062,2095.69995,7256.97998,2810.89966,2019-03-12
1295.09998,1549.64001,25709.93750,2096.30005,7243.00977,2808.50024,2019-03-13
1302.90002,1553.54004,25848.86914,2108.80005,7306.99072,2822.50000,2019-03-14
1302.90002,1553.54004,25848.86914,2108.80005,7306.99072,2822.50000,2019-03-15
1302.90002,1553.54004,25848.86914,2108.80005,7306.99072,2822.50000,2019-03-16
1301.50000,1563.93005,25914.09961,2118.00000,7326.27979,2832.89990,2019-03-17
1306.50000,1554.98987,25887.38281,2121.50000,7349.27979,2832.60010,2019-03-18
1301.69995,1543.16003,25745.66992,2112.10010,7380.74951,2824.19995,2019-03-19
1307.30005,1562.41003,25962.50977,2127.89990,7493.27051,2854.89990,2019-03-20
1312.30005,1505.92004,25502.32031,2094.80005,7326.05957,2800.69995,2019-03-21
1312.30005,1505.92004,25502.32031,2094.80005,7326.05957,2800.69995,2019-03-22
1312.30005,1505.92004,25502.32031,2094.80005,7326.05957,2800.69995,2019-03-23
1322.59998,1512.85999,25516.83008,2087.10010,7316.95996,2798.40015,2019-03-24
1315.00000,1528.17004,25657.73242,2102.60010,7351.14990,2818.50000,2019-03-25
1310.40002,1522.22998,25625.58984,2094.00000,7308.18945,2805.39990,2019-03-26
1292.50000,1535.09998,25717.46094,2095.19995,7320.47070,2815.39990,2019-03-27
1295.59998,1539.74011,25928.68164,2107.69995,7378.76953,2834.39990,2019-03-28
1295.59998,1539.74011,25928.68164,2107.69995,7378.76953,2834.39990,2019-03-29
1295.59998,1539.74011,25928.68164,2107.69995,7378.76953,2834.39990,2019-03-30
1291.19995,1556.06006,26258.41797,2131.80005,7478.41992,2867.19995,2019-03-31
1292.50000,1553.32007,26179.13086,2131.69995,7499.64014,2867.19995,2019-04-01
1292.30005,1560.90991,26218.13086,2143.00000,7544.97021,2873.39990,2019-04-02
1291.40002,1567.48999,26384.63086,2142.80005,7540.56982,2879.39990,2019-04-03
1292.59998,1582.56006,26424.99023,2149.89990,7578.83936,2892.69995,2019-04-04
1292.59998,1582.56006,26424.99023,2149.89990,7578.83936,2892.69995,2019-04-05
1292.59998,1582.56006,26424.99023,2149.89990,7578.83936,2892.69995,2019-04-06
1298.80005,1579.00000,26341.01953,2152.89990,7599.74072,2895.80005,2019-04-07
1305.09998,1559.68005,26150.58203,2143.19995,7568.48975,2878.19971,2019-04-08
1310.30005,1581.55017,26157.16016,2148.00000,7611.49023,2888.20020,2019-04-09
1290.50000,1579.14001,26143.05078,2147.60010,7594.89014,2888.29980,2019-04-10
1292.19995,1584.80017,26412.30078,2159.39990,7628.14990,2907.39990,2019-04-11
1292.19995,1584.80017,26412.30078,2159.39990,7628.14990,2907.39990,2019-04-12
1292.19995,1584.80017,26412.30078,2159.39990,7628.14990,2907.39990,2019-04-13
1288.50000,1579.17004,26384.76953,2161.10010,7629.12012,2905.60010,2019-04-14
1274.19995,1582.79004,26452.65820,2163.10010,7654.72998,2907.10010,2019-04-15
1273.80005,1567.59998,26449.53906,2160.89990,7680.72070,2900.39990,2019-04-16
1273.09998,1565.75000,26559.53906,2160.19995,7689.72070,2905.00000,2019-04-17
1273.09998,1565.75000,26559.53906,2160.19995,7689.72070,2905.00000,2019-04-18
1273.09998,1565.75000,26559.53906,2160.19995,7689.72070,2905.00000,2019-04-19
1273.09998,1565.75000,26559.53906,2160.19995,7689.72070,2905.00000,2019-04-20
1274.69995,1560.04004,26511.05078,2161.60010,7713.49072,2908.00000,2019-04-21
1270.59998,1585.08997,26656.38867,2174.39990,7810.70947,2933.69995,2019-04-22
1276.59998,1588.12988,26597.04883,2168.80005,7784.41016,2927.19971,2019-04-23
1276.40002,1575.60999,26462.08008,2165.39990,7816.92041,2926.19995,2019-04-24
1285.50000,1589.90015,26543.33008,2173.80005,7826.68066,2939.89990,2019-04-25
1285.50000,1589.90015,26543.33008,2173.80005,7826.68066,2939.89990,2019-04-26
1285.50000,1589.90015,26543.33008,2173.80005,7826.68066,2939.89990,2019-04-27
1281.50000,1598.35999,26554.39062,2175.60010,7839.04004,2943.00000,2019-04-28
1285.69995,1591.20996,26592.91016,2178.69995,7781.45947,2945.80005,2019-04-29
1284.19995,1576.38000,26430.14062,2170.00000,7751.85059,2923.69995,2019-04-30
1272.00000,1582.65002,26307.78906,2161.10010,7724.06006,2917.50000,2019-05-01
1281.30005,1614.02002,26504.95117,2177.80005,7845.72949,2945.60010,2019-05-02
1281.30005,1614.02002,26504.95117,2177.80005,7845.72949,2945.60010,2019-05-03
1281.30005,1614.02002,26504.95117,2177.80005,7845.72949,2945.60010,2019-05-04
1283.80005,1614.97998,26438.48047,2166.69995,7794.08984,2932.50000,2019-05-05
1285.59998,1582.30994,25965.08984,2135.50000,7640.14941,2884.09985,2019-05-06
1281.40002,1574.96997,25967.32812,2131.89990,7617.54980,2879.39990,2019-05-07
1285.19995,1570.06006,25828.35938,2119.30005,7582.75000,2870.69995,2019-05-08
1287.40002,1572.98999,25942.36914,2126.30005,7586.52979,2881.39990,2019-05-09
1287.40002,1572.98999,25942.36914,2126.30005,7586.52979,2881.39990,2019-05-10
1287.40002,1572.98999,25942.36914,2126.30005,7586.52979,2881.39990,2019-05-11
1301.80005,1523.00000,25324.98828,2086.50000,7324.12988,2811.89990,2019-05-12
1296.30005,1543.06006,25532.05078,2098.80005,7401.87988,2834.39990,2019-05-13
1297.80005,1548.26990,25648.01953,2110.39990,7503.25049,2851.00000,2019-05-14
1286.19995,1557.23999,25862.67969,2126.10010,7580.13965,2876.30005,2019-05-15
1275.69995,1535.75989,25764.00195,2116.50000,7503.68066,2859.50024,2019-05-16
1275.69995,1535.75989,25764.00195,2116.50000,7503.68066,2859.50024,2019-05-17
1275.69995,1535.75989,25764.00195,2116.50000,7503.68066,2859.50024,2019-05-18
1277.30005,1524.95996,25679.90039,2104.60010,7376.69971,2840.19995,2019-05-19
1273.19995,1545.25012,25877.33008,2117.69995,7451.02002,2864.39990,2019-05-20
1274.19995,1531.63000,25776.60938,2111.80005,7420.66016,2856.30005,2019-05-21
1285.40002,1501.38000,25490.46875,2087.50000,7307.92969,2822.19995,2019-05-22
1283.59998,1514.10999,25585.68750,2095.00000,7300.95996,2826.10010,2019-05-23
1283.59998,1514.10999,25585.68750,2095.00000,7300.95996,2826.10010,2019-05-24
1283.59998,1514.10999,25585.68750,2095.00000,7300.95996,2826.10010,2019-05-25
1277.09998,1514.10999,25585.68750,2095.00000,7300.95996,2826.10010,2019-05-26
1277.09998,1504.02002,25347.76953,2084.60010,7278.37939,2802.39990,2019-05-27
1281.00000,1489.94995,25126.41016,2064.80005,7216.85986,2783.00000,2019-05-28
1289.90002,1485.53003,25169.87891,2066.50000,7245.39990,2788.89990,2019-05-29
1308.00000,1465.48999,24815.03906,2046.30017,7127.95996,2752.10010,2019-05-30
1308.00000,1465.48999,24815.03906,2046.30017,7127.95996,2752.10010,2019-05-31
1308.00000,1465.48999,24815.03906,2046.30017,7127.95996,2752.10010,2019-06-01
1324.90002,1469.97998,24819.77930,2045.09985,6978.02002,2744.39990,2019-06-02
1325.69995,1508.56006,25332.17969,2077.69995,7166.75000,2803.30005,2019-06-03
1330.59998,1506.79016,25539.57031,2095.80005,7220.89990,2826.19995,2019-06-04
1339.80005,1499.28992,25720.66016,2104.19995,7275.93018,2843.50000,2019-06-05
1343.30005,1514.39001,25983.93945,2126.89990,7417.29004,2873.30005,2019-06-06
1343.30005,1514.39001,25983.93945,2126.89990,7417.29004,2873.30005,2019-06-07
1343.30005,1514.39001,25983.93945,2126.89990,7417.29004,2873.30005,2019-06-08
1326.30005,1523.56006,26062.67969,2135.50000,7501.93018,2886.69995,2019-06-09
1328.30005,1519.10999,26048.50977,2139.69995,7513.85010,2885.69995,2019-06-10
1333.90002,1519.79016,26004.83008,2134.39990,7472.28955,2879.80005,2019-06-11
1340.80005,1535.80005,26106.76953,2137.00000,7510.67969,2891.60010,2019-06-12
1341.69995,1522.50000,26089.61133,2131.00000,7479.10986,2887.00000,2019-06-13
1341.69995,1522.50000,26089.61133,2131.00000,7479.10986,2887.00000,2019-06-14
1341.69995,1522.50000,26089.61133,2131.00000,7479.10986,2887.00000,2019-06-15
1340.00000,1532.75000,26112.52930,2130.89990,7526.52002,2889.69995,2019-06-16
1347.80005,1550.22998,26465.53711,2150.89990,7635.40039,2917.80005,2019-06-17
1345.80005,1555.58008,26504.00000,2161.60010,7667.73975,2926.50000,2019-06-18
1394.09998,1563.48999,26753.17188,2183.00000,7738.05029,2954.19995,2019-06-19
1397.30005,1549.63013,26719.13086,2178.19995,7728.77979,2950.50000,2019-06-20
1397.30005,1549.63013,26719.13086,2178.19995,7728.77979,2950.50000,2019-06-21
1397.30005,1549.63013,26719.13086,2178.19995,7728.77979,2950.50000,2019-06-22
1415.19995,1530.07996,26727.53906,2178.19995,7723.02051,2945.30029,2019-06-23
1415.80005,1521.04004,26548.22070,2163.69995,7591.54053,2917.39990,2019-06-24
1411.50000,1521.89001,26536.81836,2158.39990,7627.04932,2913.80005,2019-06-25
1412.00000,1546.55005,26526.58008,2166.50000,7657.05029,2924.89990,2019-06-26
1413.69995,1566.56995,26599.96094,2178.39990,7671.08008,2941.80005,2019-06-27
1413.69995,1566.56995,26599.96094,2178.39990,7671.08008,2941.80005,2019-06-28
1413.69995,1566.56995,26599.96094,2178.39990,7671.08008,2941.80005,2019-06-29
1389.30005,1566.56995,26717.42969,2192.19995,7768.13965,2964.30005,2019-06-30
1408.00000,1560.54004,26786.67969,2198.60010,7799.81982,2973.00000,2019-07-01
1420.90002,1572.12000,26966.00000,2213.39990,7857.68945,2995.80005,2019-07-02
1400.09998,1572.12000,26966.00000,2213.39990,7857.68945,2995.80005,2019-07-03
1400.09998,1575.61987,26922.11914,2205.60010,7841.29980,2990.40015,2019-07-04
1400.09998,1575.61987,26922.11914,2205.60010,7841.29980,2990.40015,2019-07-05
1400.09998,1575.61987,26922.11914,2205.60010,7841.29980,2990.40015,2019-07-06
1400.00000,1561.39001,26806.14062,2194.60010,7785.79004,2975.89990,2019-07-07
1400.50000,1562.58997,26783.49023,2193.69995,7826.85986,2979.60010,2019-07-08
1412.50000,1565.05005,26860.19922,2201.10010,7903.40039,2993.10010,2019-07-09
1406.69995,1557.92004,27088.08008,2205.39990,7896.78027,2999.89990,2019-07-10
1412.19995,1570.00000,27332.02930,2212.69995,7943.24072,3013.80005,2019-07-11
1412.19995,1570.00000,27332.02930,2212.69995,7943.24072,3013.80005,2019-07-12
1412.19995,1570.00000,27332.02930,2212.69995,7943.24072,3013.80005,2019-07-13
1413.50000,1561.81995,27359.16016,2214.30005,7966.93018,3014.30005,2019-07-14
1411.19995,1562.00000,27335.63086,2208.10010,7927.08008,3004.00000,2019-07-15
1423.30005,1550.78003,27219.84961,2197.89990,7888.76025,2984.39966,2019-07-16
1428.09998,1555.61987,27222.97070,2198.39990,7904.12988,2995.10010,2019-07-17
1426.69995,1547.90002,27154.19922,2194.60010,7834.89941,2976.60010,2019-07-18
1426.69995,1547.90002,27154.19922,2194.60010,7834.89941,2976.60010,2019-07-19
1426.69995,1547.90002,27154.19922,2194.60010,7834.89941,2976.60010,2019-07-20
1426.90002,1544.78003,27171.89844,2197.69995,7905.12061,2985.00000,2019-07-21
1421.69995,1554.95996,27349.18945,2209.60010,7954.55957,3005.50000,2019-07-22
1423.59998,1580.42017,27269.97266,2217.80005,8010.60986,3019.60010,2019-07-23
1414.69995,1561.45007,27140.97852,2206.89990,7929.87061,3003.69995,2019-07-24
1419.30005,1578.97009,27192.44922,2215.69995,8016.95020,3025.89990,2019-07-25
1419.30005,1578.97009,27192.44922,2215.69995,8016.95020,3025.89990,2019-07-26
1419.30005,1578.97009,27192.44922,2215.69995,8016.95020,3025.89990,2019-07-27
1420.40002,1569.03003,27221.34766,2212.50000,7989.08008,3020.99976,2019-07-28
1433.40002,1585.59985,27198.01953,2203.39990,7952.46973,3013.19995,2019-07-29
1429.09998,1574.60999,26864.27148,2187.60010,7848.77979,2980.39966,2019-07-30
1424.19995,1550.76001,26583.41992,2173.19995,7801.14941,2953.59985,2019-07-31
1448.69995,1533.66003,26485.00977,2150.00000,7692.79980,2932.10010,2019-08-01
1448.69995,1533.66003,26485.00977,2150.00000,7692.79980,2932.10010,2019-08-02
1448.69995,1533.66003,26485.00977,2150.00000,7692.79980,2932.10010,2019-08-03
1467.69995,1487.41003,25717.74023,2097.30005,7415.68994,2844.69995,2019-08-04
1475.19995,1502.08997,26029.51953,2109.19995,7521.31934,2881.80005,2019-08-05
1509.59998,1500.68994,26007.07031,2114.10010,7551.89990,2884.00024,2019-08-06
1499.69995,1532.13000,26378.18945,2146.89990,7724.82959,2938.10010,2019-08-07
1498.59998,1513.04004,26287.43945,2135.30005,7646.27002,2918.69995,2019-08-08
1498.59998,1513.04004,26287.43945,2135.30005,7646.27002,2918.69995,2019-08-09
1498.59998,1513.04004,26287.43945,2135.30005,7646.27002,2918.69995,2019-08-10
1507.69995,1495.89990,25896.43945,2117.69995,7561.68018,2883.80005,2019-08-11
1504.30005,1510.57996,26279.91211,2134.50000,7728.14990,2926.30005,2019-08-12
1518.50000,1467.52002,25479.41992,2086.30005,7490.12939,2840.60010,2019-08-13
1521.69995,1461.65002,25579.39062,2082.80005,7484.89014,2847.60010,2019-08-14
1514.09998,1493.64001,25886.00781,2108.50000,7604.10986,2888.69995,2019-08-15
1514.09998,1493.64001,25886.00781,2108.50000,7604.10986,2888.69995,2019-08-16
1514.09998,1493.64001,25886.00781,2108.50000,7604.10986,2888.69995,2019-08-17
1502.09998,1508.84985,26135.78906,2131.80005,7719.31934,2923.69995,2019-08-18
1506.30005,1498.01001,25962.43750,2119.60010,7664.47021,2900.49976,2019-08-19
1506.09998,1509.85010,26202.73047,2135.50000,7733.22021,2924.39990,2019-08-20
1498.69995,1506.00000,26252.24023,2131.69995,7707.43066,2922.89990,2019-08-21
1527.90002,1459.48999,25628.90039,2094.60010,7464.98975,2847.10034,2019-08-22
1527.90002,1459.48999,25628.90039,2094.60010,7464.98975,2847.10034,2019-08-23
1527.90002,1459.48999,25628.90039,2094.60010,7464.98975,2847.10034,2019-08-24
1527.19995,1476.00000,25898.83008,2105.19995,7575.02002,2878.39990,2019-08-25
1541.40002,1456.04004,25777.90039,2104.89990,7566.02930,2869.19995,2019-08-26
1538.80005,1472.70996,26036.09961,2111.89990,7587.89990,2887.89990,2019-08-27
1530.50000,1496.71997,26362.25195,2133.10010,7702.30957,2924.60010,2019-08-28
1523.00000,1494.83997,26403.27930,2138.50000,7691.00000,2926.50000,2019-08-29
1523.00000,1494.83997,26403.27930,2138.50000,7691.00000,2926.50000,2019-08-30
1523.00000,1494.83997,26403.27930,2138.50000,7691.00000,2926.50000,2019-08-31
1555.90002,1494.83997,26403.27930,2138.50000,7691.00000,2926.50000,2019-09-01
1549.59998,1472.28003,26118.01953,2126.89990,7609.51025,2906.30005,2019-09-02
1554.00000,1484.76001,26355.47070,2149.80005,7719.25000,2937.80005,2019-09-03
1519.00000,1510.74988,26728.15039,2174.30005,7862.54004,2976.00024,2019-09-04
1509.00000,1505.17004,26797.46094,2178.89990,7852.54004,2978.69995,2019-09-05
1509.00000,1505.17004,26797.46094,2178.89990,7852.54004,2978.69995,2019-09-06
1509.00000,1505.17004,26797.46094,2178.89990,7852.54004,2978.69995,2019-09-07
1504.50000,1524.22998,26835.51172,2178.39990,7832.40039,2978.39990,2019-09-08
1492.69995,1541.60999,26909.42969,2179.39990,7814.74023,2979.39990,2019-09-09
1496.59998,1575.70984,27137.04102,2194.39990,7887.58008,3000.89990,2019-09-10
1500.80005,1575.06995,27182.44727,2201.80005,7917.33984,3009.60010,2019-09-11
1492.90002,1578.14001,27219.51953,2205.80005,7892.95020,3007.39990,2019-09-12
1492.90002,1578.14001,27219.51953,2205.80005,7892.95020,3007.39990,2019-09-13
1492.90002,1578.14001,27219.51953,2205.80005,7892.95020,3007.39990,2019-09-14
1504.80005,1584.59985,27076.82031,2195.89990,7852.41064,2998.00000,2019-09-15
1506.90002,1578.28992,27110.79883,2201.80005,7888.79053,3005.69995,2019-09-16
1509.09998,1568.33997,27147.07812,2201.00000,7888.56006,3006.70020,2019-09-17
1499.50000,1561.46997,27094.78906,2204.69995,7901.79004,3006.80005,2019-09-18
1508.00000,1559.76001,26935.07031,2197.60010,7823.54980,2992.10034,2019-09-19
1508.00000,1559.76001,26935.07031,2197.60010,7823.54980,2992.10034,2019-09-20
1508.00000,1559.76001,26935.07031,2197.60010,7823.54980,2992.10034,2019-09-21
1524.00000,1558.25012,26949.99023,2193.69995,7818.61035,2991.80005,2019-09-22
1532.59998,1533.58984,26807.76758,2182.10010,7710.03955,2966.60010,2019-09-23
1505.09998,1550.65002,26970.70898,2184.60010,7803.54004,2984.89990,2019-09-24
1507.90002,1533.32996,26891.11914,2183.50000,7771.99072,2977.60010,2019-09-25
1502.69995,1520.47998,26820.25000,2175.50000,7681.58008,2961.79980,2019-09-26
1502.69995,1520.47998,26820.25000,2175.50000,7681.58008,2961.79980,2019-09-27
1502.69995,1520.47998,26820.25000,2175.50000,7681.58008,2961.79980,2019-09-28
1469.19995,1523.37000,26916.83008,2180.00000,7749.44971,2976.69995,2019-09-29
1485.19995,1493.43005,26573.03711,2158.50000,7684.14014,2940.19995,2019-09-30
1504.09998,1479.63000,26078.62109,2121.50000,7550.79004,2887.60010,2019-10-01
1510.09998,1486.34998,26201.03906,2131.39990,7638.39062,2910.59985,2019-10-02
1509.19995,1500.69995,26573.72070,2153.80005,7754.10059,2952.00000,2019-10-03
1509.19995,1500.69995,26573.72070,2153.80005,7754.10059,2952.00000,2019-10-04
1509.19995,1500.69995,26573.72070,2153.80005,7754.10059,2952.00000,2019-10-05
1500.69995,1497.79004,26478.01953,2151.80005,7725.12988,2938.80005,2019-10-06
1500.09998,1472.59998,26164.03906,2124.19995,7604.27002,2893.10010,2019-10-07
1508.90002,1479.45996,26346.00781,2137.60010,7690.52979,2919.39990,2019-10-08
1497.00000,1485.35999,26496.66797,2150.19995,7740.35986,2938.10010,2019-10-09
1484.69995,1511.90002,26816.58984,2179.30005,7843.87939,2970.30005,2019-10-10
1484.69995,1511.90002,26816.58984,2179.30005,7843.87939,2970.30005,2019-10-11
1484.69995,1511.90002,26816.58984,2179.30005,7843.87939,2970.30005,2019-10-12
1493.80005,1505.42993,26787.35938,2175.30005,7842.33008,2966.19995,2019-10-13
1479.69995,1523.30005,27024.80078,2196.60010,7942.85010,2995.69995,2019-10-14
1490.19995,1525.06006,27001.98047,2195.39990,7920.20996,2989.69995,2019-10-15
1494.19995,1541.83997,27025.88086,2201.89990,7942.14014,2997.89990,2019-10-16
1490.00000,1535.47998,26770.20117,2195.30005,7868.49023,2986.20020,2019-10-17
1490.00000,1535.47998,26770.20117,2195.30005,7868.49023,2986.20020,2019-10-18
1490.00000,1535.47998,26770.20117,2195.30005,7868.49023,2986.20020,2019-10-19
1484.19995,1552.41003,26827.64062,2209.30005,7940.33008,3006.70020,2019-10-20
1483.59998,1550.87000,26788.09961,2204.30005,7874.62061,2996.00000,2019-10-21
1491.80005,1552.85999,26833.94922,2208.30005,7889.47021,3004.50024,2019-10-22
1501.00000,1548.48987,26805.52930,2215.60010,7966.72070,3010.30005,2019-10-23
1501.69995,1558.70996,26958.06055,2222.80005,8029.22021,3022.60010,2019-10-24
1501.69995,1558.70996,26958.06055,2222.80005,8029.22021,3022.60010,2019-10-25
1501.69995,1558.70996,26958.06055,2222.80005,8029.22021,3022.60010,2019-10-26
1492.40002,1571.92993,27090.72266,2231.39990,8110.67041,3039.40015,2019-10-27
1487.40002,1577.07007,27071.46094,2232.50000,8047.51025,3036.89990,2019-10-28
1496.69995,1572.84998,27186.68945,2237.30005,8083.11035,3046.80005,2019-10-29
1514.80005,1562.44995,27046.22852,2233.50000,8083.83057,3037.60010,2019-10-30
1511.40002,1589.32996,27347.35742,2252.10010,8161.16992,3066.89990,2019-10-31
1511.40002,1589.32996,27347.35742,2252.10010,8161.16992,3066.89990,2019-11-01
1511.40002,1589.32996,27347.35742,2252.10010,8161.16992,3066.89990,2019-11-02
1511.09998,1597.40002,27462.10938,2261.50000,8210.66016,3078.30005,2019-11-03
1483.69995,1599.60999,27492.63281,2259.30005,8210.17969,3074.60010,2019-11-04
1493.09998,1589.54016,27492.56055,2261.39990,8196.03027,3076.80005,2019-11-05
1466.40002,1593.98999,27674.80078,2266.69995,8219.65039,3085.19995,2019-11-06
1462.90002,1598.85999,27681.24023,2268.80005,8255.88965,3093.10010,2019-11-07
1462.90002,1598.85999,27681.24023,2268.80005,8255.88965,3093.10010,2019-11-08
1462.90002,1598.85999,27681.24023,2268.80005,8255.88965,3093.10010,2019-11-09
1457.09998,1594.77014,27691.49023,2266.39990,8241.91016,3087.00000,2019-11-10
1453.69995,1595.12000,27691.49023,2270.00000,8263.79004,3091.80005,2019-11-11
1463.30005,1589.18018,27783.58984,2268.30005,8259.80957,3094.00000,2019-11-12
1473.40002,1588.79004,27781.96289,2265.30005,8257.83008,3096.60010,2019-11-13
1468.50000,1596.44995,28004.89062,2282.80005,8315.51953,3120.50000,2019-11-14
1468.50000,1596.44995,28004.89062,2282.80005,8315.51953,3120.50000,2019-11-15
1468.50000,1596.44995,28004.89062,2282.80005,8315.51953,3120.50000,2019-11-16
1471.90002,1592.33997,28036.22070,2285.80005,8328.48047,3122.00000,2019-11-17
1474.30005,1598.28992,27934.01953,2284.89990,8338.74023,3120.19995,2019-11-18
1474.19995,1591.61011,27821.08984,2274.89990,8283.75000,3108.50000,2019-11-19
1463.59998,1583.95996,27766.28906,2270.39990,8265.62012,3103.50000,2019-11-20
1463.59998,1588.94006,27875.61914,2273.89990,8272.04980,3110.30005,2019-11-21
1463.59998,1588.94006,27875.61914,2273.89990,8272.04980,3110.30005,2019-11-22
1463.59998,1588.94006,27875.61914,2273.89990,8272.04980,3110.30005,2019-11-23
1456.90002,1621.89990,28066.47070,2290.69995,8371.92969,3133.60010,2019-11-24
1460.30005,1624.22998,28121.67773,2294.80005,8385.75000,3140.50000,2019-11-25
1457.90002,1634.09998,28164.00000,2302.69995,8444.70996,3153.59985,2019-11-26
1472.69995,1634.09998,28164.00000,2302.69995,8444.70996,3153.59985,2019-11-27
1470.00000,1624.50000,28051.40820,2292.30005,8403.67969,3141.00000,2019-11-28
1470.00000,1624.50000,28051.40820,2292.30005,8403.67969,3141.00000,2019-11-29
1470.00000,1624.50000,28051.40820,2292.30005,8403.67969,3141.00000,2019-11-30
1466.40002,1607.57983,27783.03906,2276.39990,8309.25977,3113.89990,2019-12-01
1481.59998,1602.63013,27502.81055,2263.10010,8254.74023,3093.19995,2019-12-02
1477.50000,1613.90002,27649.77930,2275.50000,8296.53027,3112.79980,2019-12-03
1480.30005,1614.82996,27677.78906,2278.60010,8308.40039,3117.39990,2019-12-04
1462.50000,1633.83997,28015.06055,2296.39990,8397.37012,3145.89990,2019-12-05
1462.50000,1633.83997,28015.06055,2296.39990,8397.37012,3145.89990,2019-12-06
1462.50000,1633.83997,28015.06055,2296.39990,8397.37012,3145.89990,2019-12-07
1462.80005,1629.62012,27909.59961,2292.60010,8362.74023,3136.00000,2019-12-08
1465.90002,1631.70996,27881.72070,2289.69995,8354.29004,3132.50000,2019-12-09
1472.69995,1631.93018,27911.30078,2295.00000,8402.61035,3141.60010,2019-12-10
1469.80005,1644.81006,28132.05273,2309.39990,8466.88965,3168.60010,2019-12-11
1478.59998,1637.97998,28135.37891,2319.69995,8487.70996,3168.80005,2019-12-12
1478.59998,1637.97998,28135.37891,2319.69995,8487.70996,3168.80005,2019-12-13
1478.59998,1637.97998,28135.37891,2319.69995,8487.70996,3168.80005,2019-12-14
1477.90002,1649.93994,28235.88867,2337.50000,8570.33008,3191.39990,2019-12-15
1477.00000,1657.56006,28267.16016,2336.60010,8575.70020,3192.49976,2019-12-16
1474.69995,1661.72998,28239.28125,2333.30005,8580.62012,3191.10010,2019-12-17
1480.19995,1667.09009,28376.96094,2340.69995,8641.29004,3205.39990,2019-12-18
1477.00000,1671.90002,28455.08984,2349.89990,8678.49023,3221.19971,2019-12-19
1477.00000,1671.90002,28455.08984,2349.89990,8678.49023,3221.19971,2019-12-20
1477.00000,1671.90002,28455.08984,2349.89990,8678.49023,3221.19971,2019-12-21
1484.30005,1674.14014,28551.52930,2350.80005,8696.00977,3224.00000,2019-12-22
1500.59998,1678.00989,28515.44922,2351.80005,8699.50977,3223.39966,2019-12-23
1500.59998,1678.00989,28515.44922,2351.80005,8699.50977,3223.39966,2019-12-24
1510.69995,1677.67004,28621.39062,2360.19995,8778.30957,3239.89990,2019-12-25
1514.30005,1669.02991,28645.25977,2364.89990,8770.98047,3240.00000,2019-12-26
1514.30005,1669.02991,28645.25977,2364.89990,8770.98047,3240.00000,2019-12-27
1514.30005,1669.02991,28645.25977,2364.89990,8770.98047,3240.00000,2019-12-28
1518.59998,1664.15002,28462.14062,2353.30005,8709.73047,3221.30005,2019-12-29
1523.09998,1668.46997,28538.43945,2358.50000,8733.07031,3230.80005,2019-12-30
1523.09998,1668.46997,28538.43945,2358.50000,8733.07031,3230.80005,2019-12-31
1528.09998,1666.76990,28868.80078,2375.89990,8872.21973,3257.79980,2020-01-01
1552.40002,1660.87000,28634.88086,2363.10010,8793.90039,3234.80005,2020-01-02
1552.40002,1660.87000,28634.88086,2363.10010,8793.90039,3234.80005,2020-01-03
1552.40002,1660.87000,28634.88086,2363.10010,8793.90039,3234.80005,2020-01-04
1568.80005,1663.26013,28703.38086,2364.50000,8848.51953,3246.30005,2020-01-05
1574.30005,1658.31006,28583.67969,2362.39990,8846.45020,3237.19995,2020-01-06
1560.19995,1663.58997,28745.08789,2366.89990,8912.37012,3253.10010,2020-01-07
1554.30005,1664.98999,28956.90039,2379.89990,8989.62988,3274.69995,2020-01-08
1560.09998,1657.64001,28823.76953,2377.60010,8966.63965,3265.30005,2020-01-09
1560.09998,1657.64001,28823.76953,2377.60010,8966.63965,3265.30005,2020-01-10
1560.09998,1657.64001,28823.76953,2377.60010,8966.63965,3265.30005,2020-01-11
1550.59998,1669.60986,28907.05273,2388.30005,9070.65039,3288.10010,2020-01-12
1544.59998,1675.73999,28939.66797,2388.50000,9033.41992,3283.19995,2020-01-13
1554.00000,1682.40015,29030.22266,2392.10010,9035.66992,3289.30005,2020-01-14
1550.50000,1705.21997,29297.64062,2406.19995,9125.00000,3316.80029,2020-01-15
1560.30005,1699.63989,29348.09961,2415.50000,9173.73047,3329.60010,2020-01-16
1560.30005,1699.63989,29348.09961,2415.50000,9173.73047,3329.60010,2020-01-17
1560.30005,1699.63989,29348.09961,2415.50000,9173.73047,3329.60010,2020-01-18
1557.90002,1699.63989,29348.09961,2415.50000,9173.73047,3329.60010,2020-01-19
1557.90002,1685.90002,29196.03906,2409.30005,9166.62988,3320.80005,2020-01-20
