gold,us_2_year_bond,us_3_month_bond,us_5_year_bond,us_10_year_bond,date
1771.59998,0.25200,0.04600,0.89100,1.46800,2021-06-19
1776.80005,0.25500,0.04800,0.89300,1.45900,2021-06-20
1783.30005,0.23800,0.05100,0.85900,1.43100,2021-06-21
1783.30005,0.23800,0.05100,0.85900,1.43100,2021-06-22
1783.30005,0.23800,0.05100,0.85900,1.43100,2021-06-23
1794.19983,0.23400,0.04600,0.86100,1.43600,2021-06-24
1794.19983,0.22000,0.04800,0.79700,1.35200,2021-06-25
1802.09985,0.21800,0.05300,0.78500,1.32300,2021-06-26
1800.19995,0.19600,0.05300,0.74200,1.29400,2021-06-27
1810.59998,0.21500,0.05300,0.78700,1.36100,2021-06-28
1810.59998,0.21500,0.05300,0.78700,1.36100,2021-06-29
1810.59998,0.21500,0.05300,0.78700,1.36100,2021-06-30
1805.89990,0.22700,0.05300,0.79500,1.36800,2021-07-01
1809.89990,0.25500,0.05100,0.84600,1.41800,2021-07-02
1825.00000,0.22500,0.05100,0.79400,1.34900,2021-07-03
1829.00000,0.22700,0.04800,0.78000,1.30100,2021-07-04
1815.00012,0.22800,0.04600,0.78100,1.30000,2021-07-05
1815.00012,0.22800,0.04600,0.78100,1.30000,2021-07-06
1815.00012,0.22800,0.04600,0.78100,1.30000,2021-07-07
1809.19995,0.21800,0.04600,0.70700,1.19900,2021-07-08
1811.40002,0.20200,0.05100,0.68500,1.22200,2021-07-09
1803.40002,0.21000,0.05100,0.73800,1.29200,2021-07-10
1805.40002,0.20200,0.04800,0.72000,1.27700,2021-07-11
1801.79993,0.20000,0.05100,0.71300,1.28100,2021-07-12
1801.79993,0.20000,0.05100,0.71300,1.28100,2021-07-13
1801.79993,0.20000,0.05100,0.71300,1.28100,2021-07-14
1799.20007,0.19600,0.04600,0.72600,1.29500,2021-07-15
1799.80005,0.20700,0.05100,0.70200,1.23900,2021-07-16
1799.69995,0.20400,0.05100,0.71400,1.23800,2021-07-17
1832.30017,0.20400,0.04600,0.73200,1.26600,2021-07-18
1813.50000,0.18800,0.04600,0.69300,1.22600,2021-07-19
1813.50000,0.18800,0.04600,0.69300,1.22600,2021-07-20
1813.50000,0.18800,0.04600,0.69300,1.22600,2021-07-21
1818.69995,0.17400,0.04800,0.65500,1.17900,2021-07-22
1810.69995,0.17200,0.05100,0.64700,1.17400,2021-07-23
1811.20007,0.18200,0.05100,0.67400,1.18000,2021-07-24
1805.69995,0.20200,0.05300,0.72600,1.22500,2021-07-25
1760.29993,0.21200,0.05100,0.77400,1.30500,2021-07-26
1760.29993,0.21200,0.05100,0.77400,1.30500,2021-07-27
1760.29993,0.21200,0.05100,0.77400,1.30500,2021-07-28
1723.80005,0.22200,0.05100,0.79800,1.32500,2021-07-29
1729.00000,0.23800,0.05600,0.82900,1.35400,2021-07-30
1750.80017,0.22100,0.05100,0.80700,1.33500,2021-07-31
1749.30005,0.22500,0.05100,0.82800,1.36100,2021-08-01
1775.50000,0.20900,0.05300,0.77600,1.28300,2021-08-02
1775.50000,0.20900,0.05300,0.77600,1.28300,2021-08-03
1775.50000,0.20900,0.05300,0.77600,1.28300,2021-08-04
1787.20007,0.21300,0.06300,0.76200,1.26800,2021-08-05
1785.50000,0.21700,0.07400,0.77000,1.26700,2021-08-06
1782.09985,0.21800,0.06100,0.76800,1.26000,2021-08-07
1780.59985,0.22200,0.05300,0.77000,1.24300,2021-08-08
1781.40002,0.22600,0.05300,0.78300,1.25500,2021-08-09
1781.40002,0.22600,0.05300,0.78300,1.25500,2021-08-10
1781.40002,0.22600,0.05300,0.78300,1.25500,2021-08-11
1803.59998,0.22600,0.05100,0.77100,1.25300,2021-08-12
1805.89990,0.22400,0.05800,0.79800,1.29700,2021-08-13
1788.19995,0.24100,0.05100,0.82400,1.34900,2021-08-14
1792.40015,0.24300,0.05300,0.85100,1.35400,2021-08-15
1816.60010,0.21900,0.05300,0.80100,1.31000,2021-08-16
1816.60010,0.21900,0.05300,0.80100,1.31000,2021-08-17
1816.60010,0.21900,0.05300,0.80100,1.31000,2021-08-18
1809.79993,0.20300,0.04600,0.76700,1.28000,2021-08-19
1815.80005,0.21100,0.04600,0.77500,1.30700,2021-08-20
1813.79993,0.21100,0.04600,0.77600,1.29900,2021-08-21
1809.40002,0.21000,0.04600,0.76900,1.28500,2021-08-22
1831.50000,0.20800,0.04600,0.78500,1.32600,2021-08-23
1831.50000,0.20800,0.04600,0.78500,1.32600,2021-08-24
1831.50000,0.20800,0.04600,0.78500,1.32600,2021-08-25
1798.50000,0.20400,0.04600,0.79000,1.33600,2021-08-26
1796.30017,0.22200,0.04100,0.82400,1.37700,2021-08-27
1791.20007,0.21800,0.04600,0.80600,1.33600,2021-08-28
1797.79993,0.21400,0.04600,0.78900,1.29700,2021-08-29
1789.89990,0.21500,0.04800,0.81600,1.34300,2021-08-30
1789.89990,0.21500,0.04800,0.81600,1.34300,2021-08-31
1789.89990,0.21500,0.04800,0.81600,1.34300,2021-09-01
1792.30017,0.21300,0.04800,0.80600,1.32600,2021-09-02
1805.00000,0.20900,0.04100,0.78500,1.28400,2021-09-03
1792.60010,0.21300,0.04100,0.80000,1.30400,2021-09-04
1754.59998,0.22100,0.03500,0.84000,1.33600,2021-09-05
1749.40002,0.22600,0.03800,0.86200,1.36300,2021-09-06
1749.40002,0.22600,0.03800,0.86200,1.36300,2021-09-07
1749.40002,0.22600,0.03800,0.86200,1.36300,2021-09-08
1761.79993,0.21600,0.03000,0.82600,1.31200,2021-09-09
1776.09998,0.21800,0.02500,0.83400,1.32800,2021-09-10
1776.69983,0.24000,0.03000,0.85400,1.30400,2021-09-11
1747.69995,0.26100,0.03000,0.94800,1.43500,2021-09-12
1749.69995,0.27100,0.03500,0.94800,1.45300,2021-09-13
1749.69995,0.27100,0.03500,0.94800,1.45300,2021-09-14
1749.69995,0.27100,0.03500,0.94800,1.45300,2021-09-15
1749.99988,0.28000,0.03000,0.98800,1.49100,2021-09-16
1735.90002,0.30500,0.04100,1.02400,1.54600,2021-09-17
1722.19983,0.29300,0.04100,0.99500,1.52400,2021-09-18
1756.29993,0.28100,0.03800,0.97100,1.49200,2021-09-19
1757.69995,0.26600,0.03800,0.93000,1.46500,2021-09-20
1757.69995,0.26600,0.03800,0.93000,1.46500,2021-09-21
1757.69995,0.26600,0.03800,0.93000,1.46500,2021-09-22
1766.90015,0.28000,0.03800,0.94600,1.48100,2021-09-23
1760.19995,0.28600,0.04100,0.97600,1.52800,2021-09-24
1761.19995,0.29800,0.04600,0.98800,1.52800,2021-09-25
1758.59998,0.31000,0.05300,1.02500,1.57600,2021-09-26
1756.80005,0.32000,0.05100,1.05600,1.61200,2021-09-27
1756.80005,0.32000,0.05100,1.05600,1.61200,2021-09-28
1756.80005,0.32000,0.05100,1.05600,1.61200,2021-09-29
1755.10010,0.35400,0.05300,1.09200,1.62800,2021-09-30
1758.69995,0.34200,0.05100,1.07100,1.57200,2021-10-01
1794.09985,0.36000,0.05100,1.07400,1.54200,2021-10-02
1797.30005,0.36400,0.04600,1.05300,1.51600,2021-10-03
1767.69995,0.39500,0.04800,1.12400,1.57400,2021-10-04
1767.69995,0.39500,0.04800,1.12400,1.57400,2021-10-05
1767.69995,0.39500,0.04800,1.12400,1.57400,2021-10-06
1765.09998,0.42100,0.05300,1.16500,1.59100,2021-10-07
1769.89990,0.39900,0.05600,1.16500,1.64100,2021-10-08
1784.39990,0.38700,0.05600,1.16700,1.66000,2021-10-09
1781.30005,0.45200,0.05600,1.23500,1.69600,2021-10-10
1795.69995,0.46000,0.06100,1.20100,1.63800,2021-10-11
1795.69995,0.46000,0.06100,1.20100,1.63800,2021-10-12
1795.69995,0.46000,0.06100,1.20100,1.63800,2021-10-13
1806.19983,0.43500,0.05600,1.17100,1.63300,2021-10-14
1792.50012,0.44800,0.05600,1.17800,1.61000,2021-10-15
1797.79993,0.50300,0.05600,1.15000,1.55000,2021-10-16
1802.59998,0.48900,0.05600,1.18300,1.57800,2021-10-17
1783.90002,0.50100,0.05800,1.18500,1.56100,2021-10-18
1783.90002,0.50100,0.05800,1.18500,1.56100,2021-10-19
1783.90002,0.50100,0.05800,1.18500,1.56100,2021-10-20
1795.80005,0.50100,0.04800,1.18100,1.56100,2021-10-21
1789.40002,0.44800,0.05100,1.14300,1.54700,2021-10-22
1763.90002,0.47600,0.05100,1.19000,1.60300,2021-10-23
1793.50000,0.42600,0.04100,1.11400,1.53000,2021-10-24
1816.80005,0.40500,0.04600,1.05600,1.45500,2021-10-25
1816.80005,0.40500,0.04600,1.05600,1.45500,2021-10-26
1816.80005,0.40500,0.04600,1.05600,1.45500,2021-10-27
1828.00000,0.44700,0.04100,1.12200,1.49300,2021-10-28
1830.80017,0.42300,0.04600,1.08100,1.43900,2021-10-29
1848.30017,0.51900,0.05100,1.22600,1.57000,2021-10-30
1863.90002,0.54100,0.05100,1.25500,1.57800,2021-10-31
1868.50012,0.51700,0.05300,1.22800,1.57000,2021-11-01
1868.50012,0.51700,0.05300,1.22800,1.57000,2021-11-02
1868.50012,0.51700,0.05300,1.22800,1.57000,2021-11-03
1866.59998,0.52000,0.04600,1.25500,1.61800,2021-11-04
1854.09985,0.52200,0.04600,1.27000,1.64000,2021-11-05
1870.19983,0.49800,0.05100,1.22900,1.58500,2021-11-06
1861.40002,0.50200,0.05100,1.22000,1.58700,2021-11-07
1851.59998,0.51300,0.05100,1.22300,1.54800,2021-11-08
1851.59998,0.51300,0.05100,1.22300,1.54800,2021-11-09
1851.59998,0.51300,0.05100,1.22300,1.54800,2021-11-10
1806.30005,0.59200,0.05100,1.32300,1.63200,2021-11-11
1783.80005,0.61400,0.05100,1.34400,1.67600,2021-11-12
1784.29993,0.64400,0.06100,1.34600,1.64300,2021-11-13
1785.50000,0.61800,0.06100,1.30000,1.59600,2021-11-14
1785.50000,0.50800,0.05300,1.16900,1.48200,2021-11-15
1785.50000,0.50800,0.05300,1.16900,1.48200,2021-11-16
1785.50000,0.50800,0.05300,1.16900,1.48200,2021-11-17
1783.80005,0.49600,0.04800,1.15800,1.50200,2021-11-18
1775.10010,0.56700,0.05300,1.16800,1.45600,2021-11-19
1783.00012,0.55100,0.05600,1.13200,1.40400,2021-11-20
1761.59998,0.61500,0.05300,1.20200,1.44400,2021-11-21
1782.90015,0.59300,0.05300,1.14000,1.35600,2021-11-22
1782.90015,0.59300,0.05300,1.14000,1.35600,2021-11-23
1782.90015,0.59300,0.05300,1.14000,1.35600,2021-11-24
1778.50000,0.63100,0.05300,1.20500,1.43300,2021-11-25
1783.59998,0.69300,0.06300,1.26000,1.48200,2021-11-26
1784.49988,0.68600,0.06600,1.28100,1.52800,2021-11-27
1775.69995,0.69200,0.06300,1.26800,1.49700,2021-11-28
1783.80005,0.65400,0.06300,1.24700,1.48200,2021-11-29
1783.80005,0.65400,0.06300,1.24700,1.48200,2021-11-30
1783.80005,0.65400,0.06300,1.24700,1.48200,2021-12-01
1787.30005,0.63200,0.05600,1.20300,1.41400,2021-12-02
1771.30005,0.65700,0.05800,1.23400,1.44100,2021-12-03
1763.59998,0.66500,0.05100,1.24500,1.45800,2021-12-04
1797.40002,0.61700,0.04600,1.17500,1.42400,2021-12-05
1804.09998,0.64000,0.05100,1.17800,1.40700,2021-12-06
1804.09998,0.64000,0.05100,1.17800,1.40700,2021-12-07
1804.09998,0.64000,0.05100,1.17800,1.40700,2021-12-08
1793.79993,0.63600,0.07600,1.17200,1.42800,2021-12-09
1788.00000,0.66900,0.07100,1.22000,1.46700,2021-12-10
1801.50000,0.66500,0.07100,1.21600,1.45300,2021-12-11
1811.00012,0.69100,0.07100,1.24300,1.49300,2021-12-12
1811.00012,0.69100,0.07100,1.24300,1.49300,2021-12-13
1811.00012,0.69100,0.07100,1.24300,1.49300,2021-12-14
1811.00012,0.69100,0.07100,1.24300,1.49300,2021-12-15
1808.00000,0.70500,0.05600,1.25000,1.47700,2021-12-16
1810.09985,0.75600,0.06100,1.24700,1.48400,2021-12-17
1804.80005,0.75200,0.05100,1.30000,1.55600,2021-12-18
1814.09985,0.73000,0.04600,1.26500,1.50700,2021-12-19
1828.60010,0.73400,0.05300,1.26300,1.51200,2021-12-20
1828.60010,0.73400,0.05300,1.26300,1.51200,2021-12-21
1828.60010,0.73400,0.05300,1.26300,1.51200,2021-12-22
1800.09998,0.77600,0.06300,1.36000,1.63700,2021-12-23
1814.59998,0.76000,0.08600,1.36000,1.64900,2021-12-24
1825.09998,0.83000,0.09100,1.42600,1.70000,2021-12-25
1789.19995,0.87400,0.10100,1.47400,1.72800,2021-12-26
1797.40002,0.87000,0.09600,1.50400,1.76500,2021-12-27
1797.40002,0.87000,0.09600,1.50400,1.76500,2021-12-28
1797.40002,0.87000,0.09600,1.50400,1.76500,2021-12-29
1798.80017,0.89800,0.09900,1.51500,1.75500,2021-12-30
1818.50000,0.88800,0.12700,1.50700,1.74600,2021-12-31
1827.30005,0.92300,0.12200,1.52100,1.75200,2022-01-01
1821.40002,0.89500,0.12200,1.47100,1.70100,2022-01-02
1816.50012,0.96900,0.12900,1.55900,1.79300,2022-01-03
1816.50012,0.96900,0.12900,1.55900,1.79300,2022-01-04
1816.50012,0.96900,0.12900,1.55900,1.79300,2022-01-05
1812.40015,1.00300,0.14000,1.59300,1.80900,2022-01-06
1812.40015,1.04600,0.14200,1.66100,1.87500,2022-01-07
1843.20007,1.05100,0.17200,1.64000,1.85400,2022-01-08
1842.59998,1.02700,0.18000,1.59200,1.81100,2022-01-09
1831.80005,1.01600,0.17000,1.57200,1.77000,2022-01-10
1831.80005,1.01600,0.17000,1.57200,1.77000,2022-01-11
1831.80005,1.01600,0.17000,1.57200,1.77000,2022-01-12
1841.69995,0.97100,0.17000,1.55100,1.77600,2022-01-13
1852.50012,1.02700,0.19300,1.56400,1.77600,2022-01-14
1829.69995,1.15600,0.20000,1.68900,1.87300,2022-01-15
1793.09998,1.18800,0.20500,1.66200,1.80300,2022-01-16
1785.79993,1.17200,0.19000,1.62100,1.77800,2022-01-17
1785.79993,1.17200,0.19000,1.62100,1.77800,2022-01-18
1785.79993,1.17200,0.19000,1.62100,1.77800,2022-01-19
1796.00000,1.18500,0.18500,1.61400,1.78400,2022-01-20
1800.80005,1.16900,0.21600,1.62300,1.79500,2022-01-21
1809.50000,1.15000,0.19300,1.60300,1.77100,2022-01-22
1803.20007,1.20200,0.20500,1.67400,1.83600,2022-01-23
1806.80017,1.31600,0.23800,1.77300,1.91600,2022-01-24
1806.80017,1.31600,0.23800,1.77300,1.91600,2022-01-25
1806.80017,1.31600,0.23800,1.77300,1.91600,2022-01-26
1820.80005,1.29400,0.22300,1.76700,1.91900,2022-01-27
1826.80017,1.34500,0.28400,1.81700,1.96500,2022-01-28
1835.59998,1.36600,0.27900,1.82200,1.94500,2022-01-29
1836.40015,1.60900,0.40900,1.96600,2.04300,2022-01-30
1841.09998,1.48700,0.37300,1.83200,1.91800,2022-01-31
1841.09998,1.48700,0.37300,1.83200,1.91800,2022-02-01
1841.09998,1.48700,0.37300,1.83200,1.91800,2022-02-02
1868.30017,1.57000,0.39100,1.90800,1.98600,2022-02-03
1855.10010,1.57700,0.41600,1.93700,2.04300,2022-02-04
1870.50000,1.52700,0.38300,1.92200,2.04000,2022-02-05
1901.00000,1.47000,0.36500,1.84700,1.96800,2022-02-06
1898.80017,1.47000,0.35800,1.81900,1.92700,2022-02-07
1898.80017,1.47000,0.35800,1.81900,1.92700,2022-02-08
1898.80017,1.47000,0.35800,1.81900,1.92700,2022-02-09
1907.40002,1.43600,0.34500,1.76700,1.87300,2022-02-10
1906.40002,1.56100,0.35500,1.86800,1.94400,2022-02-11
1909.40002,1.60600,0.35500,1.91000,1.99800,2022-02-12
1925.40002,1.57800,0.32200,1.86500,1.97000,2022-02-13
1887.59998,1.57000,0.34800,1.87000,1.97000,2022-02-14
1887.59998,1.57000,0.34800,1.87000,1.97000,2022-02-15
1887.59998,1.57000,0.34800,1.87000,1.97000,2022-02-16
1900.70007,1.43600,0.32200,1.71300,1.82200,2022-02-17
1943.80005,1.33300,0.33200,1.57000,1.71600,2022-02-18
1922.30005,1.51400,0.33500,1.75700,1.87800,2022-02-19
1935.90002,1.52600,0.36500,1.73100,1.84000,2022-02-20
1966.59998,1.49000,0.33500,1.64700,1.73700,2022-02-21
1966.59998,1.49000,0.33500,1.64700,1.73700,2022-02-22
1966.59998,1.49000,0.33500,1.64700,1.73700,2022-02-23
1995.90002,1.55600,0.34000,1.70200,1.77700,2022-02-24
2043.29993,1.60100,0.37500,1.77600,1.84000,2022-02-25
1988.19995,1.67600,0.38100,1.88000,1.95100,2022-02-26
2000.40015,1.70200,0.39600,1.92500,1.99300,2022-02-27
1985.00000,1.74600,0.39600,1.95000,1.99700,2022-02-28
1985.00000,1.74600,0.39600,1.95000,1.99700,2022-03-01
1985.00000,1.74600,0.39600,1.95000,1.99700,2022-03-02
1960.80005,1.86500,0.42400,2.09700,2.14200,2022-03-03
1929.69995,1.85100,0.46400,2.10700,2.14900,2022-03-04
1909.19995,1.94800,0.45900,2.18800,2.19200,2022-03-05
1943.19995,1.91600,0.39600,2.14200,2.16700,2022-03-06
1929.30005,1.94200,0.41400,2.14600,2.15300,2022-03-07
1929.30005,1.94200,0.41400,2.14600,2.15300,2022-03-08
1929.30005,1.94200,0.41400,2.14600,2.15300,2022-03-09
1929.50000,2.11700,0.49200,2.32400,2.29700,2022-03-10
1921.50000,2.16600,0.53800,2.40000,2.38100,2022-03-11
1937.30005,2.09800,0.49700,2.31500,2.29000,2022-03-12
1962.19983,2.13500,0.52000,2.39800,2.37000,2022-03-13
1954.19983,2.28400,0.53800,2.56100,2.48800,2022-03-14
1954.19983,2.28400,0.53800,2.56100,2.48800,2022-03-15
1954.19983,2.28400,0.53800,2.56100,2.48800,2022-03-16
1939.80005,2.33600,0.55600,2.56300,2.46600,2022-03-17
1912.19995,2.37300,0.57400,2.50200,2.39800,2022-03-18
1936.09998,2.31200,0.53800,2.44200,2.35800,2022-03-19
1951.09998,2.33500,0.52000,2.46500,2.34500,2022-03-20
1920.90002,2.46300,0.52800,2.56500,2.38900,2022-03-21
1920.90002,2.46300,0.52800,2.56500,2.38900,2022-03-22
1920.90002,2.46300,0.52800,2.56500,2.38900,2022-03-23
1930.59998,2.41800,0.56600,2.54500,2.39300,2022-03-24
1924.09998,2.52400,0.68800,2.70400,2.55400,2022-03-25
1919.69995,2.48400,0.68800,2.68900,2.59800,2022-03-26
1934.69995,2.46800,0.68300,2.71600,2.66500,2022-03-27
1942.40002,2.51600,0.69800,2.75600,2.70400,2022-03-28
1942.40002,2.51600,0.69800,2.75600,2.70400,2022-03-29
1942.40002,2.51600,0.69800,2.75600,2.70400,2022-03-30
1945.09998,2.50000,0.70600,2.78500,2.77400,2022-03-31
1973.19995,2.40500,0.75900,2.69600,2.72700,2022-04-01
1981.89990,2.36500,0.75700,2.66100,2.70300,2022-04-02
1972.19995,2.45600,0.78700,2.78600,2.82800,2022-04-03
1972.19995,2.45600,0.78700,2.78600,2.82800,2022-04-04
1972.19995,2.45600,0.78700,2.78600,2.82800,2022-04-05
1972.19995,2.45600,0.78700,2.78600,2.82800,2022-04-06
1983.59985,2.44600,0.78000,2.78900,2.85700,2022-04-07
1956.30017,2.59800,0.85600,2.91800,2.94000,2022-04-08
1952.90002,2.57500,0.82300,2.86200,2.83400,2022-04-09
1945.40002,2.67400,0.82800,2.96400,2.90800,2022-04-10
1931.59985,2.67800,0.82800,2.94000,2.90500,2022-04-11
1931.59985,2.67800,0.82800,2.94000,2.90500,2022-04-12
1931.59985,2.67800,0.82800,2.94000,2.90500,2022-04-13
1893.30005,2.62800,0.83000,2.85900,2.81800,2022-04-14
1901.50000,2.48100,0.85600,2.73900,2.72800,2022-04-15
1885.79993,2.59100,0.82800,2.82500,2.82600,2022-04-16
1891.30005,2.62900,0.82500,2.84800,2.83200,2022-04-17
1911.69995,2.73100,0.84100,2.96200,2.93800,2022-04-18
1911.69995,2.73100,0.84100,2.96200,2.93800,2022-04-19
1911.69995,2.73100,0.84100,2.96200,2.93800,2022-04-20
1863.59998,2.73100,0.80000,3.00300,2.97700,2022-04-21
1870.59998,2.78400,0.92500,3.02700,2.97900,2022-04-22
1868.80005,2.65400,0.92200,2.92600,2.94600,2022-04-23
1875.69995,2.71200,0.85100,3.00700,3.03500,2022-04-24
1882.80017,2.73500,0.84800,3.07900,3.14200,2022-04-25
1882.80017,2.73500,0.84800,3.07900,3.14200,2022-04-26
1882.80017,2.73500,0.84800,3.07900,3.14200,2022-04-27
1858.59998,2.59800,0.83300,2.94200,3.03400,2022-04-28
1841.00000,2.60600,0.90700,2.90800,2.98900,2022-04-29
1853.69995,2.64700,0.90400,2.89800,2.92500,2022-04-30
1824.60010,2.58000,0.94000,2.83800,2.85500,2022-05-01
1808.19995,2.58800,0.98800,2.87400,2.92800,2022-05-02
1808.19995,2.58800,0.98800,2.87400,2.92800,2022-05-03
1808.19995,2.58800,0.98800,2.87400,2.92800,2022-05-04
1813.99988,2.57400,1.02700,2.82500,2.88600,2022-05-05
1818.90015,2.71100,1.07000,2.96700,2.99500,2022-05-06
1815.90002,2.66700,1.03900,2.88800,2.88400,2022-05-07
1841.19995,2.61200,1.04700,2.83700,2.83700,2022-05-08
1842.09985,2.58700,1.03400,2.80600,2.78800,2022-05-09
1842.09985,2.58700,1.03400,2.80600,2.78800,2022-05-10
1842.09985,2.58700,1.03400,2.80600,2.78800,2022-05-11
1847.80005,2.62900,1.02900,2.87600,2.86100,2022-05-12
1865.40002,2.48100,1.06500,2.74300,2.75400,2022-05-13
1846.30005,2.50200,1.07300,2.72600,2.75100,2022-05-14
1847.59998,2.47800,1.05500,2.70600,2.74200,2022-05-15
1853.99988,2.48400,1.08800,2.72400,2.74300,2022-05-16
1853.99988,2.48400,1.08800,2.72400,2.74300,2022-05-17
1853.99988,2.48400,1.08800,2.72400,2.74300,2022-05-18
1848.40015,2.57100,1.08000,2.80700,2.81200,2022-05-19
1845.19995,2.56300,1.06700,2.82100,2.84900,2022-05-20
1845.79993,2.64800,1.13100,2.91600,2.91100,2022-05-21
1868.40015,2.63200,1.14600,2.91100,2.91300,2022-05-22
1847.30005,2.65700,1.18500,2.93700,2.94100,2022-05-23
1847.30005,2.65700,1.18500,2.93700,2.94100,2022-05-24
1847.30005,2.65700,1.18500,2.93700,2.94100,2022-05-25
1840.80005,2.73200,1.22000,3.03700,3.04000,2022-05-26
1849.19995,2.73500,1.25600,2.99100,2.97900,2022-05-27
1853.59998,2.77800,1.26400,3.03600,3.02700,2022-05-28
1850.09985,2.81500,1.27400,3.07000,3.04600,2022-05-29
1872.70007,3.06700,1.36300,3.26400,3.16500,2022-05-30
1872.70007,3.06700,1.36300,3.26400,3.16500,2022-05-31
1872.70007,3.06700,1.36300,3.26400,3.16500,2022-06-01
1829.19995,3.36700,1.55400,3.48200,3.36200,2022-06-02
1810.50000,3.43900,1.79500,3.60100,3.47900,2022-06-03
1816.30017,3.21000,1.75700,3.37300,3.29200,2022-06-04
1846.59998,3.10000,1.58500,3.28600,3.19500,2022-06-05
1836.50012,3.17000,1.59300,3.34400,3.23100,2022-06-06
1836.50012,3.17000,1.59300,3.34400,3.23100,2022-06-07
1836.50012,3.17000,1.59300,3.34400,3.23100,2022-06-08
1838.80017,3.24600,1.64900,3.38900,3.27700,2022-06-09
1835.40002,3.19400,1.58000,3.36500,3.27900,2022-06-10
1835.20007,3.06200,1.59300,3.23400,3.16000,2022-06-11
1826.30005,3.01200,1.63400,3.14100,3.08900,2022-06-12
1827.00012,3.06300,1.68700,3.18800,3.13800,2022-06-13
1827.00012,3.06300,1.68700,3.18800,3.13800,2022-06-14
1827.00012,3.06300,1.68700,3.18800,3.13800,2022-06-15
1821.00000,3.13200,1.68500,3.26000,3.20200,2022-06-16
1817.50000,3.11200,1.78000,3.23500,3.17700,2022-06-17
1817.50000,3.04300,1.75700,3.13900,3.08700,2022-06-18
1807.30005,2.95500,1.70000,3.04300,3.01700,2022-06-19
1801.50000,2.83900,1.71000,2.88400,2.88900,2022-06-20
1801.50000,2.83900,1.71000,2.88400,2.88900,2022-06-21
1801.50000,2.83900,1.71000,2.88400,2.88900,2022-06-22
1763.90002,2.91000,1.75400,2.91600,2.93200,2022-06-23
1763.90002,2.82200,1.73100,2.82400,2.81800,2022-06-24
1736.49988,2.99600,1.88500,2.98000,2.93400,2022-06-25
1739.69995,3.02400,1.94800,3.03900,3.00000,2022-06-26
1742.30005,3.10500,1.96300,3.12200,3.08000,2022-06-27
1742.30005,3.10500,1.96300,3.12200,3.08000,2022-06-28
1742.30005,3.10500,1.96300,3.12200,3.08000,2022-06-29
1731.69995,3.07000,2.06100,3.05300,2.99300,2022-06-30
1724.80005,3.05100,2.20500,3.02000,2.97100,2022-07-01
1735.50000,3.14800,2.37600,3.02800,2.93500,2022-07-02
1705.79993,3.12800,2.39900,3.06300,2.95800,2022-07-03
1703.59998,3.13100,2.33500,3.04800,2.92800,2022-07-04
1703.59998,3.13100,2.33500,3.04800,2.92800,2022-07-05
1703.59998,3.13100,2.33500,3.04800,2.92800,2022-07-06
1710.19983,3.17000,2.37000,3.10400,2.98900,2022-07-07
1710.69995,3.24200,2.50500,3.16000,3.02800,2022-07-08
1700.19995,3.23600,2.49200,3.16700,3.03000,2022-07-09
1713.40002,3.09500,2.45800,2.98900,2.88200,2022-07-10
1727.40002,2.97200,2.44800,2.84800,2.75400,2022-07-11
1727.40002,2.97200,2.44800,2.84800,2.75400,2022-07-12
1727.40002,2.97200,2.44800,2.84800,2.75400,2022-07-13
1719.10010,3.01800,2.48600,2.88800,2.80700,2022-07-14
1717.69995,3.05900,2.53000,2.90000,2.80300,2022-07-15
1719.10010,2.98400,2.45100,2.83600,2.78500,2022-07-16
1754.40002,2.86800,2.38600,2.69800,2.67100,2022-07-17
1766.90015,2.89100,2.37300,2.68100,2.65800,2022-07-18
1766.90015,2.89100,2.37300,2.68100,2.65800,2022-07-19
1766.90015,2.89100,2.37300,2.68100,2.65800,2022-07-20
1772.69983,2.88600,2.38600,2.65400,2.58800,2022-07-21
1774.80017,3.06300,2.53300,2.85800,2.74800,2022-07-22
1760.90002,3.06900,2.48700,2.82900,2.70600,2022-07-23
1791.20007,3.04900,2.44300,2.79700,2.69400,2022-07-24
1775.80005,3.23000,2.53000,2.95700,2.82700,2022-07-25
1775.80005,3.23000,2.53000,2.95700,2.82700,2022-07-26
1775.80005,3.23000,2.53000,2.95700,2.82700,2022-07-27
1789.59998,3.20900,2.52900,2.90600,2.75000,2022-07-28
1796.80005,3.26800,2.63300,2.96100,2.77900,2022-07-29
1798.50000,3.22000,2.59700,2.92700,2.78500,2022-07-30
1792.09998,3.22700,2.55800,2.99200,2.88900,2022-07-31
1800.80005,3.25000,2.56300,2.96500,2.84200,2022-08-01
1800.80005,3.25000,2.56300,2.96500,2.84200,2022-08-02
1800.80005,3.25000,2.56300,2.96500,2.84200,2022-08-03
1783.30005,3.19500,2.58800,2.90700,2.79300,2022-08-04
1774.90015,3.26800,2.66100,2.96100,2.80800,2022-08-05
1761.89990,3.28500,2.64100,3.05300,2.90200,2022-08-06
1756.49988,3.20800,2.66900,3.03200,2.88600,2022-08-07
1748.39990,3.23800,2.68600,3.09700,2.97600,2022-08-08
1748.39990,3.23800,2.68600,3.09700,2.97600,2022-08-09
1748.39990,3.23800,2.68600,3.09700,2.97600,2022-08-10
1734.40002,3.31600,2.75500,3.16500,3.02400,2022-08-11
1747.30005,3.30200,2.76900,3.17900,3.05700,2022-08-12
1747.80005,3.40300,2.78000,3.23700,3.10900,2022-08-13
1757.79993,3.37400,2.80000,3.15900,3.03100,2022-08-14
1736.49988,3.38200,2.83800,3.19100,3.03000,2022-08-15
