gold,russell2000,dow_jones,msci_world,nasdaq100,s_p500,date
1287.4,1572.99,25942.37,2126.3,7586.53,2881.3997,2019-05-03
1287.4,1572.99,25942.37,2126.3,7586.53,2881.3997,2019-05-04
1301.8,1523.0,25324.988,2086.5,7324.13,2811.9,2019-05-05
1296.3,1543.06,25532.05,2098.8,7401.88,2834.4001,2019-05-06
1297.8,1548.2699,25648.02,2110.4,7503.25,2851.0,2019-05-07
1286.2,1557.24,25862.68,2126.1,7580.14,2876.3,2019-05-08
1275.7,1535.7599,25764.002,2116.5,7503.68,2859.5,2019-05-09
1275.7,1535.7599,25764.002,2116.5,7503.68,2859.5,2019-05-10
1275.7,1535.7599,25764.002,2116.5,7503.68,2859.5,2019-05-11
1277.3,1524.96,25679.9,2104.6,7376.7,2840.2,2019-05-12
1273.2,1545.2501,25877.33,2117.7,7451.02,2864.4,2019-05-13
1274.2,1531.63,25776.61,2111.8,7420.66,2856.3,2019-05-14
1285.4,1501.38,25490.469,2087.5,7307.93,2822.2002,2019-05-15
1283.6,1514.11,25585.688,2095.0,7300.96,2826.1003,2019-05-16
1283.6,1514.11,25585.688,2095.0,7300.96,2826.1003,2019-05-17
1283.6,1514.11,25585.688,2095.0,7300.96,2826.1003,2019-05-18
1277.1,1514.11,25585.688,2095.0,7300.96,2826.1003,2019-05-19
1277.1,1504.02,25347.77,2084.6,7278.38,2802.4,2019-05-20
1281.0,1489.95,25126.41,2064.8,7216.86,2783.0,2019-05-21
1289.9,1485.53,25169.879,2066.5,7245.4,2788.9,2019-05-22
1308.0,1465.49,24815.04,2046.3002,7127.96,2752.1,2019-05-23
1308.0,1465.49,24815.04,2046.3002,7127.96,2752.1,2019-05-24
1308.0,1465.49,24815.04,2046.3002,7127.96,2752.1,2019-05-25
1324.9,1469.98,24819.78,2045.0999,6978.02,2744.4,2019-05-26
1325.7,1508.56,25332.18,2077.7,7166.75,2803.3,2019-05-27
1330.6,1506.7902,25539.57,2095.8,7220.9,2826.2002,2019-05-28
1339.8,1499.2899,25720.66,2104.2,7275.93,2843.5002,2019-05-29
1343.3,1514.39,25983.94,2126.9,7417.29,2873.3,2019-05-30
1343.3,1514.39,25983.94,2126.9,7417.29,2873.3,2019-05-31
1343.3,1514.39,25983.94,2126.9,7417.29,2873.3,2019-06-01
1326.3,1523.56,26062.68,2135.5,7501.93,2886.7,2019-06-02
1328.3,1519.11,26048.51,2139.7,7513.85,2885.7,2019-06-03
1333.9,1519.7902,26004.83,2134.4,7472.2896,2879.8,2019-06-04
1340.8,1535.8,26106.77,2137.0,7510.6797,2891.6,2019-06-05
1341.7,1522.5,26089.611,2131.0,7479.11,2887.0,2019-06-06
1341.7,1522.5,26089.611,2131.0,7479.11,2887.0,2019-06-07
1341.7,1522.5,26089.611,2131.0,7479.11,2887.0,2019-06-08
1340.0,1532.75,26112.53,2130.9,7526.5195,2889.7,2019-06-09
1347.8,1550.23,26465.537,2150.9,7635.4,2917.8,2019-06-10
1345.8,1555.5801,26504.0,2161.6,7667.7407,2926.5,2019-06-11
1394.1,1563.49,26753.172,2183.0,7738.05,2954.2,2019-06-12
1397.3,1549.6301,26719.13,2178.2,7728.7793,2950.5002,2019-06-13
1397.3,1549.6301,26719.13,2178.2,7728.7793,2950.5002,2019-06-14
1397.3,1549.6301,26719.13,2178.2,7728.7793,2950.5002,2019-06-15
1415.2,1530.08,26727.54,2178.2,7723.02,2945.3,2019-06-16
1415.8,1521.04,26548.22,2163.7,7591.5405,2917.4,2019-06-17
1411.5,1521.89,26536.818,2158.4,7627.0493,2913.8003,2019-06-18
1412.0,1546.55,26526.58,2166.5,7657.05,2924.9,2019-06-19
1413.7,1566.57,26599.96,2178.4,7671.0806,2941.8,2019-06-20
1413.7,1566.57,26599.96,2178.4,7671.0806,2941.8,2019-06-21
1413.7,1566.57,26599.96,2178.4,7671.0806,2941.8,2019-06-22
1389.3,1566.57,26717.43,2192.2,7768.14,2964.3,2019-06-23
1408.0,1560.54,26786.68,2198.6,7799.82,2972.9998,2019-06-24
1420.9,1572.12,26966.0,2213.4,7857.6904,2995.8,2019-06-25
1400.1,1572.12,26966.0,2213.4,7857.6904,2995.8,2019-06-26
1400.1,1575.6199,26922.12,2205.6,7841.2993,2990.3997,2019-06-27
1400.1,1575.6199,26922.12,2205.6,7841.2993,2990.3997,2019-06-28
1400.1,1575.6199,26922.12,2205.6,7841.2993,2990.3997,2019-06-29
1400.0,1561.39,26806.14,2194.6,7785.7905,2975.9,2019-06-30
1400.5,1562.59,26783.49,2193.7,7826.8604,2979.6,2019-07-01
1412.5,1565.05,26860.2,2201.1,7903.4004,2993.1,2019-07-02
1406.7,1557.92,27088.08,2205.4,7896.7803,2999.9,2019-07-03
1412.2,1570.0,27332.03,2212.7,7943.2407,3013.8,2019-07-04
1412.2,1570.0,27332.03,2212.7,7943.2407,3013.8,2019-07-05
1412.2,1570.0,27332.03,2212.7,7943.2407,3013.8,2019-07-06
1413.5,1561.82,27359.16,2214.3,7966.9297,3014.3,2019-07-07
1411.2,1562.0,27335.63,2208.1,7927.0796,3004.0,2019-07-08
1423.3,1550.78,27219.85,2197.9,7888.76,2984.4,2019-07-09
1428.1,1555.6199,27222.97,2198.4,7904.1304,2995.1,2019-07-10
1426.7,1547.9,27154.2,2194.6,7834.8994,2976.6,2019-07-11
1426.7,1547.9,27154.2,2194.6,7834.8994,2976.6,2019-07-12
1426.7,1547.9,27154.2,2194.6,7834.8994,2976.6,2019-07-13
1426.9,1544.78,27171.898,2197.7,7905.12,2985.0,2019-07-14
1421.7,1554.96,27349.19,2209.6,7954.56,3005.5002,2019-07-15
1423.6,1580.4202,27269.973,2217.8,8010.6094,3019.6,2019-07-16
1414.7,1561.4501,27140.979,2206.9,7929.87,3003.7,2019-07-17
1419.3,1578.9701,27192.45,2215.7,8016.95,3025.9001,2019-07-18
1419.3,1578.9701,27192.45,2215.7,8016.95,3025.9001,2019-07-19
1419.3,1578.9701,27192.45,2215.7,8016.95,3025.9001,2019-07-20
1420.4,1569.03,27221.348,2212.5,7989.08,3021.0,2019-07-21
1433.4,1585.5999,27198.02,2203.4,7952.47,3013.2,2019-07-22
1429.1,1574.61,26864.271,2187.6,7848.78,2980.4,2019-07-23
1424.2,1550.76,26583.42,2173.2,7801.1494,2953.6,2019-07-24
1448.7,1533.66,26485.01,2150.0,7692.7993,2932.1003,2019-07-25
1448.7,1533.66,26485.01,2150.0,7692.7993,2932.1003,2019-07-26
1448.7,1533.66,26485.01,2150.0,7692.7993,2932.1003,2019-07-27
1467.7,1487.41,25717.74,2097.3,7415.69,2844.6997,2019-07-28
1475.2,1502.09,26029.52,2109.2,7521.32,2881.8,2019-07-29
1509.6,1500.69,26007.07,2114.1,7551.8994,2884.0,2019-07-30
1499.7,1532.13,26378.19,2146.9,7724.8306,2938.1,2019-07-31
1498.6,1513.04,26287.44,2135.3,7646.27,2918.7,2019-08-01
1498.6,1513.04,26287.44,2135.3,7646.27,2918.7,2019-08-02
1498.6,1513.04,26287.44,2135.3,7646.27,2918.7,2019-08-03
1507.7,1495.8999,25896.44,2117.7,7561.68,2883.8,2019-08-04
1504.3,1510.58,26279.912,2134.5,7728.15,2926.3,2019-08-05
1518.5,1467.52,25479.42,2086.3,7490.13,2840.6,2019-08-06
1521.7,1461.65,25579.39,2082.8,7484.89,2847.5999,2019-08-07
1514.1,1493.64,25886.008,2108.5,7604.11,2888.7,2019-08-08
1514.1,1493.64,25886.008,2108.5,7604.11,2888.7,2019-08-09
1514.1,1493.64,25886.008,2108.5,7604.11,2888.7,2019-08-10
1502.1,1508.8499,26135.79,2131.8,7719.3203,2923.7,2019-08-11
1506.3,1498.01,25962.438,2119.6,7664.47,2900.5,2019-08-12
1506.1,1509.8501,26202.73,2135.5,7733.22,2924.4,2019-08-13
1498.7,1506.0,26252.24,2131.7,7707.43,2922.9,2019-08-14
1527.9,1459.49,25628.9,2094.6,7464.99,2847.1,2019-08-15
1527.9,1459.49,25628.9,2094.6,7464.99,2847.1,2019-08-16
1527.9,1459.49,25628.9,2094.6,7464.99,2847.1,2019-08-17
1527.2,1476.0,25898.83,2105.2,7575.02,2878.4,2019-08-18
1541.4,1456.04,25777.9,2104.9,7566.0303,2869.2,2019-08-19
1538.8,1472.71,26036.1,2111.9,7587.9,2887.9,2019-08-20
1530.5,1496.72,26362.252,2133.1,7702.31,2924.6,2019-08-21
1523.0,1494.84,26403.28,2138.5,7690.9995,2926.5,2019-08-22
1523.0,1494.84,26403.28,2138.5,7690.9995,2926.5,2019-08-23
1523.0,1494.84,26403.28,2138.5,7690.9995,2926.5,2019-08-24
1555.9,1494.84,26403.28,2138.5,7690.9995,2926.5,2019-08-25
1549.6,1472.28,26118.02,2126.9,7609.5103,2906.3,2019-08-26
1554.0,1484.76,26355.47,2149.8,7719.25,2937.8,2019-08-27
1519.0,1510.7499,26728.15,2174.3,7862.5396,2975.9998,2019-08-28
1509.0,1505.17,26797.46,2178.9,7852.54,2978.7,2019-08-29
1509.0,1505.17,26797.46,2178.9,7852.54,2978.7,2019-08-30
1509.0,1505.17,26797.46,2178.9,7852.54,2978.7,2019-08-31
1504.5,1524.23,26835.512,2178.4,7832.4,2978.4,2019-09-01
1492.7,1541.61,26909.43,2179.4,7814.7407,2979.4,2019-09-02
1496.6,1575.7098,27137.041,2194.4,7887.58,3000.9,2019-09-03
1500.8,1575.07,27182.447,2201.8,7917.34,3009.5999,2019-09-04
1492.9,1578.14,27219.52,2205.8,7892.95,3007.4,2019-09-05
1492.9,1578.14,27219.52,2205.8,7892.95,3007.4,2019-09-06
1492.9,1578.14,27219.52,2205.8,7892.95,3007.4,2019-09-07
1504.8,1584.5999,27076.82,2195.9,7852.4106,2998.0,2019-09-08
1506.9,1578.2899,27110.799,2201.8,7888.7896,3005.7,2019-09-09
1509.1,1568.34,27147.078,2201.0,7888.56,3006.7,2019-09-10
1499.5,1561.47,27094.79,2204.7,7901.79,3006.8,2019-09-11
1508.0,1559.76,26935.07,2197.6,7823.55,2992.1,2019-09-12
1508.0,1559.76,26935.07,2197.6,7823.55,2992.1,2019-09-13
1508.0,1559.76,26935.07,2197.6,7823.55,2992.1,2019-09-14
1524.0,1558.2501,26949.99,2193.7,7818.61,2991.8,2019-09-15
1532.6,1533.5898,26807.768,2182.1,7710.04,2966.6,2019-09-16
1505.1,1550.65,26970.709,2184.6,7803.54,2984.9,2019-09-17
1507.9,1533.33,26891.12,2183.5,7771.9897,2977.6,2019-09-18
1502.7,1520.48,26820.25,2175.5,7681.58,2961.8,2019-09-19
1502.7,1520.48,26820.25,2175.5,7681.58,2961.8,2019-09-20
1502.7,1520.48,26820.25,2175.5,7681.58,2961.8,2019-09-21
1469.2,1523.37,26916.83,2180.0,7749.45,2976.7,2019-09-22
1485.2,1493.43,26573.037,2158.5,7684.14,2940.2,2019-09-23
1504.1,1479.63,26078.621,2121.5,7550.79,2887.6,2019-09-24
1510.1,1486.35,26201.04,2131.4,7638.39,2910.6,2019-09-25
1509.2,1500.7,26573.72,2153.8,7754.1,2952.0,2019-09-26
1509.2,1500.7,26573.72,2153.8,7754.1,2952.0,2019-09-27
1509.2,1500.7,26573.72,2153.8,7754.1,2952.0,2019-09-28
1500.7,1497.79,26478.02,2151.8,7725.1304,2938.8,2019-09-29
1500.1,1472.6,26164.04,2124.2,7604.2705,2893.1,2019-09-30
1508.9,1479.46,26346.008,2137.6,7690.5293,2919.4,2019-10-01
1497.0,1485.36,26496.668,2150.2,7740.36,2938.1,2019-10-02
1484.7,1511.9,26816.59,2179.3,7843.88,2970.3,2019-10-03
1484.7,1511.9,26816.59,2179.3,7843.88,2970.3,2019-10-04
1484.7,1511.9,26816.59,2179.3,7843.88,2970.3,2019-10-05
1493.8,1505.4299,26787.36,2175.3,7842.33,2966.2,2019-10-06
1479.7,1523.3,27024.8,2196.6,7942.8506,2995.7,2019-10-07
1490.2,1525.06,27001.98,2195.4,7920.2095,2989.7,2019-10-08
1494.2,1541.84,27025.88,2201.9,7942.1396,2997.9,2019-10-09
1490.0,1535.48,26770.201,2195.3,7868.4897,2986.2002,2019-10-10
1490.0,1535.48,26770.201,2195.3,7868.4897,2986.2002,2019-10-11
1490.0,1535.48,26770.201,2195.3,7868.4897,2986.2002,2019-10-12
1484.2,1552.41,26827.64,2209.3,7940.33,3006.7,2019-10-13
1483.6,1550.87,26788.1,2204.3,7874.62,2996.0,2019-10-14
1491.8,1552.86,26833.95,2208.3,7889.47,3004.5002,2019-10-15
1501.0,1548.4899,26805.53,2215.6,7966.7207,3010.3,2019-10-16
1501.7,1558.71,26958.06,2222.8,8029.22,3022.6,2019-10-17
1501.7,1558.71,26958.06,2222.8,8029.22,3022.6,2019-10-18
1501.7,1558.71,26958.06,2222.8,8029.22,3022.6,2019-10-19
1492.4,1571.9299,27090.723,2231.4,8110.67,3039.4,2019-10-20
1487.4,1577.0701,27071.46,2232.5,8047.5093,3036.9,2019-10-21
1496.7,1572.85,27186.69,2237.3,8083.11,3046.8,2019-10-22
1514.8,1562.45,27046.229,2233.5,8083.83,3037.6,2019-10-23
1511.4,1589.33,27347.357,2252.1,8161.17,3066.9,2019-10-24
1511.4,1589.33,27347.357,2252.1,8161.17,3066.9,2019-10-25
1511.4,1589.33,27347.357,2252.1,8161.17,3066.9,2019-10-26
1511.1,1597.4,27462.11,2261.5,8210.66,3078.3,2019-10-27
1483.7,1599.61,27492.633,2259.3,8210.18,3074.6,2019-10-28
1493.1,1589.5402,27492.56,2261.4,8196.03,3076.8003,2019-10-29
1466.4,1593.99,27674.8,2266.7,8219.65,3085.2,2019-10-30
1462.9,1598.86,27681.24,2268.8,8255.89,3093.0999,2019-10-31
1462.9,1598.86,27681.24,2268.8,8255.89,3093.0999,2019-11-01
1462.9,1598.86,27681.24,2268.8,8255.89,3093.0999,2019-11-02
1457.1,1594.7701,27691.49,2266.4,8241.91,3087.0002,2019-11-03
1453.7,1595.12,27691.49,2270.0,8263.79,3091.8,2019-11-04
1463.3,1589.1802,27783.59,2268.3,8259.81,3094.0,2019-11-05
1473.4,1588.79,27781.963,2265.3,8257.83,3096.6,2019-11-06
1468.5,1596.45,28004.89,2282.8,8315.52,3120.5,2019-11-07
1468.5,1596.45,28004.89,2282.8,8315.52,3120.5,2019-11-08
1468.5,1596.45,28004.89,2282.8,8315.52,3120.5,2019-11-09
1471.9,1592.34,28036.22,2285.8,8328.48,3122.0,2019-11-10
1474.3,1598.2899,27934.02,2284.9,8338.74,3120.2,2019-11-11
1474.2,1591.6101,27821.09,2274.9,8283.75,3108.4998,2019-11-12
1463.6,1583.96,27766.29,2270.4,8265.62,3103.5,2019-11-13
1463.6,1588.9401,27875.62,2273.9,8272.05,3110.3,2019-11-14
1463.6,1588.9401,27875.62,2273.9,8272.05,3110.3,2019-11-15
1463.6,1588.9401,27875.62,2273.9,8272.05,3110.3,2019-11-16
1456.9,1621.8999,28066.47,2290.7,8371.93,3133.6,2019-11-17
1460.3,1624.23,28121.678,2294.8,8385.75,3140.5,2019-11-18
1457.9,1634.1,28164.0,2302.7,8444.71,3153.6,2019-11-19
1472.7,1634.1,28164.0,2302.7,8444.71,3153.6,2019-11-20
1470.0,1624.5,28051.408,2292.3,8403.68,3141.0002,2019-11-21
1470.0,1624.5,28051.408,2292.3,8403.68,3141.0002,2019-11-22
1470.0,1624.5,28051.408,2292.3,8403.68,3141.0002,2019-11-23
1466.4,1607.5798,27783.04,2276.4,8309.26,3113.9,2019-11-24
1481.6,1602.6301,27502.81,2263.1,8254.74,3093.1997,2019-11-25
1477.5,1613.9,27649.78,2275.5,8296.53,3112.8,2019-11-26
1480.3,1614.83,27677.79,2278.6,8308.4,3117.4,2019-11-27
1462.5,1633.84,28015.06,2296.4,8397.37,3145.9,2019-11-28
1462.5,1633.84,28015.06,2296.4,8397.37,3145.9,2019-11-29
1462.5,1633.84,28015.06,2296.4,8397.37,3145.9,2019-11-30
1462.8,1629.6201,27909.6,2292.6,8362.74,3135.9998,2019-12-01
1465.9,1631.71,27881.72,2289.7,8354.29,3132.5,2019-12-02
1472.7,1631.9302,27911.3,2295.0,8402.61,3141.6,2019-12-03
1469.8,1644.81,28132.053,2309.4,8466.89,3168.6,2019-12-04
1478.6,1637.98,28135.379,2319.7,8487.71,3168.8,2019-12-05
1478.6,1637.98,28135.379,2319.7,8487.71,3168.8,2019-12-06
1478.6,1637.98,28135.379,2319.7,8487.71,3168.8,2019-12-07
1477.9,1649.94,28235.889,2337.5,8570.33,3191.4,2019-12-08
1477.0,1657.56,28267.16,2336.6,8575.7,3192.5,2019-12-09
1474.7,1661.73,28239.281,2333.3,8580.62,3191.1,2019-12-10
1480.2,1667.0901,28376.96,2340.7,8641.29,3205.4,2019-12-11
1477.0,1671.9,28455.09,2349.9,8678.49,3221.2,2019-12-12
1477.0,1671.9,28455.09,2349.9,8678.49,3221.2,2019-12-13
1477.0,1671.9,28455.09,2349.9,8678.49,3221.2,2019-12-14
1484.3,1674.1401,28551.53,2350.8,8696.01,3224.0,2019-12-15
1500.6,1678.0099,28515.45,2351.8,8699.51,3223.4,2019-12-16
1500.6,1678.0099,28515.45,2351.8,8699.51,3223.4,2019-12-17
1510.7,1677.67,28621.39,2360.2,8778.31,3239.8997,2019-12-18
1514.3,1669.0299,28645.26,2364.9,8770.98,3240.0,2019-12-19
1514.3,1669.0299,28645.26,2364.9,8770.98,3240.0,2019-12-20
1514.3,1669.0299,28645.26,2364.9,8770.98,3240.0,2019-12-21
1518.6,1664.15,28462.14,2353.3,8709.73,3221.3,2019-12-22
1523.1,1668.47,28538.44,2358.5,8733.07,3230.8,2019-12-23
1523.1,1668.47,28538.44,2358.5,8733.07,3230.8,2019-12-24
1528.1,1666.7699,28868.8,2375.9,8872.22,3257.8,2019-12-25
1552.4,1660.87,28634.88,2363.1,8793.9,3234.8,2019-12-26
1552.4,1660.87,28634.88,2363.1,8793.9,3234.8,2019-12-27
1552.4,1660.87,28634.88,2363.1,8793.9,3234.8,2019-12-28
1568.8,1663.2601,28703.38,2364.5,8848.52,3246.3,2019-12-29
1574.3,1658.31,28583.68,2362.4,8846.45,3237.2,2019-12-30
1560.2,1663.59,28745.088,2366.9,8912.37,3253.1,2019-12-31
1554.3,1664.99,28956.9,2379.9,8989.63,3274.7,2020-01-01
1560.1,1657.64,28823.77,2377.6,8966.64,3265.2998,2020-01-02
1560.1,1657.64,28823.77,2377.6,8966.64,3265.2998,2020-01-03
1560.1,1657.64,28823.77,2377.6,8966.64,3265.2998,2020-01-04
1550.6,1669.6099,28907.053,2388.3,9070.65,3288.1,2020-01-05
1544.6,1675.74,28939.668,2388.5,9033.42,3283.2,2020-01-06
1554.0,1682.4001,29030.223,2392.1,9035.67,3289.3,2020-01-07
1550.5,1705.22,29297.64,2406.2,9125.0,3316.8,2020-01-08
1560.3,1699.6399,29348.1,2415.5,9173.73,3329.6,2020-01-09
1560.3,1699.6399,29348.1,2415.5,9173.73,3329.6,2020-01-10
1560.3,1699.6399,29348.1,2415.5,9173.73,3329.6,2020-01-11
1557.9,1699.6399,29348.1,2415.5,9173.73,3329.6,2020-01-12
1557.9,1685.9,29196.04,2409.3,9166.63,3320.8,2020-01-13
1556.7,1684.4598,29186.27,2410.2,9188.58,3321.8,2020-01-14
1565.4,1685.0099,29160.09,2406.1,9216.98,3325.5,2020-01-15
1571.9,1662.23,28989.732,2395.3,9141.47,3295.5,2020-01-16
1571.9,1662.23,28989.732,2395.3,9141.47,3295.5,2020-01-17
1571.9,1662.23,28989.732,2395.3,9141.47,3295.5,2020-01-18
1577.4,1644.14,28535.8,2356.1,8952.18,3243.6,2020-01-19
1569.8,1658.31,28722.852,2372.5,9090.93,3276.2,2020-01-20
1570.4,1649.22,28734.45,2373.5,9101.61,3273.4,2020-01-21
1586.5,1648.2201,28859.44,2372.0,9136.09,3283.6997,2020-01-22
1584.9,1614.06,28256.031,2342.4,8991.51,3225.5002,2020-01-23
1584.9,1614.06,28256.031,2342.4,8991.51,3225.5002,2020-01-24
1584.9,1614.06,28256.031,2342.4,8991.51,3225.5002,2020-01-25
1579.5,1632.21,28399.81,2351.5,9126.23,3248.9,2020-01-26
1552.7,1656.77,28807.63,2383.3,9334.06,3297.6,2020-01-27
1560.1,1681.92,29290.85,2405.0,9367.48,3334.7,2020-01-28
1567.2,1677.46,29379.77,2416.5,9445.92,3345.7998,2020-01-29
1570.6,1656.78,29102.51,2404.8,9401.1,3327.7,2020-01-30
1570.6,1656.78,29102.51,2404.8,9401.1,3327.7,2020-01-31
1570.6,1656.78,29102.51,2404.8,9401.1,3327.7,2020-02-01
1576.6,1667.67,29276.82,2413.1,9516.84,3352.1,2020-02-02
1567.2,1677.51,29276.34,2421.3,9517.86,3357.8,2020-02-03
1568.8,1689.38,29551.42,2435.0,9613.2,3379.4001,2020-02-04
1576.3,1693.74,29423.31,2429.9,9595.7,3373.9,2020-02-05
1583.8,1687.5798,29398.082,2431.4,9623.58,3380.2,2020-02-06
1583.8,1687.5798,29398.082,2431.4,9623.58,3380.2,2020-02-07
1583.8,1687.5798,29398.082,2431.4,9623.58,3380.2,2020-02-08
1603.6,1687.5798,29398.082,2431.4,9623.58,3380.2,2020-02-09
1601.0,1683.5199,29232.19,2421.5,9629.8,3370.3,2020-02-10
1608.8,1692.57,29348.03,2431.2,9718.73,3386.2,2020-02-11
1617.4,1696.0701,29219.98,2420.2,9627.83,3373.2,2020-02-12
1645.1,1678.61,28992.41,2402.8,9446.69,3337.8,2020-02-13
1645.1,1678.61,28992.41,2402.8,9446.69,3337.8,2020-02-14
1645.1,1678.61,28992.41,2402.8,9446.69,3337.8,2020-02-15
1673.5,1628.1,27960.8,2330.8,9079.63,3225.9,2020-02-16
1647.0001,1571.9,27081.36,2269.4,8834.87,3128.2,2020-02-17
1640.3999,1552.76,26957.59,2258.6,8873.76,3116.4,2020-02-18
1642.5,1497.87,25766.64,2177.3,8436.67,2978.8,2020-02-19
1566.7,1476.43,25409.361,2141.1,8461.83,2954.2,2020-02-20
1566.7,1476.43,25409.361,2141.1,8461.83,2954.2,2020-02-21
1566.7,1476.43,25409.361,2141.1,8461.83,2954.2,2020-02-22
1594.8,1518.49,26703.318,2212.4,8877.98,3090.1997,2020-02-23
1644.3999,1486.08,25917.41,2179.5,8594.49,3003.4,2020-02-24
1643.0001,1531.2001,27090.86,2243.1,8949.28,3130.1,2020-02-25
1668.0,1478.82,26121.28,2192.4,8671.66,3023.9001,2020-02-26
1672.3999,1449.22,25864.78,2149.3,8530.34,2972.4,2020-02-27
1672.3999,1449.22,25864.78,2149.3,8530.34,2972.4,2020-02-28
1672.3999,1449.22,25864.78,2149.3,8530.34,2972.4,2020-02-29
1675.7,1313.44,23851.018,1995.2,7948.03,2746.6,2020-03-01
1660.2999,1350.9,25018.16,2052.0,8372.27,2882.2,2020-03-02
1642.3,1264.3,23553.22,1972.0,8006.12,2741.4,2020-03-03
1590.3,1122.93,21200.62,1776.5001,7263.65,2480.6,2020-03-04
1516.7,1210.13,23185.62,1881.6001,7995.2603,2711.0,2020-03-05
1516.7,1210.13,23185.62,1881.6001,7995.2603,2711.0,2020-03-06
1516.7,1210.13,23185.62,1881.6001,7995.2603,2711.0,2020-03-07
1486.5,1037.42,20188.52,1702.8,7020.38,2386.1,2020-03-08
1525.8,1106.51,21237.38,1772.9,7473.95,2529.2,2020-03-09
1477.9,991.16,19898.92,1682.3,7175.18,2398.1,2020-03-10
1479.3,1058.75,20087.19,1694.4999,7288.52,2409.4,2020-03-11
1484.6,1013.89,19173.98,1650.9,6994.29,2304.9,2020-03-12
1484.6,1013.89,19173.98,1650.9,6994.29,2304.9,2020-03-13
1484.6,1013.89,19173.98,1650.9,6994.29,2304.9,2020-03-14
1567.6,1002.4,18591.93,1602.1,7006.92,2237.4,2020-03-15
1660.8,1096.54,20704.91,1742.5999,7553.8296,2447.3,2020-03-16
1633.4,1110.37,21200.55,1786.0,7469.6206,2475.6,2020-03-17
1651.2001,1180.32,22552.17,1875.5999,7897.13,2630.1,2020-03-18
1625.0,1131.99,21636.78,1827.1998,7588.37,2541.5,2020-03-19
1625.0,1131.99,21636.78,1827.1998,7588.37,2541.5,2020-03-20
1625.0,1131.99,21636.78,1827.1998,7588.37,2541.5,2020-03-21
1637.1,1158.32,22327.48,1870.4999,7889.01,2626.6997,2020-03-22
1589.3,1153.1,21917.16,1852.7,7813.4995,2584.6,2020-03-23
1584.1,1071.99,20943.51,1781.3,7486.2896,2470.5,2020-03-24
1630.7,1085.81,21413.44,1803.1,7635.66,2526.8997,2020-03-25
1637.6,1052.05,21052.53,1776.9,7528.11,2488.7,2020-03-26
1637.6,1052.05,21052.53,1776.9,7528.11,2488.7,2020-03-27
1637.6,1052.05,21052.53,1776.9,7528.11,2488.7,2020-03-28
1684.0,1138.78,22679.99,1881.5,8081.66,2663.7,2020-03-29
1672.5999,1139.17,22653.86,1895.0,8049.31,2659.4,2020-03-30
1674.0999,1191.66,23433.57,1940.1,8229.54,2750.0,2020-03-31
1739.9,1246.73,23719.37,1970.7,8238.53,2789.8,2020-04-01
1739.9,1246.73,23719.37,1970.7,8238.53,2789.8,2020-04-02
1739.9,1246.73,23719.37,1970.7,8238.53,2789.8,2020-04-03
1739.9,1246.73,23719.37,1970.7,8238.53,2789.8,2020-04-04
1749.7999,1212.04,23390.77,1956.7999,8332.74,2761.6,2020-04-05
1759.1001,1237.33,23949.76,2006.7999,8692.16,2846.1,2020-04-06
1729.6,1183.98,23504.35,1960.1998,8591.96,2783.4,2020-04-07
1722.7,1178.09,23537.68,1964.3,8757.83,2799.6,2020-04-08
1690.8002,1229.1,24242.49,2017.5,8832.41,2874.6,2020-04-09
1690.8002,1229.1,24242.49,2017.5,8832.41,2874.6,2020-04-10
1690.8002,1229.1,24242.49,2017.5,8832.41,2874.6,2020-04-11
1703.4,1213.35,23650.44,1994.0,8726.51,2823.2002,2020-04-12
1678.3,1185.09,23018.879,1932.3,8403.0,2736.5999,2020-04-13
1727.4,1201.52,23475.82,1968.3,8664.64,2799.3,2020-04-14
1733.4,1214.06,23515.26,1974.4001,8641.5,2797.8,2020-04-15
1724.2,1233.05,23775.27,1987.7,8786.6,2836.7,2020-04-16
1724.2,1233.05,23775.27,1987.7,8786.6,2836.7,2020-04-17
1724.2,1233.05,23775.27,1987.7,8786.6,2836.7,2020-04-18
1712.5999,1281.88,24133.78,2022.5001,8837.66,2878.5,2020-04-19
1710.6,1298.08,24101.549,2023.4,8677.6,2863.4,2020-04-20
1713.4,1360.76,24633.86,2070.8,8982.76,2939.5,2020-04-21
1694.1998,1310.66,24345.72,2052.9,9000.51,2912.4,2020-04-22
1700.9,1260.48,23723.69,2004.8,8718.18,2830.7,2020-04-23
1700.9,1260.48,23723.69,2004.8,8718.18,2830.7,2020-04-24
1700.9,1260.48,23723.69,2004.8,8718.18,2830.7,2020-04-25
1713.3,1263.97,23749.76,1997.8,8834.11,2842.7,2020-04-26
1710.6,1273.51,23883.09,2018.0999,8930.62,2868.4,2020-04-27
1688.4999,1263.01,23664.64,2007.6001,8984.86,2848.4,2020-04-28
1725.7999,1282.93,23875.89,2026.1,9101.88,2881.2,2020-04-29
1713.8999,1329.64,24331.32,2061.9,9220.35,2929.8,2020-04-30
1713.8999,1329.64,24331.32,2061.9,9220.35,2929.8,2020-05-01
1713.8999,1329.64,24331.32,2061.9,9220.35,2929.8,2020-05-02
1697.9999,1321.24,24221.99,2060.7,9298.92,2930.3,2020-05-03
1706.8002,1275.54,23764.78,2034.1001,9112.45,2870.1,2020-05-04
1716.3999,1233.25,23247.97,1998.5,9000.08,2820.0,2020-05-05
1740.9,1237.55,23625.34,1999.9,9094.42,2852.5,2020-05-06
