gold,oil,us_dollar,usd_vnd,cpi,inflation_rate,interest_rate,date
1727.3,61.48,93.051,23073.0,266.625,0.6999999,0.07000001,2021-03-30
1727.3,61.48,93.051,23073.0,266.625,0.6999999,0.07000001,2021-03-31
1727.3,61.48,93.051,23073.0,266.625,0.6999999,0.07000001,2021-04-01
1727.7,58.68,92.595,23079.0,266.625,0.6999999,0.07000001,2021-04-02
1741.9999,59.37,92.348,23090.0,266.625,0.6999999,0.07000001,2021-04-03
1740.4999,59.81,92.472,23090.0,266.625,0.6999999,0.07000001,2021-04-04
1757.1,59.63,92.069,23085.0,266.625,0.6999999,0.07000001,2021-04-05
1743.8,59.35,92.16,23065.0,266.625,0.6999999,0.07000001,2021-04-06
1743.8,59.35,92.16,23065.0,266.625,0.6999999,0.07000001,2021-04-07
1743.8,59.35,92.16,23065.0,266.625,0.6999999,0.07000001,2021-04-08
1731.6,59.75,92.144,23067.0,266.625,0.6999999,0.07000001,2021-04-09
1746.5,60.24,91.844,23069.0,266.625,0.6999999,0.07000001,2021-04-10
1735.3,63.22,91.674,23078.0,266.625,0.6999999,0.07000001,2021-04-11
1765.7999,63.51,91.618,23073.0,266.625,0.6999999,0.07000001,2021-04-12
1779.3,63.19,91.544,23067.0,266.625,0.6999999,0.07000001,2021-04-13
1779.3,63.19,91.544,23067.0,266.625,0.6999999,0.07000001,2021-04-14
1779.3,63.19,91.544,23067.0,266.625,0.6999999,0.07000001,2021-04-15
1769.7,63.43,91.05,23073.0,266.625,0.6999999,0.07000001,2021-04-16
1777.6,62.67,91.227,23074.0,266.625,0.6999999,0.07000001,2021-04-17
1792.7001,61.27,91.129,23074.0,266.625,0.6999999,0.07000001,2021-04-18
1781.5,61.34,91.321,23070.0,266.625,0.6999999,0.07000001,2021-04-19
1777.3,62.02,90.839,23070.0,266.625,0.6999999,0.07000001,2021-04-20
1777.3,62.02,90.839,23070.0,266.625,0.6999999,0.07000001,2021-04-21
1777.3,62.02,90.839,23070.0,266.625,0.6999999,0.07000001,2021-04-22
1779.4,61.8,90.78,23040.0,266.625,0.6999999,0.07000001,2021-04-23
1778.1998,62.8,90.892,23042.0,266.625,0.6999999,0.07000001,2021-04-24
1773.5,63.75,90.593,23047.0,266.625,0.6999999,0.07000001,2021-04-25
1768.2999,64.88,90.593,23054.0,266.625,0.6999999,0.07000001,2021-04-26
1767.7,63.48,91.27,23054.0,266.625,0.6999999,0.07000001,2021-04-27
1767.7,63.48,91.27,23054.0,268.404,0.6999999,0.060000118,2021-04-28
1767.7,63.48,91.27,23054.0,268.404,0.6999999,0.060000118,2021-04-29
1791.8,64.41,90.927,23054.0,268.404,0.6999999,0.060000118,2021-04-30
1776.0,65.61,91.275,23050.0,268.404,0.6999999,0.060000118,2021-05-01
1784.2999,65.59,91.293,23060.0,268.404,0.6999999,0.060000118,2021-05-02
1815.7,64.67,90.936,23067.0,268.404,0.6999999,0.060000118,2021-05-03
1831.3,64.88,90.216,23060.0,268.404,0.6999999,0.060000118,2021-05-04
1831.3,64.88,90.216,23060.0,268.404,0.6999999,0.060000118,2021-05-05
1831.3,64.88,90.216,23060.0,268.404,0.6999999,0.060000118,2021-05-06
1837.6,64.93,90.185,23060.0,268.404,0.6999999,0.060000118,2021-05-07
1836.1,65.3,90.124,23055.0,268.404,0.6999999,0.060000118,2021-05-08
1822.8002,66.1,90.686,23053.0,268.404,0.6999999,0.060000118,2021-05-09
1824.0,63.84,90.735,23040.0,268.404,0.6999999,0.060000118,2021-05-10
1838.0999,65.36,90.318,23048.0,268.404,0.6999999,0.060000118,2021-05-11
1838.0999,65.36,90.318,23048.0,268.404,0.6999999,0.060000118,2021-05-12
1838.0999,65.36,90.318,23048.0,268.404,0.6999999,0.060000118,2021-05-13
1867.6,66.28,90.142,23046.0,268.404,0.6999999,0.060000118,2021-05-14
1868.0,65.5,89.734,23040.0,268.404,0.6999999,0.060000118,2021-05-15
1881.5,63.35,90.191,23045.0,268.404,0.6999999,0.060000118,2021-05-16
1881.8999,61.94,89.795,23045.0,268.404,0.6999999,0.060000118,2021-05-17
1876.7001,63.36,90.005,23054.0,268.404,0.6999999,0.060000118,2021-05-18
1876.7001,63.36,90.005,23054.0,268.404,0.6999999,0.060000118,2021-05-19
1876.7001,63.36,90.005,23054.0,268.404,0.6999999,0.060000118,2021-05-20
1884.5001,65.78,89.838,23056.0,268.404,0.6999999,0.060000118,2021-05-21
1897.9999,65.79,89.628,23060.0,268.404,0.6999999,0.060000118,2021-05-22
1901.2,65.96,90.03,23055.0,268.404,0.6999999,0.060000118,2021-05-23
1896.9,66.6,89.959,23045.0,268.404,0.6999999,0.060000118,2021-05-24
1904.0,66.1,89.993,23045.0,268.404,0.6999999,0.060000118,2021-05-25
1904.0,66.1,89.993,23045.0,268.404,0.6999999,0.060000118,2021-05-26
1904.0,66.59,89.993,23045.0,268.404,0.6999999,0.060000118,2021-05-27
1905.0,66.96,89.993,23040.0,268.404,0.6999999,0.060000118,2021-05-28
1903.7,67.52,89.819,23044.0,270.71,0.90000004,0.0799999,2021-05-29
1908.7001,68.63,89.901,23040.0,270.71,0.90000004,0.0799999,2021-05-30
1872.1,68.6,90.501,23041.0,270.71,0.90000004,0.0799999,2021-05-31
1890.8002,69.39,90.133,23044.0,270.71,0.90000004,0.0799999,2021-06-01
1890.8002,69.39,90.133,23044.0,270.71,0.90000004,0.0799999,2021-06-02
1890.8002,69.39,90.133,23044.0,270.71,0.90000004,0.0799999,2021-06-03
1897.6,69.04,89.946,23000.0,270.71,0.90000004,0.0799999,2021-06-04
1893.1,69.87,90.076,22952.0,270.71,0.90000004,0.0799999,2021-06-05
1894.1998,69.79,90.121,22955.0,270.71,0.90000004,0.0799999,2021-06-06
1895.2001,70.09,90.078,22947.0,270.71,0.90000004,0.0799999,2021-06-07
1878.4,70.6,90.55,22945.0,270.71,0.90000004,0.0799999,2021-06-08
1878.4,70.6,90.55,22945.0,270.71,0.90000004,0.0799999,2021-06-09
1878.4,70.6,90.55,22945.0,270.71,0.90000004,0.0799999,2021-06-10
1864.6001,70.63,90.475,22944.0,270.71,0.90000004,0.0799999,2021-06-11
1855.2001,71.86,90.502,22947.0,270.71,0.90000004,0.0799999,2021-06-12
1860.2,71.95,91.208,22946.0,270.71,0.90000004,0.0799999,2021-06-13
1774.5,70.78,91.873,22960.0,270.71,0.90000004,0.0799999,2021-06-14
1768.3999,71.29,92.209,22995.0,270.71,0.90000004,0.0799999,2021-06-15
1768.3999,71.29,92.209,22995.0,270.71,0.90000004,0.0799999,2021-06-16
1768.3999,71.29,92.209,22995.0,270.71,0.90000004,0.0799999,2021-06-17
1782.3,73.12,91.881,23014.0,270.71,0.90000004,0.0799999,2021-06-18
1776.4999,72.84999,91.751,23025.0,270.71,0.90000004,0.0799999,2021-06-19
1782.5,72.36,91.785,23020.0,270.71,0.90000004,0.0799999,2021-06-20
1775.8,72.63,91.795,23003.0,270.71,0.90000004,0.0799999,2021-06-21
1777.0,73.33,91.844,23020.0,270.71,0.90000004,0.0799999,2021-06-22
1777.0,73.33,91.844,23020.0,270.71,0.90000004,0.0799999,2021-06-23
1777.0,73.33,91.844,23020.0,270.71,0.90000004,0.0799999,2021-06-24
1779.8,72.2,91.876,23020.0,270.71,0.90000004,0.0799999,2021-06-25
1763.6,72.31,92.041,23020.0,270.71,0.90000004,0.0799999,2021-06-26
1771.6,72.77,92.431,23014.0,270.71,0.90000004,0.0799999,2021-06-27
1776.8,74.33,92.594,23010.0,271.965,0.5,0.10000007,2021-06-28
1783.3,74.36,92.413,22998.0,271.965,0.5,0.10000007,2021-06-29
1783.3,74.36,92.413,22998.0,271.965,0.5,0.10000007,2021-06-30
1783.3,75.14,92.413,22998.0,271.965,0.5,0.10000007,2021-07-01
1794.1998,76.25,92.413,22996.0,271.965,0.5,0.10000007,2021-07-02
1794.1998,72.58,92.543,23007.0,271.965,0.5,0.10000007,2021-07-03
1802.0999,71.5,92.645,23015.0,271.965,0.5,0.10000007,2021-07-04
1800.2,72.22,92.406,23007.0,271.965,0.5,0.10000007,2021-07-05
1810.6,73.81,92.116,23000.0,271.965,0.5,0.10000007,2021-07-06
1810.6,73.81,92.116,23000.0,271.965,0.5,0.10000007,2021-07-07
1810.6,73.81,92.116,23000.0,271.965,0.5,0.10000007,2021-07-08
1805.8999,73.44,92.256,23020.0,271.965,0.5,0.10000007,2021-07-09
1809.8999,74.69,92.759,23010.0,271.965,0.5,0.10000007,2021-07-10
1825.0,72.64,92.405,23011.0,271.965,0.5,0.10000007,2021-07-11
1829.0,71.38,92.631,23009.0,271.965,0.5,0.10000007,2021-07-12
1815.0001,71.55999,92.687,23011.0,271.965,0.5,0.10000007,2021-07-13
1815.0001,71.55999,92.687,23011.0,271.965,0.5,0.10000007,2021-07-14
1815.0001,71.55999,92.687,23011.0,271.965,0.5,0.10000007,2021-07-15
1809.2,66.35,92.9,23020.0,271.965,0.5,0.10000007,2021-07-16
1811.4,67.2,92.979,23026.0,271.965,0.5,0.10000007,2021-07-17
1803.4,69.57,92.759,23022.0,271.965,0.5,0.10000007,2021-07-18
1805.4,71.14,92.83,23010.0,271.965,0.5,0.10000007,2021-07-19
1801.7999,71.38,92.928,23005.0,271.965,0.5,0.10000007,2021-07-20
1801.7999,71.38,92.928,23005.0,271.965,0.5,0.10000007,2021-07-21
1801.7999,71.38,92.928,23005.0,271.965,0.5,0.10000007,2021-07-22
1799.2001,71.34,92.651,23008.0,271.965,0.5,0.10000007,2021-07-23
1799.8,71.14,92.436,23005.0,271.965,0.5,0.10000007,2021-07-24
1799.7,71.79,92.317,22999.0,271.965,0.5,0.10000007,2021-07-25
1832.3002,72.98,91.871,22965.0,271.965,0.5,0.10000007,2021-07-26
1813.5,73.23,92.188,22950.0,271.965,0.5,0.10000007,2021-07-27
1813.5,73.23,92.188,22950.0,271.965,0.5,0.10000007,2021-07-28
1813.5,73.23,92.188,22950.0,272.752,0.3,0.08999998,2021-07-29
1818.7,70.61,92.065,22950.0,272.752,0.3,0.08999998,2021-07-30
1810.7,70.03,92.088,22950.0,272.752,0.3,0.08999998,2021-07-31
1811.2001,67.78999,92.274,22945.0,272.752,0.3,0.08999998,2021-08-01
1805.7,68.74,92.252,22936.0,272.752,0.3,0.08999998,2021-08-02
1760.2999,68.1,92.8,22927.0,272.752,0.3,0.08999998,2021-08-03
1760.2999,68.1,92.8,22927.0,272.752,0.3,0.08999998,2021-08-04
1760.2999,68.1,92.8,22927.0,272.752,0.3,0.08999998,2021-08-05
1723.8,66.3,92.938,22925.0,272.752,0.3,0.08999998,2021-08-06
1729.0,68.06,93.055,22887.0,272.752,0.3,0.08999998,2021-08-07
1750.8002,69.01999,92.918,22809.0,272.752,0.3,0.08999998,2021-08-08
1749.3,68.9,93.038,22805.0,272.752,0.3,0.08999998,2021-08-09
1775.5,68.21,92.512,22830.0,272.752,0.3,0.08999998,2021-08-10
1775.5,68.21,92.512,22830.0,272.752,0.3,0.08999998,2021-08-11
1775.5,68.21,92.512,22830.0,272.752,0.3,0.08999998,2021-08-12
1787.2001,67.05,92.619,22830.0,272.752,0.3,0.08999998,2021-08-13
1785.5,66.34,93.145,22830.0,272.752,0.3,0.08999998,2021-08-14
1782.0999,65.21,93.144,22807.0,272.752,0.3,0.08999998,2021-08-15
1780.5999,63.5,93.588,22812.0,272.752,0.3,0.08999998,2021-08-16
1781.4,62.14,93.508,22820.0,272.752,0.3,0.08999998,2021-08-17
1781.4,62.14,93.508,22820.0,272.752,0.3,0.08999998,2021-08-18
1781.4,62.14,93.508,22820.0,272.752,0.3,0.08999998,2021-08-19
1803.6,65.34,92.971,22825.0,272.752,0.3,0.08999998,2021-08-20
1805.8999,67.25,92.901,22820.0,272.752,0.3,0.08999998,2021-08-21
1788.2,68.06,92.832,22790.0,272.752,0.3,0.08999998,2021-08-22
1792.4001,67.1,93.078,22785.0,272.752,0.3,0.08999998,2021-08-23
1816.6001,68.48,92.694,22789.0,272.752,0.3,0.08999998,2021-08-24
1816.6001,68.48,92.694,22789.0,272.752,0.3,0.08999998,2021-08-25
1816.6001,68.48,92.694,22789.0,272.752,0.3,0.08999998,2021-08-26
1809.7999,68.93,92.652,22775.0,272.752,0.3,0.08999998,2021-08-27
1815.8,68.26,92.635,22775.0,272.752,0.3,0.08999998,2021-08-28
1813.7999,68.32,92.449,22760.0,273.942,0.4,0.0799999,2021-08-29
1809.4,69.73,92.228,22760.0,273.942,0.4,0.0799999,2021-08-30
1831.5,69.07001,92.033,22760.0,273.942,0.4,0.0799999,2021-08-31
1831.5,69.07001,92.033,22760.0,273.942,0.4,0.0799999,2021-09-01
1831.5,68.75,92.033,22760.0,273.942,0.4,0.0799999,2021-09-02
1798.5,68.8,92.033,22760.0,273.942,0.4,0.0799999,2021-09-03
1796.3002,68.13,92.514,22758.0,273.942,0.4,0.0799999,2021-09-04
1791.2001,69.05,92.65,22757.0,273.942,0.4,0.0799999,2021-09-05
1797.7999,67.92,92.48,22765.0,273.942,0.4,0.0799999,2021-09-06
1789.8999,69.47,92.59,22757.0,273.942,0.4,0.0799999,2021-09-07
1789.8999,69.47,92.59,22757.0,273.942,0.4,0.0799999,2021-09-08
1789.8999,69.47,92.59,22757.0,273.942,0.4,0.0799999,2021-09-09
1792.3002,70.19,92.652,22759.0,273.942,0.4,0.0799999,2021-09-10
1805.0,70.23,92.614,22759.0,273.942,0.4,0.0799999,2021-09-11
1792.6001,72.33,92.534,22758.0,273.942,0.4,0.0799999,2021-09-12
1754.6,72.37,92.919,22753.0,273.942,0.4,0.0799999,2021-09-13
1749.4,71.82,93.176,22770.0,273.942,0.4,0.0799999,2021-09-14
1749.4,71.82,93.176,22770.0,273.942,0.4,0.0799999,2021-09-15
1749.4,71.82,93.176,22770.0,273.942,0.4,0.0799999,2021-09-16
1761.7999,70.14,93.256,22769.0,273.942,0.4,0.0799999,2021-09-17
1776.1,70.49,93.2,22755.0,273.942,0.4,0.0799999,2021-09-18
1776.6998,71.89,93.46,22760.0,273.942,0.4,0.0799999,2021-09-19
1747.7,72.95,93.03,22762.0,273.942,0.4,0.0799999,2021-09-20
1749.7,73.61,93.335,22760.0,273.942,0.4,0.0799999,2021-09-21
1749.7,73.61,93.335,22760.0,273.942,0.4,0.0799999,2021-09-22
1749.7,73.61,93.335,22760.0,273.942,0.4,0.0799999,2021-09-23
1749.9999,75.08,93.381,22766.0,273.942,0.4,0.0799999,2021-09-24
1735.9,74.9,93.78,22761.0,273.942,0.4,0.0799999,2021-09-25
1722.1998,74.5,94.353,22753.0,273.942,0.4,0.0799999,2021-09-26
1756.2999,74.7,94.24,22750.0,273.942,0.4,0.0799999,2021-09-27
1757.7,75.58,94.047,22757.0,276.528,0.90000004,0.0799999,2021-09-28
1757.7,75.58,94.047,22757.0,276.528,0.90000004,0.0799999,2021-09-29
1757.7,75.58,94.047,22757.0,276.528,0.90000004,0.0799999,2021-09-30
1766.9001,77.33,93.78,22757.0,276.528,0.90000004,0.0799999,2021-10-01
1760.2,78.57,93.967,22754.0,276.528,0.90000004,0.0799999,2021-10-02
1761.2,77.06,94.272,22750.0,276.528,0.90000004,0.0799999,2021-10-03
1758.6,77.96001,94.221,22750.0,276.528,0.90000004,0.0799999,2021-10-04
1756.8,78.76,94.079,22757.0,276.528,0.90000004,0.0799999,2021-10-05
1756.8,78.76,94.079,22757.0,276.528,0.90000004,0.0799999,2021-10-06
1756.8,78.76,94.079,22757.0,276.528,0.90000004,0.0799999,2021-10-07
1755.1001,79.92,94.326,22750.0,276.528,0.90000004,0.0799999,2021-10-08
1758.7,79.92,94.519,22757.0,276.528,0.90000004,0.0799999,2021-10-09
1794.0999,79.82,94.08,22757.0,276.528,0.90000004,0.0799999,2021-10-10
1797.3,80.77,93.961,22757.0,276.528,0.90000004,0.0799999,2021-10-11
1767.7,81.73,93.938,22758.0,276.528,0.90000004,0.0799999,2021-10-12
1767.7,81.73,93.938,22758.0,276.528,0.90000004,0.0799999,2021-10-13
1767.7,81.73,93.938,22758.0,276.528,0.90000004,0.0799999,2021-10-14
1765.1,81.69,93.945,22758.0,276.528,0.90000004,0.0799999,2021-10-15
1769.8999,82.44,93.728,22755.0,276.528,0.90000004,0.0799999,2021-10-16
1784.3999,83.42,93.535,22755.0,276.528,0.90000004,0.0799999,2021-10-17
1781.3,81.36,93.758,22750.0,276.528,0.90000004,0.0799999,2021-10-18
1795.7,82.5,93.625,22754.0,276.528,0.90000004,0.0799999,2021-10-19
1795.7,82.5,93.625,22754.0,276.528,0.90000004,0.0799999,2021-10-20
1795.7,82.5,93.625,22754.0,276.528,0.90000004,0.0799999,2021-10-21
1806.1998,82.61,93.809,22745.0,276.528,0.90000004,0.0799999,2021-10-22
1792.5001,83.36,93.941,22757.0,276.528,0.90000004,0.0799999,2021-10-23
1797.7999,81.48,93.798,22755.0,276.528,0.90000004,0.0799999,2021-10-24
1802.6,81.46,93.326,22750.0,276.528,0.90000004,0.0799999,2021-10-25
1783.9,81.78,94.121,22750.0,276.528,0.90000004,0.0799999,2021-10-26
1783.9,81.78,94.121,22750.0,276.528,0.90000004,0.0799999,2021-10-27
1783.9,81.78,94.121,22750.0,276.528,0.90000004,0.0799999,2021-10-28
1795.8,82.45,93.879,22750.0,278.824,0.8,0.0799999,2021-10-29
1789.4,82.44,94.079,22748.0,278.824,0.8,0.0799999,2021-10-30
1763.9,79.57,93.853,22747.0,278.824,0.8,0.0799999,2021-10-31
1793.5,77.7,94.341,22680.0,278.824,0.8,0.0799999,2021-11-01
1816.8,80.13,94.317,22680.0,278.824,0.8,0.0799999,2021-11-02
1816.8,80.13,94.317,22680.0,278.824,0.8,0.0799999,2021-11-03
1816.8,80.13,94.317,22680.0,278.824,0.8,0.0799999,2021-11-04
1828.0,80.74,94.042,22660.0,278.824,0.8,0.0799999,2021-11-05
1830.8002,82.56,93.956,22662.0,278.824,0.8,0.0799999,2021-11-06
1848.3002,80.06,94.838,22660.0,278.824,0.8,0.0799999,2021-11-07
1863.9,80.42,95.175,22645.0,278.824,0.8,0.0799999,2021-11-08
1868.5001,79.69,95.128,22640.0,278.824,0.8,0.0799999,2021-11-09
1868.5001,79.69,95.128,22640.0,278.824,0.8,0.0799999,2021-11-10
1868.5001,79.69,95.128,22640.0,278.824,0.8,0.0799999,2021-11-11
1866.6,79.75,95.405,22645.0,278.824,0.8,0.0799999,2021-11-12
1854.0999,79.74,95.911,22650.0,278.824,0.8,0.0799999,2021-11-13
1870.1998,77.55,95.829,22648.0,278.824,0.8,0.0799999,2021-11-14
1861.4,78.41,95.542,22650.0,278.824,0.8,0.0799999,2021-11-15
1851.6,75.94,96.028,22657.0,278.824,0.8,0.0799999,2021-11-16
1851.6,75.94,96.028,22657.0,278.824,0.8,0.0799999,2021-11-17
1851.6,75.94,96.028,22657.0,278.824,0.8,0.0799999,2021-11-18
1806.3,76.12,96.544,22670.0,278.824,0.8,0.0799999,2021-11-19
1783.8,77.939995,96.494,22675.0,278.824,0.8,0.0799999,2021-11-20
1784.2999,77.81,96.872,22680.0,278.824,0.8,0.0799999,2021-11-21
1785.5,77.41,96.872,22670.0,278.824,0.8,0.0799999,2021-11-22
1785.5,67.84,96.104,22678.0,278.824,0.8,0.0799999,2021-11-23
1785.5,67.84,96.104,22678.0,278.824,0.8,0.0799999,2021-11-24
1785.5,67.84,96.104,22678.0,278.824,0.8,0.0799999,2021-11-25
1783.8,69.62,96.338,22690.0,278.824,0.8,0.0799999,2021-11-26
1775.1001,65.85,96.007,22688.0,278.824,0.8,0.0799999,2021-11-27
1783.0001,65.37,96.024,22710.0,280.806,0.6999999,0.0799999,2021-11-28
1761.6,66.27,96.158,22730.0,280.806,0.6999999,0.0799999,2021-11-29
1782.9001,66.1,96.114,22830.0,280.806,0.6999999,0.0799999,2021-11-30
1782.9001,66.1,96.114,22830.0,280.806,0.6999999,0.0799999,2021-12-01
1782.9001,66.1,96.114,22830.0,280.806,0.6999999,0.0799999,2021-12-02
1778.5,69.3,96.33,23020.0,280.806,0.6999999,0.0799999,2021-12-03
1783.6,71.84,96.37,23070.0,280.806,0.6999999,0.0799999,2021-12-04
1784.4999,72.18,95.881,22920.0,280.806,0.6999999,0.0799999,2021-12-05
1775.7,70.79,96.252,22980.0,280.806,0.6999999,0.0799999,2021-12-06
1783.8,71.48,96.1,23025.0,280.806,0.6999999,0.0799999,2021-12-07
1783.8,71.48,96.1,23025.0,280.806,0.6999999,0.0799999,2021-12-08
1783.8,71.48,96.1,23025.0,280.806,0.6999999,0.0799999,2021-12-09
1787.3,71.06,96.345,22975.0,280.806,0.6999999,0.0799999,2021-12-10
1771.3,70.52,96.538,23000.0,280.806,0.6999999,0.0799999,2021-12-11
1763.6,70.66,96.482,23030.0,280.806,0.6999999,0.0799999,2021-12-12
1797.4,72.15,96.015,22990.0,280.806,0.6999999,0.0799999,2021-12-13
1804.1,70.72,96.548,22980.0,280.806,0.6999999,0.0799999,2021-12-14
1804.1,70.72,96.548,22980.0,280.806,0.6999999,0.0799999,2021-12-15
1804.1,70.72,96.548,22980.0,280.806,0.6999999,0.0799999,2021-12-16
1793.7999,68.61,96.545,22928.0,280.806,0.6999999,0.0799999,2021-12-17
1788.0,70.82,96.489,22933.0,280.806,0.6999999,0.0799999,2021-12-18
1801.5,72.33,96.059,22955.0,280.806,0.6999999,0.0799999,2021-12-19
1811.0001,73.42,95.985,22950.0,280.806,0.6999999,0.0799999,2021-12-20
1811.0001,73.42,95.985,22840.0,280.806,0.6999999,0.0799999,2021-12-21
1811.0001,73.42,95.985,22840.0,280.806,0.6999999,0.0799999,2021-12-22
1811.0001,73.42,95.985,22840.0,280.806,0.6999999,0.0799999,2021-12-23
1808.0,75.18,96.086,22810.0,280.806,0.6999999,0.0799999,2021-12-24
1810.0999,75.6,96.203,22835.0,280.806,0.6999999,0.0799999,2021-12-25
1804.8,76.18,95.926,22820.0,280.806,0.6999999,0.0799999,2021-12-26
1814.0999,76.61,95.964,22765.0,280.806,0.6999999,0.0799999,2021-12-27
1828.6001,74.88,95.593,22825.0,280.806,0.6999999,0.0799999,2021-12-28
1828.6001,74.88,95.593,22825.0,282.542,0.6,0.0799999,2021-12-29
1828.6001,74.88,95.593,22825.0,282.542,0.6,0.0799999,2021-12-30
1800.1,75.85,96.211,22825.0,282.542,0.6,0.0799999,2021-12-31
1814.6,76.74,96.274,22752.0,282.542,0.6,0.0799999,2022-01-01
1825.1,77.47,96.182,22755.0,282.542,0.6,0.0799999,2022-01-02
1789.2,78.88,96.326,22745.0,282.542,0.6,0.0799999,2022-01-03
1797.4,78.44,95.722,22685.0,282.542,0.6,0.0799999,2022-01-04
1797.4,78.44,95.722,22685.0,282.542,0.6,0.0799999,2022-01-05
1797.4,78.44,95.722,22685.0,282.542,0.6,0.0799999,2022-01-06
1798.8002,77.7,95.99,22695.0,282.542,0.6,0.0799999,2022-01-07
1818.5,80.67,95.625,22698.0,282.542,0.6,0.0799999,2022-01-08
1827.3,82.02,94.901,22698.0,282.542,0.6,0.0799999,2022-01-09
1821.4,81.62,94.775,22710.0,282.542,0.6,0.0799999,2022-01-10
1816.5001,83.3,95.161,22710.0,282.542,0.6,0.0799999,2022-01-11
1816.5001,83.3,95.161,22710.0,282.542,0.6,0.0799999,2022-01-12
1816.5001,83.83,95.161,22710.0,282.542,0.6,0.0799999,2022-01-13
1812.4001,83.69,95.161,22720.0,282.542,0.6,0.0799999,2022-01-14
1812.4001,84.83,95.723,22750.0,282.542,0.6,0.0799999,2022-01-15
1843.2001,85.8,95.5,22700.0,282.542,0.6,0.0799999,2022-01-16
1842.6,85.549995,95.725,22645.0,282.542,0.6,0.0799999,2022-01-17
1831.8,84.14,95.636,22625.0,282.542,0.6,0.0799999,2022-01-18
1831.8,84.14,95.636,22625.0,282.542,0.6,0.0799999,2022-01-19
1831.8,84.14,95.636,22625.0,282.542,0.6,0.0799999,2022-01-20
1841.7,82.41,95.901,22675.0,282.542,0.6,0.0799999,2022-01-21
1852.5001,84.37,95.928,22630.0,282.542,0.6,0.0799999,2022-01-22
1829.7,85.96,96.4,22630.0,282.542,0.6,0.0799999,2022-01-23
1793.1,85.29,97.242,22630.0,282.542,0.6,0.0799999,2022-01-24
1785.7999,85.43,97.266,22645.0,282.542,0.6,0.0799999,2022-01-25
1785.7999,85.43,97.266,22645.0,282.542,0.6,0.0799999,2022-01-26
1785.7999,85.43,97.266,22645.0,282.542,0.6,0.0799999,2022-01-27
1796.0,86.49,96.537,22645.0,282.542,0.6,0.0799999,2022-01-28
1800.8,86.46,96.375,22645.0,284.525,0.6999999,0.0799999,2022-01-29
1809.5,86.69,95.935,22645.0,284.525,0.6999999,0.0799999,2022-01-30
1803.2001,88.45,95.379,22645.0,284.525,0.6999999,0.0799999,2022-01-31
1806.8002,90.33,95.48,22645.0,284.525,0.6999999,0.0799999,2022-02-01
1806.8002,90.33,95.48,22645.0,284.525,0.6999999,0.0799999,2022-02-02
1806.8002,90.33,95.48,22645.0,284.525,0.6999999,0.0799999,2022-02-03
1820.8,89.77,95.392,22665.0,284.525,0.6999999,0.0799999,2022-02-04
1826.8002,87.9,95.641,22715.0,284.525,0.6999999,0.0799999,2022-02-05
1835.6,88.53,95.494,22680.0,284.525,0.6999999,0.0799999,2022-02-06
1836.4001,88.56,95.548,22680.0,284.525,0.6999999,0.0799999,2022-02-07
1841.1,91.42,96.073,22685.0,284.525,0.6999999,0.0799999,2022-02-08
1841.1,91.42,96.073,22685.0,284.525,0.6999999,0.0799999,2022-02-09
1841.1,91.42,96.073,22685.0,284.525,0.6999999,0.0799999,2022-02-10
1868.3002,93.5,96.356,22725.0,284.525,0.6999999,0.0799999,2022-02-11
1855.1001,90.21,95.993,22750.0,284.525,0.6999999,0.0799999,2022-02-12
1870.5,91.83,95.697,22750.0,284.525,0.6999999,0.0799999,2022-02-13
1901.0,90.04,95.803,22785.0,284.525,0.6999999,0.0799999,2022-02-14
1898.8002,90.21,96.022,22820.0,284.525,0.6999999,0.0799999,2022-02-15
1898.8002,90.21,96.022,22820.0,284.525,0.6999999,0.0799999,2022-02-16
1898.8002,91.62,96.022,22820.0,284.525,0.6999999,0.0799999,2022-02-17
1907.4,92.65,96.02,22800.0,284.525,0.6999999,0.0799999,2022-02-18
1906.4,91.909996,96.011,22815.0,284.525,0.6999999,0.0799999,2022-02-19
1909.4,90.69,96.188,22825.0,284.525,0.6999999,0.0799999,2022-02-20
1925.4,90.94,97.118,22840.0,284.525,0.6999999,0.0799999,2022-02-21
1887.6,89.89,96.619,22820.0,284.525,0.6999999,0.0799999,2022-02-22
1887.6,89.89,96.619,22820.0,284.525,0.6999999,0.0799999,2022-02-23
1887.6,89.89,96.619,22820.0,284.525,0.6999999,0.0799999,2022-02-24
1900.7001,93.5,96.694,22805.0,284.525,0.6999999,0.0799999,2022-02-25
1943.8,100.21,97.406,22815.0,287.467,1.0,0.19999994,2022-02-26
1922.3,107.05999,97.414,22840.0,287.467,1.0,0.19999994,2022-02-27
1935.9,104.61,97.791,22835.0,287.467,1.0,0.19999994,2022-02-28
1966.6,112.11,98.671,22830.0,287.467,1.0,0.19999994,2022-03-01
1966.6,112.11,98.671,22830.0,287.467,1.0,0.19999994,2022-03-02
1966.6,112.11,98.671,22830.0,287.467,1.0,0.19999994,2022-03-03
1995.9,115.8,99.295,22845.0,287.467,1.0,0.19999994,2022-03-04
2043.2999,119.65,99.08,22845.0,287.467,1.0,0.19999994,2022-03-05
1988.2,105.05,97.953,22835.0,287.467,1.0,0.19999994,2022-03-06
2000.4001,102.99,98.504,22835.0,287.467,1.0,0.19999994,2022-03-07
1985.0,106.3,99.13,22873.0,287.467,1.0,0.19999994,2022-03-08
1985.0,106.3,99.13,22873.0,287.467,1.0,0.19999994,2022-03-09
