gold,oil,us_dollar,usd_vnd,cpi,inflation_rate,interest_rate,date
1816.80005,80.13000,94.31700,22680.00000,278.82401,0.80000,0.08000,2021-11-11
1828.00000,80.74000,94.04200,22660.00000,278.82401,0.80000,0.08000,2021-11-12
1830.80017,82.56000,93.95600,22662.00000,278.82401,0.80000,0.08000,2021-11-13
1848.30017,80.06000,94.83800,22660.00000,278.82401,0.80000,0.08000,2021-11-14
1863.90002,80.42000,95.17500,22645.00000,278.82401,0.80000,0.08000,2021-11-15
1868.50012,79.69000,95.12800,22640.00000,278.82401,0.80000,0.08000,2021-11-16
1868.50012,79.69000,95.12800,22640.00000,278.82401,0.80000,0.08000,2021-11-17
1868.50012,79.69000,95.12800,22640.00000,278.82401,0.80000,0.08000,2021-11-18
1866.59998,79.75000,95.40500,22645.00000,278.82401,0.80000,0.08000,2021-11-19
1854.09985,79.74000,95.91100,22650.00000,278.82401,0.80000,0.08000,2021-11-20
1870.19983,77.55000,95.82900,22648.00000,278.82401,0.80000,0.08000,2021-11-21
1861.40002,78.41000,95.54200,22650.00000,278.82401,0.80000,0.08000,2021-11-22
1851.59998,75.94000,96.02800,22657.00000,278.82401,0.80000,0.08000,2021-11-23
1851.59998,75.94000,96.02800,22657.00000,278.82401,0.80000,0.08000,2021-11-24
1851.59998,75.94000,96.02800,22657.00000,278.82401,0.80000,0.08000,2021-11-25
1806.30005,76.12000,96.54400,22670.00000,278.82401,0.80000,0.08000,2021-11-26
1783.80005,77.93999,96.49400,22675.00000,278.82401,0.80000,0.08000,2021-11-27
1784.29993,77.81000,96.87200,22680.00000,278.82401,0.80000,0.08000,2021-11-28
1785.50000,77.41000,96.87200,22670.00000,278.82401,0.80000,0.08000,2021-11-29
1785.50000,67.84000,96.10400,22678.00000,278.82401,0.80000,0.08000,2021-11-30
1785.50000,67.84000,96.10400,22678.00000,278.82401,0.80000,0.08000,2021-12-01
1785.50000,67.84000,96.10400,22678.00000,278.82401,0.80000,0.08000,2021-12-02
1783.80005,69.62000,96.33800,22690.00000,278.82401,0.80000,0.08000,2021-12-03
1775.10010,65.85000,96.00700,22688.00000,278.82401,0.80000,0.08000,2021-12-04
1783.00012,65.37000,96.02400,22710.00000,280.80600,0.70000,0.08000,2021-12-05
1761.59998,66.27000,96.15800,22730.00000,280.80600,0.70000,0.08000,2021-12-06
1782.90015,66.10000,96.11400,22830.00000,280.80600,0.70000,0.08000,2021-12-07
1782.90015,66.10000,96.11400,22830.00000,280.80600,0.70000,0.08000,2021-12-08
1782.90015,66.10000,96.11400,22830.00000,280.80600,0.70000,0.08000,2021-12-09
1778.50000,69.30000,96.33000,23020.00000,280.80600,0.70000,0.08000,2021-12-10
1783.59998,71.84000,96.37000,23070.00000,280.80600,0.70000,0.08000,2021-12-11
1784.49988,72.18000,95.88100,22920.00000,280.80600,0.70000,0.08000,2021-12-12
1775.69995,70.79000,96.25200,22980.00000,280.80600,0.70000,0.08000,2021-12-13
1783.80005,71.48000,96.10000,23025.00000,280.80600,0.70000,0.08000,2021-12-14
1783.80005,71.48000,96.10000,23025.00000,280.80600,0.70000,0.08000,2021-12-15
1783.80005,71.48000,96.10000,23025.00000,280.80600,0.70000,0.08000,2021-12-16
1787.30005,71.06000,96.34500,22975.00000,280.80600,0.70000,0.08000,2021-12-17
1771.30005,70.52000,96.53800,23000.00000,280.80600,0.70000,0.08000,2021-12-18
1763.59998,70.66000,96.48200,23030.00000,280.80600,0.70000,0.08000,2021-12-19
1797.40002,72.15000,96.01500,22990.00000,280.80600,0.70000,0.08000,2021-12-20
1804.09998,70.72000,96.54800,22980.00000,280.80600,0.70000,0.08000,2021-12-21
1804.09998,70.72000,96.54800,22980.00000,280.80600,0.70000,0.08000,2021-12-22
1804.09998,70.72000,96.54800,22980.00000,280.80600,0.70000,0.08000,2021-12-23
1793.79993,68.61000,96.54500,22928.00000,280.80600,0.70000,0.08000,2021-12-24
1788.00000,70.82000,96.48900,22933.00000,280.80600,0.70000,0.08000,2021-12-25
1801.50000,72.33000,96.05900,22955.00000,280.80600,0.70000,0.08000,2021-12-26
1811.00012,73.42000,95.98500,22950.00000,280.80600,0.70000,0.08000,2021-12-27
1811.00012,73.42000,95.98500,22840.00000,280.80600,0.70000,0.08000,2021-12-28
1811.00012,73.42000,95.98500,22840.00000,280.80600,0.70000,0.08000,2021-12-29
1811.00012,73.42000,95.98500,22840.00000,280.80600,0.70000,0.08000,2021-12-30
1808.00000,75.18000,96.08600,22810.00000,280.80600,0.70000,0.08000,2021-12-31
1810.09985,75.60000,96.20300,22835.00000,280.80600,0.70000,0.08000,2022-01-01
1804.80005,76.18000,95.92600,22820.00000,280.80600,0.70000,0.08000,2022-01-02
1814.09985,76.61000,95.96400,22765.00000,280.80600,0.70000,0.08000,2022-01-03
1828.60010,74.88000,95.59300,22825.00000,280.80600,0.70000,0.08000,2022-01-04
1828.60010,74.88000,95.59300,22825.00000,282.54199,0.60000,0.08000,2022-01-05
1828.60010,74.88000,95.59300,22825.00000,282.54199,0.60000,0.08000,2022-01-06
1800.09998,75.85000,96.21100,22825.00000,282.54199,0.60000,0.08000,2022-01-07
1814.59998,76.74000,96.27400,22752.00000,282.54199,0.60000,0.08000,2022-01-08
1825.09998,77.47000,96.18200,22755.00000,282.54199,0.60000,0.08000,2022-01-09
1789.19995,78.88000,96.32600,22745.00000,282.54199,0.60000,0.08000,2022-01-10
1797.40002,78.44000,95.72200,22685.00000,282.54199,0.60000,0.08000,2022-01-11
1797.40002,78.44000,95.72200,22685.00000,282.54199,0.60000,0.08000,2022-01-12
1797.40002,78.44000,95.72200,22685.00000,282.54199,0.60000,0.08000,2022-01-13
1798.80017,77.70000,95.99000,22695.00000,282.54199,0.60000,0.08000,2022-01-14
1818.50000,80.67000,95.62500,22698.00000,282.54199,0.60000,0.08000,2022-01-15
1827.30005,82.02000,94.90100,22698.00000,282.54199,0.60000,0.08000,2022-01-16
1821.40002,81.62000,94.77500,22710.00000,282.54199,0.60000,0.08000,2022-01-17
1816.50012,83.30000,95.16100,22710.00000,282.54199,0.60000,0.08000,2022-01-18
1816.50012,83.30000,95.16100,22710.00000,282.54199,0.60000,0.08000,2022-01-19
1816.50012,83.83000,95.16100,22710.00000,282.54199,0.60000,0.08000,2022-01-20
1812.40015,83.69000,95.16100,22720.00000,282.54199,0.60000,0.08000,2022-01-21
1812.40015,84.83000,95.72300,22750.00000,282.54199,0.60000,0.08000,2022-01-22
1843.20007,85.80000,95.50000,22700.00000,282.54199,0.60000,0.08000,2022-01-23
1842.59998,85.55000,95.72500,22645.00000,282.54199,0.60000,0.08000,2022-01-24
1831.80005,84.14000,95.63600,22625.00000,282.54199,0.60000,0.08000,2022-01-25
1831.80005,84.14000,95.63600,22625.00000,282.54199,0.60000,0.08000,2022-01-26
1831.80005,84.14000,95.63600,22625.00000,282.54199,0.60000,0.08000,2022-01-27
1841.69995,82.41000,95.90100,22675.00000,282.54199,0.60000,0.08000,2022-01-28
1852.50012,84.37000,95.92800,22630.00000,282.54199,0.60000,0.08000,2022-01-29
1829.69995,85.96000,96.40000,22630.00000,282.54199,0.60000,0.08000,2022-01-30
1793.09998,85.29000,97.24200,22630.00000,282.54199,0.60000,0.08000,2022-01-31
1785.79993,85.43000,97.26600,22645.00000,282.54199,0.60000,0.08000,2022-02-01
1785.79993,85.43000,97.26600,22645.00000,282.54199,0.60000,0.08000,2022-02-02
1785.79993,85.43000,97.26600,22645.00000,282.54199,0.60000,0.08000,2022-02-03
1796.00000,86.49000,96.53700,22645.00000,282.54199,0.60000,0.08000,2022-02-04
1800.80005,86.46000,96.37500,22645.00000,284.52499,0.70000,0.08000,2022-02-05
1809.50000,86.69000,95.93500,22645.00000,284.52499,0.70000,0.08000,2022-02-06
1803.20007,88.45000,95.37900,22645.00000,284.52499,0.70000,0.08000,2022-02-07
1806.80017,90.33000,95.48000,22645.00000,284.52499,0.70000,0.08000,2022-02-08
1806.80017,90.33000,95.48000,22645.00000,284.52499,0.70000,0.08000,2022-02-09
1806.80017,90.33000,95.48000,22645.00000,284.52499,0.70000,0.08000,2022-02-10
1820.80005,89.77000,95.39200,22665.00000,284.52499,0.70000,0.08000,2022-02-11
1826.80017,87.90000,95.64100,22715.00000,284.52499,0.70000,0.08000,2022-02-12
1835.59998,88.53000,95.49400,22680.00000,284.52499,0.70000,0.08000,2022-02-13
1836.40015,88.56000,95.54800,22680.00000,284.52499,0.70000,0.08000,2022-02-14
1841.09998,91.42000,96.07300,22685.00000,284.52499,0.70000,0.08000,2022-02-15
1841.09998,91.42000,96.07300,22685.00000,284.52499,0.70000,0.08000,2022-02-16
1841.09998,91.42000,96.07300,22685.00000,284.52499,0.70000,0.08000,2022-02-17
1868.30017,93.50000,96.35600,22725.00000,284.52499,0.70000,0.08000,2022-02-18
1855.10010,90.21000,95.99300,22750.00000,284.52499,0.70000,0.08000,2022-02-19
1870.50000,91.83000,95.69700,22750.00000,284.52499,0.70000,0.08000,2022-02-20
1901.00000,90.04000,95.80300,22785.00000,284.52499,0.70000,0.08000,2022-02-21
1898.80017,90.21000,96.02200,22820.00000,284.52499,0.70000,0.08000,2022-02-22
1898.80017,90.21000,96.02200,22820.00000,284.52499,0.70000,0.08000,2022-02-23
1898.80017,91.62000,96.02200,22820.00000,284.52499,0.70000,0.08000,2022-02-24
1907.40002,92.65000,96.02000,22800.00000,284.52499,0.70000,0.08000,2022-02-25
1906.40002,91.91000,96.01100,22815.00000,284.52499,0.70000,0.08000,2022-02-26
1909.40002,90.69000,96.18800,22825.00000,284.52499,0.70000,0.08000,2022-02-27
1925.40002,90.94000,97.11800,22840.00000,284.52499,0.70000,0.08000,2022-02-28
1887.59998,89.89000,96.61900,22820.00000,284.52499,0.70000,0.08000,2022-03-01
1887.59998,89.89000,96.61900,22820.00000,284.52499,0.70000,0.08000,2022-03-02
1887.59998,89.89000,96.61900,22820.00000,284.52499,0.70000,0.08000,2022-03-03
1900.70007,93.50000,96.69400,22805.00000,284.52499,0.70000,0.08000,2022-03-04
1943.80005,100.21000,97.40600,22815.00000,287.46701,1.00000,0.20000,2022-03-05
1922.30005,107.05999,97.41400,22840.00000,287.46701,1.00000,0.20000,2022-03-06
1935.90002,104.61000,97.79100,22835.00000,287.46701,1.00000,0.20000,2022-03-07
1966.59998,112.11000,98.67100,22830.00000,287.46701,1.00000,0.20000,2022-03-08
1966.59998,112.11000,98.67100,22830.00000,287.46701,1.00000,0.20000,2022-03-09
1966.59998,112.11000,98.67100,22830.00000,287.46701,1.00000,0.20000,2022-03-10
1995.90002,115.80000,99.29500,22845.00000,287.46701,1.00000,0.20000,2022-03-11
2043.29993,119.65000,99.08000,22845.00000,287.46701,1.00000,0.20000,2022-03-12
1988.19995,105.05000,97.95300,22835.00000,287.46701,1.00000,0.20000,2022-03-13
2000.40015,102.99000,98.50400,22835.00000,287.46701,1.00000,0.20000,2022-03-14
1985.00000,106.30000,99.13000,22873.00000,287.46701,1.00000,0.20000,2022-03-15
1985.00000,106.30000,99.13000,22873.00000,287.46701,1.00000,0.20000,2022-03-16
1985.00000,106.30000,99.13000,22873.00000,287.46701,1.00000,0.20000,2022-03-17
1960.80005,101.18000,98.87900,22890.00000,287.46701,1.00000,0.20000,2022-03-18
1929.69995,94.79000,99.06400,22880.00000,287.46701,1.00000,0.20000,2022-03-19
1909.19995,93.59000,98.62100,22879.00000,287.46701,1.00000,0.20000,2022-03-20
1943.19995,101.65000,97.97500,22865.00000,287.46701,1.00000,0.20000,2022-03-21
1929.30005,103.09000,98.22700,22860.00000,287.46701,1.00000,0.20000,2022-03-22
1929.30005,103.09000,98.22700,22860.00000,287.46701,1.00000,0.20000,2022-03-23
1929.30005,103.09000,98.22700,22860.00000,287.46701,1.00000,0.20000,2022-03-24
1929.50000,109.97000,98.49900,22860.00000,287.46701,1.00000,0.20000,2022-03-25
1921.50000,109.27000,98.52300,22870.00000,287.46701,1.00000,0.20000,2022-03-26
1937.30005,111.99000,98.61500,22872.00000,287.46701,1.00000,0.20000,2022-03-27
1962.19983,109.43000,98.80000,22869.00000,287.46701,1.00000,0.20000,2022-03-28
1954.19983,111.06000,98.82200,22861.00000,287.46701,1.00000,0.20000,2022-03-29
1954.19983,111.06000,98.82200,22861.00000,287.46701,1.00000,0.20000,2022-03-30
1954.19983,111.06000,98.82200,22861.00000,287.46701,1.00000,0.20000,2022-03-31
1939.80005,103.42000,99.05500,22860.00000,287.46701,1.00000,0.20000,2022-04-01
1912.19995,102.05001,98.44100,22865.00000,287.46701,1.00000,0.20000,2022-04-02
1936.09998,105.68000,97.87500,22854.00000,287.46701,1.00000,0.20000,2022-04-03
1951.09998,98.52000,98.36000,22838.00000,287.46701,1.00000,0.20000,2022-04-04
1920.90002,97.90000,98.62700,22837.00000,288.58200,0.40000,0.33000,2022-04-05
1920.90002,97.90000,98.62700,22837.00000,288.58200,0.40000,0.33000,2022-04-06
1920.90002,97.90000,98.62700,22837.00000,288.58200,0.40000,0.33000,2022-04-07
1930.59998,101.84000,98.97400,22846.00000,288.58200,0.40000,0.33000,2022-04-08
1924.09998,100.68000,99.42800,22873.00000,288.58200,0.40000,0.33000,2022-04-09
1919.69995,95.41000,99.61500,22866.00000,288.58200,0.40000,0.33000,2022-04-10
1934.69995,95.51000,99.76000,22859.00000,288.58200,0.40000,0.33000,2022-04-11
1942.40002,97.73000,99.75300,22860.00000,288.58200,0.40000,0.33000,2022-04-12
1942.40002,97.73000,99.75300,22860.00000,288.58200,0.40000,0.33000,2022-04-13
1942.40002,97.73000,99.75300,22860.00000,288.58200,0.40000,0.33000,2022-04-14
1945.09998,93.92000,99.92401,22860.00000,288.58200,0.40000,0.33000,2022-04-15
1973.19995,100.15000,100.29199,22888.00000,288.58200,0.40000,0.33000,2022-04-16
1981.89990,103.79000,99.91300,22887.00000,288.58200,0.40000,0.33000,2022-04-17
1972.19995,106.38000,100.32600,22900.00000,288.58200,0.40000,0.33000,2022-04-18
1972.19995,106.38000,100.32600,22899.00000,288.58200,0.40000,0.33000,2022-04-19
1972.19995,106.38000,100.32600,22899.00000,288.58200,0.40000,0.33000,2022-04-20
1972.19995,106.38000,100.32600,22899.00000,288.58200,0.40000,0.33000,2022-04-21
1983.59985,107.61000,100.76600,22890.00000,288.58200,0.40000,0.33000,2022-04-22
1956.30017,102.05001,100.96400,22955.00000,288.58200,0.40000,0.33000,2022-04-23
1952.90002,102.19000,100.41700,22962.00000,288.58200,0.40000,0.33000,2022-04-24
1945.40002,102.96000,100.61401,22962.00000,288.58200,0.40000,0.33000,2022-04-25
1931.59985,101.05000,101.21300,22965.00000,288.58200,0.40000,0.33000,2022-04-26
1931.59985,101.05000,101.21300,22965.00000,288.58200,0.40000,0.33000,2022-04-27
1931.59985,101.05000,101.21300,22965.00000,288.58200,0.40000,0.33000,2022-04-28
1893.30005,97.67000,101.76899,22983.00000,288.58200,0.40000,0.33000,2022-04-29
1901.50000,100.41000,102.31800,22970.00000,288.58200,0.40000,0.33000,2022-04-30
1885.79993,100.68000,102.96300,22965.00000,288.58200,0.40000,0.33000,2022-05-01
1891.30005,103.47000,103.65900,22956.00000,288.58200,0.40000,0.33000,2022-05-02
1911.69995,102.94000,102.96300,22962.00000,288.58200,0.40000,0.33000,2022-05-03
1911.69995,102.94000,102.96300,22962.00000,288.58200,0.40000,0.33000,2022-05-04
1911.69995,102.94000,102.96300,22962.00000,291.29901,0.90000,0.77000,2022-05-05
1863.59998,103.42000,103.76601,22962.00000,291.29901,0.90000,0.77000,2022-05-06
1870.59998,100.90000,103.49600,22962.00000,291.29901,0.90000,0.77000,2022-05-07
1868.80005,106.22000,102.59400,22966.00000,291.29901,0.90000,0.77000,2022-05-08
1875.69995,106.74000,103.80199,22955.00000,291.29901,0.90000,0.77000,2022-05-09
1882.80017,108.33000,103.69399,22955.00000,291.29901,0.90000,0.77000,2022-05-10
1882.80017,108.33000,103.69399,22955.00000,291.29901,0.90000,0.77000,2022-05-11
1882.80017,108.33000,103.69399,22955.00000,291.29901,0.90000,0.77000,2022-05-12
1858.59998,101.77000,103.68900,22950.00000,291.29901,0.90000,0.77000,2022-05-13
1841.00000,98.45000,103.94299,22941.00000,291.29901,0.90000,0.77000,2022-05-14
1853.69995,104.03000,103.87399,23050.00000,291.29901,0.90000,0.77000,2022-05-15
1824.60010,104.40000,104.89700,23096.00000,291.29901,0.90000,0.77000,2022-05-16
1808.19995,108.63000,104.62099,23086.00000,291.29901,0.90000,0.77000,2022-05-17
1808.19995,108.63000,104.62099,23086.00000,291.29901,0.90000,0.77000,2022-05-18
1808.19995,108.63000,104.62099,23086.00000,291.29901,0.90000,0.77000,2022-05-19
1813.99988,111.82000,104.19999,23095.00000,291.29901,0.90000,0.77000,2022-05-20
1818.90015,109.63000,103.40701,23120.00000,291.29901,0.90000,0.77000,2022-05-21
1815.90002,107.04000,103.86200,23139.00000,291.29901,0.90000,0.77000,2022-05-22
1841.19995,109.89000,102.75100,23140.00000,291.29901,0.90000,0.77000,2022-05-23
1842.09985,110.28000,103.17300,23160.00000,291.29901,0.90000,0.77000,2022-05-24
1842.09985,110.28000,103.17300,23160.00000,291.29901,0.90000,0.77000,2022-05-25
1842.09985,110.28000,103.17300,23160.00000,291.29901,0.90000,0.77000,2022-05-26
1847.80005,107.54000,102.09700,23170.00000,291.29901,0.90000,0.77000,2022-05-27
1865.40002,107.20000,101.87000,23210.00000,291.29901,0.90000,0.77000,2022-05-28
1846.30005,107.75000,102.07700,23190.00000,291.29901,0.90000,0.77000,2022-05-29
1847.59998,111.25000,101.85801,23205.00000,291.29901,0.90000,0.77000,2022-05-30
1853.99988,112.23000,101.69800,23195.00000,291.29901,0.90000,0.77000,2022-05-31
1853.99988,112.23000,101.69800,23195.00000,291.29901,0.90000,0.77000,2022-06-01
1853.99988,115.61000,101.69800,23195.00000,291.29901,0.90000,0.77000,2022-06-02
1848.40015,117.61000,101.30500,23176.00000,291.29901,0.90000,0.77000,2022-06-03
1845.19995,111.91000,101.76599,23185.00000,291.29901,0.90000,0.77000,2022-06-04
1845.79993,112.72000,102.52900,23196.00000,295.07199,1.30000,1.21000,2022-06-05
1868.40015,114.30000,101.83199,23193.00000,295.07199,1.30000,1.21000,2022-06-06
1847.30005,116.23000,102.16000,23187.00000,295.07199,1.30000,1.21000,2022-06-07
1847.30005,116.23000,102.16000,23187.00000,295.07199,1.30000,1.21000,2022-06-08
1847.30005,116.23000,102.16000,23187.00000,295.07199,1.30000,1.21000,2022-06-09
1840.80005,116.06000,102.44699,23180.00000,295.07199,1.30000,1.21000,2022-06-10
1849.19995,117.10000,102.32500,23185.00000,295.07199,1.30000,1.21000,2022-06-11
1853.59998,119.78001,102.54601,23187.00000,295.07199,1.30000,1.21000,2022-06-12
1850.09985,119.09000,103.21801,23155.00000,295.07199,1.30000,1.21000,2022-06-13
1872.70007,118.12000,104.15101,23177.00000,295.07199,1.30000,1.21000,2022-06-14
1872.70007,118.12000,104.15101,23177.00000,295.07199,1.30000,1.21000,2022-06-15
1872.70007,118.12000,104.15101,23177.00000,295.07199,1.30000,1.21000,2022-06-16
1829.19995,118.25000,104.94701,23195.00000,295.07199,1.30000,1.21000,2022-06-17
1810.50000,116.26000,105.34200,23210.00000,295.07199,1.30000,1.21000,2022-06-18
1816.30017,113.09000,104.93500,23230.00000,295.07199,1.30000,1.21000,2022-06-19
1846.59998,115.25000,103.41700,23232.00000,295.07199,1.30000,1.21000,2022-06-20
1836.50012,107.99000,104.48799,23220.00000,295.07199,1.30000,1.21000,2022-06-21
1836.50012,107.99000,104.48799,23220.00000,295.07199,1.30000,1.21000,2022-06-22
1836.50012,108.94000,104.48799,23220.00000,295.07199,1.30000,1.21000,2022-06-23
1838.80017,108.84000,104.48799,23230.00000,295.07199,1.30000,1.21000,2022-06-24
1835.40002,109.52000,104.21100,23226.00000,295.07199,1.30000,1.21000,2022-06-25
1835.20007,103.99000,103.98100,23235.00000,295.07199,1.30000,1.21000,2022-06-26
1826.30005,101.58000,104.19201,23244.00000,295.07199,1.30000,1.21000,2022-06-27
1827.00012,104.45000,103.95900,23247.00000,295.07199,1.30000,1.21000,2022-06-28
1827.00012,104.45000,103.95900,23247.00000,295.07199,1.30000,1.21000,2022-06-29
1827.00012,104.45000,103.95900,23247.00000,295.07199,1.30000,1.21000,2022-06-30
1821.00000,106.38000,103.67800,23245.00000,295.07199,1.30000,1.21000,2022-07-01
1817.50000,108.89000,104.26101,23255.00000,295.07199,1.30000,1.21000,2022-07-02
1817.50000,107.01000,104.84900,23265.00000,295.07199,1.30000,1.21000,2022-07-03
1807.30005,103.10000,104.46400,23255.00000,295.07199,1.30000,1.21000,2022-07-04
1801.50000,105.39000,104.90900,23300.00000,294.94000,0.00000,1.68000,2022-07-05
1801.50000,105.39000,104.90900,23300.00000,294.94000,0.00000,1.68000,2022-07-06
1801.50000,108.19000,104.90900,23300.00000,294.94000,0.00000,1.68000,2022-07-07
1763.90002,110.40000,104.90900,23335.00000,294.94000,0.00000,1.68000,2022-07-08
1763.90002,96.52000,106.32000,23360.00000,294.94000,0.00000,1.68000,2022-07-09
1736.49988,94.98000,106.89800,23373.00000,294.94000,0.00000,1.68000,2022-07-10
1739.69995,99.25000,106.95899,23350.00000,294.94000,0.00000,1.68000,2022-07-11
1742.30005,101.53000,106.82100,23355.00000,294.94000,0.00000,1.68000,2022-07-12
1742.30005,101.53000,106.82100,23355.00000,294.94000,0.00000,1.68000,2022-07-13
1742.30005,101.53000,106.82100,23355.00000,294.94000,0.00000,1.68000,2022-07-14
1731.69995,101.21000,107.82900,23347.00000,294.94000,0.00000,1.68000,2022-07-15
1724.80005,93.31000,107.91201,23389.00000,294.94000,0.00000,1.68000,2022-07-16
1735.50000,93.83000,107.75600,23388.00000,294.94000,0.00000,1.68000,2022-07-17
1705.79993,92.83000,108.40700,23415.00000,294.94000,0.00000,1.68000,2022-07-18
1703.59998,94.57000,107.91101,23450.00000,294.94000,0.00000,1.68000,2022-07-19
1703.59998,94.57000,107.91101,23450.00000,294.94000,0.00000,1.68000,2022-07-20
1703.59998,94.57000,107.91101,23450.00000,294.94000,0.00000,1.68000,2022-07-21
1710.19983,99.42000,107.23101,23440.00000,294.94000,0.00000,1.68000,2022-07-22
1710.69995,100.74001,106.55001,23412.00000,294.94000,0.00000,1.68000,2022-07-23
1700.19995,99.88000,106.95300,23410.00000,294.94000,0.00000,1.68000,2022-07-24
1713.40002,93.78000,106.80401,23410.00000,294.94000,0.00000,1.68000,2022-07-25
1727.40002,92.43000,106.62101,23400.00000,294.94000,0.00000,1.68000,2022-07-26
1727.40002,92.43000,106.62101,23400.00000,294.94000,0.00000,1.68000,2022-07-27
1727.40002,92.43000,106.62101,23400.00000,294.94000,0.00000,1.68000,2022-07-28
1719.10010,94.42001,106.35500,23385.00000,294.94000,0.00000,1.68000,2022-07-29
1717.69995,92.88000,107.04400,23370.00000,294.94000,0.00000,1.68000,2022-07-30
1719.10010,95.29000,106.33100,23375.00000,294.94000,0.00000,1.68000,2022-07-31
1754.40002,94.65000,106.23601,23358.00000,294.94000,0.00000,1.68000,2022-08-01
1766.90015,96.75000,105.77900,23335.00000,294.94000,0.00000,1.68000,2022-08-02
1766.90015,96.75000,105.77900,23335.00000,294.94000,0.00000,1.68000,2022-08-03
1766.90015,96.75000,105.77900,23335.00000,294.94000,0.00000,1.68000,2022-08-04
1772.69983,92.39000,105.33600,23355.00000,295.16199,0.10000,2.33000,2022-08-05
1774.80017,93.22000,106.10399,23353.00000,295.16199,0.10000,2.33000,2022-08-06
1760.90002,89.74000,106.37701,23394.00000,295.16199,0.10000,2.33000,2022-08-07
1791.20007,87.56000,105.56600,23393.00000,295.16199,0.10000,2.33000,2022-08-08
1775.80005,88.07999,106.49001,23385.00000,295.16199,0.10000,2.33000,2022-08-09
1775.80005,88.07999,106.49001,23385.00000,295.16199,0.10000,2.33000,2022-08-10
1775.80005,88.07999,106.49001,23385.00000,295.16199,0.10000,2.33000,2022-08-11
1789.59998,89.93000,106.32300,23388.00000,295.16199,0.10000,2.33000,2022-08-12
1796.80005,89.67000,106.25200,23385.00000,295.16199,0.10000,2.33000,2022-08-13
1798.50000,91.20000,105.08000,23385.00000,295.16199,0.10000,2.33000,2022-08-14
1792.09998,93.53000,104.99400,23390.00000,295.16199,0.10000,2.33000,2022-08-15
1800.80005,91.46000,105.51000,23392.00000,295.16199,0.10000,2.33000,2022-08-16
1800.80005,91.46000,105.51000,23392.00000,295.16199,0.10000,2.33000,2022-08-17
1800.80005,91.46000,105.51000,23392.00000,295.16199,0.10000,2.33000,2022-08-18
1783.30005,88.85000,106.43300,23400.00000,295.16199,0.10000,2.33000,2022-08-19
1774.90015,86.16000,106.38800,23403.00000,295.16199,0.10000,2.33000,2022-08-20
1761.89990,87.69000,106.48601,23401.00000,295.16199,0.10000,2.33000,2022-08-21
1756.49988,90.11000,107.41501,23401.00000,295.16199,0.10000,2.33000,2022-08-22
1748.39990,90.44000,108.09801,23400.00000,295.16199,0.10000,2.33000,2022-08-23
1748.39990,90.44000,108.09801,23400.00000,295.16199,0.10000,2.33000,2022-08-24
1748.39990,90.44000,108.09801,23400.00000,295.16199,0.10000,2.33000,2022-08-25
1734.40002,90.36000,108.98100,23410.00000,295.16199,0.10000,2.33000,2022-08-26
1747.30005,93.25000,108.55400,23430.00000,295.16199,0.10000,2.33000,2022-08-27
1747.80005,94.39999,108.61600,23425.00000,295.16199,0.10000,2.33000,2022-08-28
1757.79993,92.19000,108.43300,23423.00000,295.16199,0.10000,2.33000,2022-08-29
1736.49988,92.39000,108.75099,23412.00000,295.16199,0.10000,2.33000,2022-08-30
1736.49988,92.39000,108.75099,23412.00000,295.16199,0.10000,2.33000,2022-08-31
1736.49988,92.39000,108.75099,23412.00000,295.16199,0.10000,2.33000,2022-09-01
1736.69983,96.19000,108.79000,23430.00000,295.16199,0.10000,2.33000,2022-09-02
1726.90015,91.17000,108.74899,23415.00000,295.16199,0.10000,2.33000,2022-09-03
1716.90002,89.03000,108.66501,23450.00000,295.16199,0.10000,2.33000,2022-09-04
1699.59998,86.22000,109.67799,23450.00000,296.42099,0.40000,2.56000,2022-09-05
1713.00000,86.48000,109.51000,23450.00000,296.42099,0.40000,2.56000,2022-09-06
1713.00000,86.48000,109.51000,23450.00000,296.42099,0.40000,2.56000,2022-09-07
1713.00000,88.25000,109.51000,23450.00000,296.42099,0.40000,2.56000,2022-09-08
1712.90002,88.96000,109.51000,23505.00000,296.42099,0.40000,2.56000,2022-09-09
1703.40002,86.51000,110.20401,23520.00000,296.42099,0.40000,2.56000,2022-09-10
1718.19983,81.63000,109.83200,23580.00000,296.42099,0.40000,2.56000,2022-09-11
1710.59998,83.07000,109.71301,23542.00000,296.42099,0.40000,2.56000,2022-09-12
1718.80017,86.36000,108.99699,23515.00000,296.42099,0.40000,2.56000,2022-09-13
1718.80017,86.36000,108.99699,23515.00000,296.42099,0.40000,2.56000,2022-09-14
1718.80017,86.36000,108.99699,23515.00000,296.42099,0.40000,2.56000,2022-09-15
1730.80017,87.41000,108.31599,23520.00000,296.42099,0.40000,2.56000,2022-09-16
1707.10010,86.89000,109.80900,23553.00000,296.42099,0.40000,2.56000,2022-09-17
1698.19983,88.05000,109.63100,23590.00000,296.42099,0.40000,2.56000,2022-09-18
1666.80017,84.65000,109.71101,23620.00000,296.42099,0.40000,2.56000,2022-09-19
1672.80005,84.76000,109.73600,23650.00000,296.42099,0.40000,2.56000,2022-09-20
1672.80005,84.76000,109.73600,23650.00000,296.42099,0.40000,2.56000,2022-09-21
1672.80005,84.76000,109.73600,23650.00000,296.42099,0.40000,2.56000,2022-09-22
1667.59998,85.36000,109.98200,23670.00000,296.42099,0.40000,2.56000,2022-09-23
