"Date","Price","Open","High","Low","Vol.","Change %"
"11/27/1990","81.820","82.250","82.260","81.650","0.98K","-0.51%"
"11/26/1990","82.240","82.370","82.500","82.150","1.15K","0.21%"
"11/23/1990","82.070","81.920","82.140","81.920","0.32K","0.45%"
"11/21/1990","81.700","81.800","82.020","81.690","0.43K","-0.20%"
"11/20/1990","81.860","81.860","81.970","81.760","0.46K","0.15%"
"11/19/1990","81.740","81.540","81.930","81.460","1.14K","-0.12%"
"11/16/1990","81.840","82.160","82.170","81.630","1.35K","-0.33%"
"11/15/1990","82.110","81.970","82.160","81.910","0.91K","0.33%"
"11/14/1990","81.840","82.030","82.090","81.780","1.25K","-0.35%"
"11/13/1990","82.130","82.090","82.200","81.870","1.42K","0.18%"
"11/12/1990","81.980","82.010","82.180","81.960","0.99K","-0.53%"
"11/09/1990","82.420","82.550","82.560","82.270","0.71K","0.00%"
"11/08/1990","82.420","82.790","82.800","82.250","0.95K","0.11%"
"11/07/1990","82.330","82.120","82.380","81.750","1.76K","-0.08%"
"11/06/1990","82.400","82.240","82.450","81.880","1.75K","0.51%"
"11/05/1990","81.980","82.350","82.460","81.830","3.18K","-0.67%"
"11/02/1990","82.530","82.730","83.140","82.480","5.44K","-0.66%"
"11/01/1990","83.080","83.830","83.850","82.980","1.93K","-0.57%"
"10/31/1990","83.560","83.660","83.700","83.400","0.91K","0.36%"
"10/30/1990","83.260","83.680","84.080","83.160","3.22K","-0.45%"
"10/29/1990","83.640","83.130","83.760","83.080","1.21K","0.32%"
"10/26/1990","83.370","83.290","83.500","83.130","0.78K","0.04%"
"10/25/1990","83.340","82.910","83.430","82.790","1.31K","0.51%"
"10/24/1990","82.920","83.500","83.580","82.750","1.14K","-0.74%"
"10/23/1990","83.540","83.510","83.620","83.210","0.81K","0.01%"
"10/22/1990","83.530","82.900","83.570","82.860","7.61K","0.99%"
"10/19/1990","82.710","82.840","83.200","82.510","1.29K","0.55%"
"10/18/1990","82.260","82.900","83.200","82.200","3.57K","-0.92%"
"10/17/1990","83.020","82.550","83.150","82.550","1.42K","0.07%"
"10/16/1990","82.960","83.870","83.900","82.820","5.19K","-0.85%"
"10/15/1990","83.670","83.590","83.770","83.420","2.65K","0.13%"
"10/12/1990","83.560","83.390","83.650","83.200","1.09K","0.52%"
"10/11/1990","83.130","83.990","84.190","83.070","5.01K","-0.68%"
"10/10/1990","83.700","83.780","83.930","83.650","1.15K","-0.13%"
"10/09/1990","83.810","83.800","83.960","83.600","1.30K","-0.18%"
"10/08/1990","83.960","84.070","84.240","83.940","1.04K","-0.91%"
"10/05/1990","84.730","84.580","85.300","84.320","4.99K","0.04%"
"10/04/1990","84.700","84.670","84.840","84.560","2.45K","-0.54%"
"10/03/1990","85.160","85.600","85.680","85.020","6.12K","-0.62%"
"10/02/1990","85.690","86.030","86.040","85.670","0.88K","-0.35%"
"10/01/1990","85.990","85.650","86.100","85.550","2.41K","-0.61%"
"09/28/1990","86.520","86.390","86.590","86.200","1.21K","0.45%"
"09/27/1990","86.130","86.500","86.800","86.100","2.07K","-0.24%"
"09/26/1990","86.340","86.660","86.750","86.200","3.38K","-0.27%"
"09/25/1990","86.570","85.860","86.620","85.850","1.66K","0.71%"
"09/24/1990","85.960","86.180","86.380","85.830","1.74K","-1.17%"
"09/21/1990","86.980","86.930","87.050","86.620","0.97K","0.17%"
"09/20/1990","86.830","86.640","87.180","86.540","3.92K","0.22%"
"09/19/1990","86.640","85.850","86.790","85.830","2.71K","1.63%"
"09/18/1990","85.250","85.200","85.250","84.700","1.33K","0.46%"
"09/17/1990","84.860","85.260","85.380","84.880","0.17K","-1.00%"
"09/14/1990","85.720","85.800","86.010","85.350","0.18K","-0.07%"
"09/13/1990","85.780","87.080","87.080","85.780","0.59K","-1.33%"
"09/12/1990","86.940","86.620","86.950","86.570","0.17K","-0.06%"
"09/11/1990","86.990","87.410","87.540","86.900","4.74K","0.08%"
"09/10/1990","86.920","86.500","86.990","86.500","0.77K","0.91%"
"09/07/1990","86.140","85.900","86.280","85.800","1.31K","0.62%"
"09/06/1990","85.610","85.600","85.930","85.580","0.93K","-0.26%"
"09/05/1990","85.830","86.090","86.330","85.830","2.62K","-1.28%"
"09/04/1990","86.940","86.740","87.190","86.680","1.54K","0.10%"
"08/31/1990","86.850","86.400","86.880","86.260","1.45K","0.78%"
"08/30/1990","86.180","86.330","86.460","86.020","2.66K","0.48%"
"08/29/1990","85.770","85.450","85.850","85.360","3.55K","0.22%"
"08/28/1990","85.580","85.190","85.600","85.180","1.18K","0.18%"
"08/27/1990","85.430","85.180","85.750","85.100","2.21K","-0.65%"
"08/24/1990","85.990","85.740","86.000","85.430","1.03K","0.87%"
"08/23/1990","85.250","85.310","85.550","85.170","5.39K","-0.86%"
"08/22/1990","85.990","86.030","86.100","85.660","0.90K","-0.52%"
"08/21/1990","86.440","86.550","86.610","85.880","1.40K","-0.01%"
"08/20/1990","86.450","86.050","86.500","86.040","2.08K","0.77%"
"08/17/1990","85.790","86.080","86.330","85.690","0.71K","-0.28%"
"08/16/1990","86.030","86.510","86.710","86.000","1.62K","-0.58%"
"08/15/1990","86.530","86.270","86.640","86.030","4.05K","-0.12%"
"08/14/1990","86.630","87.200","87.230","86.580","2.86K","-0.73%"
"08/13/1990","87.270","87.230","87.300","87.040","","-0.59%"
"08/10/1990","87.790","88.220","88.230","87.700","0.55K","-0.32%"
"08/09/1990","88.070","87.980","88.080","87.790","0.35K","0.23%"
"08/08/1990","87.870","87.870","88.410","87.750","1.44K","0.31%"
"08/07/1990","87.600","87.300","87.800","87.210","1.95K","0.25%"
"08/06/1990","87.380","87.100","87.600","86.960","0.96K","-0.83%"
"08/03/1990","88.110","87.880","88.350","87.500","1.32K","0.07%"
"08/02/1990","88.050","89.170","89.220","87.600","2.67K","0.42%"
"08/01/1990","87.680","87.760","88.000","87.560","1.08K","0.29%"
"07/31/1990","87.430","87.850","88.020","87.370","4.16K","-1.02%"
"07/30/1990","88.330","88.600","88.680","88.310","0.64K","-0.43%"
"07/27/1990","88.710","89.420","89.420","88.680","3.92K","-0.90%"
"07/26/1990","89.520","89.450","89.730","89.300","1.11K","0.00%"
"07/25/1990","89.520","89.460","89.650","89.100","1.43K","0.34%"
"07/24/1990","89.220","89.390","89.530","88.950","1.94K","0.06%"
"07/23/1990","89.170","89.950","90.000","89.140","6.48K","-1.05%"
"07/20/1990","90.120","90.140","90.250","90.050","0.33K","0.08%"
"07/19/1990","90.050","90.200","90.280","90.000","1.04K","-0.23%"
"07/18/1990","90.260","89.970","90.390","89.720","4.64K","0.13%"
"07/17/1990","90.140","90.440","90.600","90.050","1.42K","-0.66%"
"07/16/1990","90.740","90.640","90.780","90.350","1.21K","0.29%"
"07/13/1990","90.480","90.250","90.500","89.880","1.58K","0.61%"
"07/12/1990","89.930","90.990","91.060","89.650","4.06K","-0.57%"
"07/11/1990","90.450","90.290","90.600","90.270","3.35K","0.51%"
"07/10/1990","89.990","90.180","90.470","89.930","2.14K","-0.87%"
"07/09/1990","90.780","90.520","90.840","90.450","3.86K","-0.16%"
"07/06/1990","90.930","91.030","91.250","90.800","0.87K","-0.04%"
"07/05/1990","90.970","90.860","91.120","90.630","1.98K","0.12%"
"07/03/1990","90.860","91.140","91.220","90.630","1.04K","-0.13%"
"07/02/1990","90.980","91.170","91.320","90.980","2.57K","-0.72%"
"06/29/1990","91.640","92.100","92.100","91.580","1.80K","-0.59%"
"06/28/1990","92.180","92.170","92.280","91.940","2.25K","0.21%"
"06/27/1990","91.990","91.960","92.070","91.800","2.46K","-0.01%"
"06/26/1990","92.000","92.690","92.860","92.000","4.06K","-0.80%"
"06/25/1990","92.740","92.660","92.920","92.540","0.69K","0.16%"
"06/22/1990","92.590","92.810","92.880","92.500","0.53K","-0.15%"
"06/21/1990","92.730","92.890","92.950","92.670","0.41K","0.06%"
"06/20/1990","92.670","92.630","92.980","92.610","5.01K","0.94%"
"06/19/1990","91.810","92.110","92.150","91.760","0.14K","-0.34%"
"06/18/1990","92.120","92.580","92.650","92.010","2.06K","-0.44%"
"06/15/1990","92.530","92.840","93.330","92.400","3.23K","-0.37%"
"06/14/1990","92.870","92.480","92.900","92.370","1.23K","0.38%"
"06/13/1990","92.520","92.850","92.860","92.500","0.70K","-0.51%"
"06/12/1990","92.990","92.720","93.100","92.670","3.29K","0.06%"
"06/11/1990","92.930","92.850","93.000","92.820","0.51K","-0.24%"
"06/08/1990","93.150","92.980","93.210","92.980","0.32K","0.37%"
"06/07/1990","92.810","92.820","92.890","92.700","1.52K","0.17%"
"06/06/1990","92.650","92.650","92.790","92.560","0.57K","0.00%"
"06/05/1990","92.650","93.100","93.200","92.530","3.34K","-0.38%"
"06/04/1990","93.000","93.240","93.480","92.960","1.34K","-0.13%"
"06/01/1990","93.120","92.980","93.180","92.330","1.74K","0.01%"
"05/31/1990","93.110","92.890","93.240","92.820","1.77K","0.70%"
"05/30/1990","92.460","92.030","92.570","91.950","0.82K","0.36%"
"05/29/1990","92.130","92.060","92.290","91.930","0.62K","-0.38%"
"05/25/1990","92.480","92.370","92.480","92.280","0.47K","-0.04%"
"05/24/1990","92.520","92.220","92.620","92.150","0.99K","0.18%"
"05/23/1990","92.350","92.020","92.480","91.830","1.22K","0.21%"
"05/22/1990","92.160","92.280","92.310","91.940","1.16K","0.10%"
"05/21/1990","92.070","91.860","92.170","91.810","2.21K","0.68%"
"05/18/1990","91.450","91.530","91.640","91.400","0.51K","-0.15%"
"05/17/1990","91.590","91.070","91.600","90.850","2.22K","0.24%"
"05/16/1990","91.370","91.400","91.470","91.180","0.85K","0.18%"
"05/15/1990","91.210","91.240","91.550","91.110","0.95K","-0.10%"
"05/14/1990","91.300","91.360","91.510","91.220","0.64K","-0.08%"
"05/11/1990","91.370","91.230","91.450","90.700","2.78K","0.08%"
"05/10/1990","91.300","91.530","91.690","91.300","0.77K","-0.01%"
"05/09/1990","91.310","91.590","91.720","91.180","2.31K","-0.92%"
"05/08/1990","92.160","92.210","92.390","92.120","0.57K","-0.05%"
"05/07/1990","92.210","92.390","92.420","92.060","4.26K","-0.30%"
"05/04/1990","92.490","93.230","93.230","92.430","3.11K","-0.89%"
"05/03/1990","93.320","93.320","93.390","93.200","0.47K","-0.17%"
"05/02/1990","93.480","93.460","93.530","93.250","0.41K","0.17%"
"05/01/1990","93.320","93.470","93.610","93.210","0.68K","0.04%"
"04/30/1990","93.280","93.440","93.560","93.200","1.80K","0.06%"
"04/27/1990","93.220","93.470","93.700","93.220","0.33K","-0.24%"
"04/26/1990","93.440","93.310","93.550","93.200","0.84K","0.07%"
"04/25/1990","93.370","93.980","94.020","93.280","3.62K","-0.77%"
"04/24/1990","94.090","94.150","94.200","93.880","1.24K","-0.07%"
"04/23/1990","94.160","93.990","94.220","93.950","2.37K","0.51%"
"04/20/1990","93.680","93.530","93.980","93.340","2.09K","0.38%"
"04/19/1990","93.330","93.040","93.570","92.970","3.97K","0.25%"
"04/18/1990","93.100","93.730","93.840","93.090","1.43K","-0.51%"
"04/17/1990","93.580","93.830","93.940","93.560","1.52K","-0.04%"
"04/16/1990","93.620","93.660","93.910","93.580","0.52K","0.46%"
"04/12/1990","93.190","93.470","93.480","93.180","0.86K","-0.04%"
"04/11/1990","93.230","93.410","93.480","93.230","1.84K","-0.05%"
"04/10/1990","93.280","94.100","94.160","93.250","4.01K","-0.96%"
"04/09/1990","94.180","93.940","94.250","93.750","2.33K","0.06%"
"04/06/1990","94.120","94.240","94.340","93.900","2.13K","-0.26%"
"04/05/1990","94.370","94.390","94.440","94.350","0.39K","-0.10%"
"04/04/1990","94.460","94.380","94.570","94.370","0.78K","-0.10%"
"04/03/1990","94.550","94.650","94.660","94.400","0.84K","-0.11%"
"04/02/1990","94.650","94.840","94.900","94.520","1.88K","0.48%"
"03/30/1990","94.200","94.500","94.530","93.850","2.17K","-0.04%"
"03/29/1990","94.240","94.630","94.650","94.210","5.04K","-1.00%"
"03/28/1990","95.190","95.280","95.320","94.900","1.68K","0.02%"
"03/27/1990","95.170","95.220","95.360","95.050","1.39K","0.24%"
"03/26/1990","94.940","95.240","95.400","94.760","1.85K","-0.28%"
"03/23/1990","95.210","95.030","95.250","94.640","3.14K","0.37%"
"03/22/1990","94.860","95.430","95.440","94.740","2.42K","-0.39%"
"03/21/1990","95.230","95.100","95.350","95.000","1.52K","0.90%"
"03/20/1990","94.380","93.410","94.420","93.390","0.32K","1.02%"
"03/19/1990","93.430","93.400","93.520","93.260","0.22K","-0.38%"
"03/16/1990","93.790","93.780","93.800","93.450","0.34K","0.04%"
"03/15/1990","93.750","94.400","94.400","93.660","0.21K","-0.42%"
"03/14/1990","94.150","94.400","94.450","94.090","0.27K","-0.14%"
"03/13/1990","94.280","94.650","94.850","94.120","0.85K","-0.17%"
"03/12/1990","94.440","94.230","94.580","93.970","0.81K","0.54%"
"03/09/1990","93.930","93.850","94.150","93.650","1.04K","0.34%"
"03/08/1990","93.610","93.740","93.810","93.500","0.82K","-0.17%"
"03/07/1990","93.770","93.860","94.100","93.600","2.16K","0.00%"
"03/06/1990","93.770","93.450","93.830","93.380","1.22K","0.40%"
"03/05/1990","93.400","93.580","93.980","93.350","1.76K","-0.89%"
"03/02/1990","94.240","94.000","94.580","93.700","1.89K","0.00%"
"03/01/1990","94.240","93.860","94.360","93.670","2.94K","0.80%"
"02/28/1990","93.490","93.030","93.600","93.020","2.07K","0.59%"
"02/27/1990","92.940","93.040","93.090","92.820","1.47K","-0.31%"
"02/26/1990","93.230","92.840","93.260","92.780","2.94K","0.97%"
"02/23/1990","92.330","92.340","92.510","92.140","0.97K","0.13%"
"02/22/1990","92.210","92.050","92.280","91.750","3.27K","0.25%"
"02/21/1990","91.980","91.820","92.060","91.650","1.37K","0.03%"
"02/20/1990","91.950","92.220","92.480","91.900","3.14K","-0.40%"
"02/16/1990","92.320","93.100","93.650","92.260","3.89K","-0.88%"
"02/15/1990","93.140","92.480","93.160","92.480","1.03K","0.82%"
"02/14/1990","92.380","92.300","92.480","92.150","0.77K","-0.23%"
"02/13/1990","92.590","92.800","92.950","92.400","1.43K","0.23%"
"02/12/1990","92.380","92.320","92.500","92.120","0.96K","0.21%"
"02/09/1990","92.190","92.300","92.690","92.180","1.58K","-0.09%"
"02/08/1990","92.270","92.200","92.560","92.100","3.45K","0.24%"
"02/07/1990","92.050","91.530","92.200","91.500","1.40K","0.32%"
"02/06/1990","91.760","91.580","91.950","91.550","1.68K","0.05%"
"02/05/1990","91.710","92.590","92.670","91.680","5.20K","-1.08%"
"02/02/1990","92.710","92.750","93.200","92.600","2.10K","0.27%"
"02/01/1990","92.460","92.730","92.950","92.450","1.83K","-0.39%"
"01/31/1990","92.820","92.760","93.050","92.670","3.07K","-0.71%"
"01/30/1990","93.480","92.530","94.050","92.280","3.82K","1.16%"
"01/29/1990","92.410","92.250","92.650","92.250","1.61K","-0.48%"
"01/26/1990","92.860","93.050","93.480","92.780","1.69K","-0.16%"
"01/25/1990","93.010","93.250","93.430","92.980","1.54K","-0.46%"
"01/24/1990","93.440","92.950","93.580","92.750","2.97K","-0.23%"
"01/23/1990","93.660","94.220","94.260","93.500","4.54K","-1.33%"
"01/22/1990","94.920","94.580","95.070","94.530","2.84K","0.57%"
"01/19/1990","94.380","94.590","94.600","94.070","1.93K","-0.03%"
"01/18/1990","94.410","93.960","94.550","93.610","4.71K","1.21%"
"01/17/1990","93.280","93.510","93.640","93.000","2.99K","-0.26%"
"01/16/1990","93.520","94.100","94.170","93.200","3.65K","-0.04%"
"01/15/1990","93.560","92.970","93.610","92.940","0.91K","0.49%"
"01/12/1990","93.100","93.020","93.200","92.470","1.97K","0.00%"
"01/11/1990","93.100","93.390","93.650","92.850","4.06K","-0.17%"
"01/10/1990","93.260","92.950","93.450","92.670","1.79K","0.17%"
"01/09/1990","93.100","93.270","93.650","93.030","1.62K","0.32%"
"01/08/1990","92.800","93.350","93.350","92.630","2.05K","-0.88%"
"01/05/1990","93.620","94.110","94.120","93.250","2.57K","0.49%"
"01/04/1990","93.160","94.550","94.720","92.910","3.67K","-2.16%"
"01/03/1990","95.220","95.030","95.420","94.880","2.94K","0.02%"
"01/02/1990","95.200","93.800","95.260","93.800","3.88K","1.35%"
"12/29/1989","93.930","93.870","94.070","93.780","0.61K","-0.05%"
"12/28/1989","93.980","93.160","94.100","93.150","1.86K","0.80%"
"12/27/1989","93.230","93.230","93.580","93.160","1.04K","-0.60%"
"12/26/1989","93.790","93.680","94.000","93.660","0.69K","-0.19%"
"12/22/1989","93.970","94.290","94.450","93.950","0.76K","-0.96%"
"12/21/1989","94.880","95.010","95.110","94.650","1.34K","-0.20%"
"12/20/1989","95.070","95.610","95.800","94.750","2.20K","0.39%"
"12/19/1989","94.700","94.530","94.730","94.450","0.27K","0.67%"
"12/18/1989","94.070","94.480","94.480","94.070","0.31K","-0.03%"
"12/15/1989","94.100","94.690","94.700","94.100","0.77K","-0.56%"
"12/14/1989","94.630","94.770","94.840","94.580","0.30K","0.26%"
"12/13/1989","94.380","94.220","95.000","94.030","0.36K","-0.17%"
"12/12/1989","94.540","95.290","95.290","94.470","0.84K","-1.09%"
"12/11/1989","95.580","95.980","96.030","95.510","0.61K","-0.51%"
"12/08/1989","96.070","96.110","96.270","95.770","0.43K","-0.05%"
"12/07/1989","96.120","95.930","96.240","95.870","1.19K","0.33%"
"12/06/1989","95.800","96.230","96.320","95.720","1.29K","-0.48%"
"12/05/1989","96.260","96.660","96.690","96.200","1.39K","-0.55%"
"12/04/1989","96.790","96.480","96.810","96.410","0.71K","0.13%"
"12/01/1989","96.660","96.610","96.790","96.450","0.71K","0.35%"
"11/30/1989","96.320","96.650","96.720","96.190","0.84K","-0.35%"
"11/29/1989","96.660","96.520","96.920","96.220","2.20K","0.36%"
"11/28/1989","96.310","97.190","97.200","96.120","2.18K","-0.51%"
"11/27/1989","96.800","96.910","97.060","96.620","1.78K","-0.35%"
"11/24/1989","97.140","97.240","97.460","97.120","1.07K","-0.54%"
"11/22/1989","97.670","97.500","97.850","97.280","1.54K","0.24%"
"11/21/1989","97.440","97.890","98.080","97.420","6.88K","-1.01%"
"11/20/1989","98.430","98.760","98.780","98.300","1.21K","-0.18%"
"11/17/1989","98.610","98.630","98.750","98.400","0.60K","-0.05%"
"11/16/1989","98.660","98.660","99.100","98.020","3.12K","0.38%"
"11/15/1989","98.290","98.380","98.570","98.180","1.97K","0.36%"
"11/14/1989","97.940","98.910","99.010","97.870","5.40K","-1.07%"
"11/13/1989","99.000","99.230","99.330","98.980","1.59K","-0.29%"
"11/10/1989","99.290","98.620","99.410","98.620","4.40K","0.59%"
"11/09/1989","98.710","98.360","98.730","98.140","2.83K","0.33%"
"11/08/1989","98.390","98.250","98.460","98.170","2.02K","0.06%"
"11/07/1989","98.330","98.440","98.570","98.270","1.91K","-0.59%"
"11/06/1989","98.910","98.890","98.940","98.640","1.86K","0.27%"
"11/03/1989","98.640","98.570","98.900","98.300","2.26K","0.07%"
"11/02/1989","98.570","98.870","98.960","98.420","1.77K","-0.35%"
"11/01/1989","98.920","98.470","98.970","98.250","2.63K","0.52%"
"10/31/1989","98.410","98.230","98.490","98.090","1.44K","0.30%"
"10/30/1989","98.120","98.220","98.400","97.950","2.29K","0.21%"
"10/27/1989","97.910","98.890","98.900","97.850","2.85K","-0.54%"
"10/26/1989","98.440","98.110","98.500","97.920","2.80K","0.62%"
"10/25/1989","97.830","98.020","98.240","97.810","2.49K","0.05%"
"10/24/1989","97.780","98.350","98.570","97.710","3.55K","-0.71%"
"10/23/1989","98.480","98.870","98.920","98.450","1.67K","-0.50%"
"10/20/1989","98.970","98.820","99.120","98.730","1.30K","0.33%"
"10/19/1989","98.640","98.200","98.900","98.000","4.38K","0.12%"
"10/18/1989","98.520","98.470","98.980","98.140","4.63K","-0.87%"
"10/17/1989","99.380","99.160","99.480","98.280","2.52K","0.27%"
"10/16/1989","99.110","98.000","99.500","97.900","4.81K","-0.74%"
"10/13/1989","99.850","100.690","101.250","99.820","4.52K","-1.07%"
"10/12/1989","100.930","100.930","101.100","100.690","1.92K","-0.17%"
"10/11/1989","101.100","101.130","101.580","100.950","4.18K","0.27%"
"10/10/1989","100.830","99.830","101.080","99.750","4.20K","1.00%"
"10/09/1989","99.830","99.760","99.950","99.710","0.49K","0.10%"
"10/06/1989","99.730","100.150","100.180","99.110","5.01K","0.21%"
"10/05/1989","99.520","99.050","99.650","98.150","5.16K","0.35%"
"10/04/1989","99.170","99.050","99.300","98.900","2.24K","-0.17%"
"10/03/1989","99.340","98.980","99.640","98.880","4.38K","0.39%"
"10/02/1989","98.950","98.800","99.100","98.540","1.87K","0.40%"
"09/29/1989","98.560","98.450","98.850","98.200","1.90K","-0.38%"
"09/28/1989","98.940","99.290","99.400","98.900","2.71K","0.04%"
"09/27/1989","98.900","98.830","99.240","98.570","3.23K","-0.40%"
"09/26/1989","99.300","99.920","99.950","99.120","4.11K","-0.42%"
"09/25/1989","99.720","100.000","100.050","99.620","6.66K","-2.24%"
"09/22/1989","102.000","101.730","102.150","101.480","3.39K","0.28%"
"09/21/1989","101.720","101.820","101.940","101.580","1.36K","0.16%"
"09/20/1989","101.560","101.670","101.750","101.300","3.14K","-0.37%"
"09/19/1989","101.940","102.100","102.150","101.830","0.19K","0.27%"
"09/18/1989","101.670","102.700","102.750","101.570","0.32K","0.17%"
"09/15/1989","101.500","102.860","104.170","100.920","1.37K","-1.38%"
"09/14/1989","102.920","102.560","103.050","102.230","0.97K","0.25%"
"09/13/1989","102.660","102.990","103.230","102.520","2.22K","-0.79%"
"09/12/1989","103.480","103.150","103.550","103.020","1.68K","-0.06%"
"09/11/1989","103.540","103.810","103.850","103.300","6.36K","-0.17%"
"09/08/1989","103.720","103.140","103.820","102.900","1.89K","0.49%"
"09/07/1989","103.210","103.570","103.620","103.190","1.41K","0.19%"
"09/06/1989","103.010","103.070","103.220","102.870","1.52K","-0.49%"
"09/05/1989","103.520","103.490","103.800","103.320","2.08K","0.60%"
"09/01/1989","102.900","102.520","103.130","102.400","2.77K","0.43%"
"08/31/1989","102.460","102.120","102.680","101.800","3.30K","0.62%"
"08/30/1989","101.830","101.010","101.850","100.700","3.48K","0.84%"
"08/29/1989","100.980","101.320","101.950","100.600","4.86K","-1.13%"
"08/28/1989","102.130","102.270","102.400","101.890","1.89K","0.09%"
"08/25/1989","102.040","101.950","102.070","101.500","1.25K","0.41%"
"08/24/1989","101.620","101.990","102.140","101.530","1.48K","-0.09%"
"08/23/1989","101.710","101.450","101.810","101.260","4.21K","0.81%"
"08/22/1989","100.890","101.800","101.850","100.850","2.28K","-0.89%"
"08/21/1989","101.800","101.790","101.880","101.380","3.82K","0.06%"
"08/18/1989","101.740","102.000","102.180","101.700","1.78K","-0.47%"
"08/17/1989","102.220","101.760","102.580","101.730","2.44K","1.07%"
"08/16/1989","101.140","101.370","101.600","100.960","1.45K","0.01%"
"08/15/1989","101.130","101.380","101.520","100.870","2.36K","-0.48%"
"08/14/1989","101.620","101.260","101.650","100.870","5.37K","0.30%"
"08/11/1989","101.320","100.450","101.420","99.800","3.20K","1.91%"
"08/10/1989","99.420","98.620","99.510","98.520","1.60K","0.45%"
"08/09/1989","98.970","99.190","99.480","98.720","1.74K","0.09%"
"08/08/1989","98.880","98.970","99.280","98.770","2.75K","-1.24%"
"08/07/1989","100.120","99.890","100.200","99.430","2.37K","0.34%"
"08/04/1989","99.780","98.170","99.800","98.130","2.41K","1.84%"
"08/03/1989","97.980","97.240","98.250","97.150","2.74K","0.85%"
"08/02/1989","97.150","96.910","97.300","96.800","1.72K","0.37%"
"08/01/1989","96.790","97.610","97.850","96.750","2.62K","-0.64%"
"07/31/1989","97.410","97.550","97.860","97.250","3.87K","-0.94%"
"07/28/1989","98.330","98.210","98.980","98.210","2.43K","-0.18%"
"07/27/1989","98.510","97.870","98.550","97.700","3.46K","0.50%"
"07/26/1989","98.020","98.760","98.790","97.950","2.86K","-0.82%"
"07/25/1989","98.830","99.270","99.700","98.780","4.44K","-0.72%"
"07/24/1989","99.550","99.820","100.250","99.420","5.93K","-0.29%"
"07/21/1989","99.840","99.400","100.000","99.080","6.62K","0.18%"
"07/20/1989","99.660","99.990","100.150","99.350","2.61K","-0.46%"
"07/19/1989","100.120","99.580","100.130","99.260","3.09K","0.90%"
"07/18/1989","99.230","100.670","100.700","98.950","6.12K","-0.50%"
"07/17/1989","99.730","100.120","100.310","99.680","4.58K","-0.41%"
"07/14/1989","100.140","99.050","100.150","98.700","3.40K","1.20%"
"07/13/1989","98.950","98.610","99.150","98.460","4.55K","0.49%"
"07/12/1989","98.470","98.910","98.930","98.400","2.37K","-0.49%"
"07/11/1989","98.950","98.670","98.950","98.540","2.56K","0.80%"
"07/10/1989","98.160","97.620","98.200","97.590","2.14K","-0.01%"
"07/07/1989","98.170","98.840","99.250","98.150","1.90K","-0.57%"
"07/06/1989","98.730","98.960","99.170","98.700","3.28K","0.12%"
"07/05/1989","98.610","99.870","100.100","98.520","5.47K","-2.21%"
"07/03/1989","100.840","101.120","101.320","100.800","1.42K","-1.35%"
"06/30/1989","102.220","102.160","102.500","102.020","0.93K","-0.39%"
"06/29/1989","102.620","101.520","102.750","101.490","4.71K","0.26%"
"06/28/1989","102.350","102.360","102.600","102.150","1.41K","0.22%"
"06/27/1989","102.130","101.880","102.180","101.480","1.94K","0.07%"
"06/26/1989","102.060","101.620","102.380","101.600","2.29K","1.02%"
"06/23/1989","101.030","101.520","101.880","100.600","4.72K","-0.61%"
"06/22/1989","101.650","102.200","102.700","101.650","3.98K","-0.65%"
"06/21/1989","102.320","103.620","103.770","102.190","3.47K","-1.33%"
"06/20/1989","103.700","102.640","103.700","102.640","0.04K","0.69%"
"06/19/1989","102.990","103.610","103.620","102.670","0.10K","-0.25%"
"06/16/1989","103.250","104.370","104.450","102.920","0.47K","-0.72%"
"06/15/1989","104.000","106.080","106.520","103.610","0.79K","-1.57%"
"06/14/1989","105.660","105.280","105.710","105.140","0.52K","0.84%"
"06/13/1989","104.780","104.990","105.640","104.750","1.96K","-0.29%"
"06/12/1989","105.090","105.410","105.480","105.020","1.69K","0.57%"
"06/09/1989","104.490","103.370","104.500","103.250","2.76K","1.74%"
"06/08/1989","102.700","102.660","102.970","102.510","1.20K","0.18%"
"06/07/1989","102.520","102.330","102.680","102.070","2.10K","0.02%"
"06/06/1989","102.500","103.230","103.260","102.450","3.38K","-0.51%"
"06/05/1989","103.030","101.680","103.070","101.580","4.57K","1.90%"
"06/02/1989","101.110","102.420","102.550","100.960","6.77K","-1.72%"
"06/01/1989","102.880","102.810","103.080","102.600","4.39K","-0.15%"
"05/31/1989","103.030","103.110","103.450","102.400","4.11K","-0.37%"
"05/30/1989","103.410","103.900","104.100","103.280","9.40K","0.72%"
"05/26/1989","102.670","101.750","103.020","101.700","4.30K","-0.14%"
"05/25/1989","102.810","103.520","103.600","102.800","7.02K","-1.45%"
"05/24/1989","104.320","103.750","104.350","103.600","1.72K","0.51%"
"05/23/1989","103.790","103.430","104.020","103.200","2.15K","-0.02%"
"05/22/1989","103.810","103.700","103.810","103.380","5.62K","1.68%"
"05/19/1989","102.090","101.740","102.100","101.530","1.18K","0.12%"
"05/18/1989","101.970","102.300","102.500","101.500","4.03K","0.01%"
"05/17/1989","101.960","100.720","102.180","100.450","3.21K","1.67%"
"05/16/1989","100.290","100.190","100.620","100.130","1.39K","-0.19%"
"05/15/1989","100.480","100.560","100.720","100.300","3.00K","0.97%"
"05/12/1989","99.510","99.360","99.560","98.250","4.13K","0.32%"
"05/11/1989","99.190","99.080","99.300","98.780","2.42K","0.69%"
"05/10/1989","98.510","98.700","98.880","98.350","2.67K","-0.26%"
