russell2000,dow_jones,msci_world,nasdaq100,s_p500,gold
2241.63,34326.46,3022.8,14791.87,994.8,1757.7
2241.63,34326.46,3022.8,14791.87,994.8,1757.7
2217.47,34002.92,2992.9,14472.121,994.8,1766.9001
2228.36,34314.67,3016.2,14674.15,994.8,1760.2
2214.96,34416.99,3016.0,14766.751,994.8,1761.2
2250.09,34754.94,3046.6,14897.129,994.8,1758.6
2233.09,34746.25,3046.6,14820.751,994.8,1756.8
2233.09,34746.25,3046.6,14820.751,994.8,1756.8
2233.09,34746.25,3046.6,14820.751,994.8,1756.8
2220.64,34496.06,3031.6,14713.73,994.8,1755.1001
2234.27,34378.34,3024.7,14662.109,994.8,1758.7
2241.97,34377.81,3039.0,14774.6,994.8,1794.0999
2274.18,34912.56,3084.6,15052.42,994.8,1797.3
2265.65,35294.76,3109.5,15146.92,994.8,1767.7
2265.65,35294.76,3109.5,15146.92,994.8,1767.7
2265.65,35294.76,3109.5,15146.92,994.8,1767.7
2267.84,35258.61,3114.0,15300.89,994.8,1765.1
2275.91,35457.31,3136.2,15410.72,994.8,1769.8999
2289.77,35609.34,3147.7,15388.709,994.8,1784.3999
2296.18,35603.08,3152.3,15489.59,994.8,1781.3
2291.27,35677.02,3151.2,15355.071,994.8,1795.7
2291.27,35677.02,3151.2,15355.071,994.8,1795.7
2291.27,35677.02,3151.2,15355.071,994.8,1795.7
2312.64,35741.15,3159.9,15514.189,994.8,1806.1998
2296.08,35756.88,3167.4,15559.489,994.8,1792.5001
2252.49,35490.69,3152.1,15598.39,994.8,1797.7999
2297.98,35730.48,3179.4,15778.161,994.8,1802.6
2297.19,35819.56,3174.7,15850.469,994.8,1783.9
2297.19,35819.56,3174.7,15850.469,994.8,1783.9
2297.19,35819.56,3174.7,15850.469,994.8,1783.9
2358.12,35913.84,3190.5,15905.281,994.8,1795.8
2361.86,36052.63,3195.7,15972.49,994.8,1789.4
2404.28,36157.58,3212.4,16144.499,994.8,1763.9
2402.43,36124.23,3224.6,16346.241,994.8,1793.5
2437.08,36327.95,3232.3,16359.381,994.8,1816.8
2437.08,36327.95,3232.3,16359.381,994.8,1816.8
2437.08,36327.95,3232.3,16359.381,994.8,1816.8
2442.74,36432.22,3237.6,16336.03,994.8,1828.0
2427.29,36319.98,3227.8,16219.939,994.8,1830.8002
2389.58,36079.94,3201.6,15985.571,994.8,1848.3002
2409.14,35921.23,3202.0,16032.471,994.8,1863.9
2411.78,36100.31,3223.8,16199.89,994.8,1868.5001
2411.78,36100.31,3223.8,16199.89,994.8,1868.5001
2411.78,36100.31,3223.8,16199.89,994.8,1868.5001
2400.93,36087.45,3226.5,16189.12,994.8,1866.6
2405.02,36142.22,3232.0,16309.77,994.8,1854.0999
2377.01,35931.05,3221.0,16308.069,994.8,1870.1998
2363.59,35870.95,3226.4,16482.97,994.8,1861.4
2343.16,35601.98,3219.9,16573.34,994.8,1851.6
2343.16,35601.98,3219.9,16573.34,994.8,1851.6
2343.16,35601.98,3219.9,16573.34,994.8,1851.6
2331.35,35619.25,3201.5,16380.98,994.8,1806.3
2327.86,35813.8,3196.9,16306.719,994.8,1783.8
2331.46,35804.38,3198.1,16367.81,994.8,1784.2999
2331.46,35804.38,3198.1,16367.81,994.8,1785.5
2245.94,34899.34,3132.0,16025.579,994.8,1785.5
2245.94,34899.34,3132.0,16025.579,994.8,1785.5
2245.94,34899.34,3132.0,16025.579,994.8,1785.5
2241.98,35135.94,3155.7,16399.24,994.8,1783.8
2198.91,34483.72,3101.8,16135.92,994.8,1775.1001
2147.42,34022.04,3088.0,15877.72,994.8,1783.0001
2206.33,34639.79,3111.2,15990.76,994.8,1761.6
2159.31,34580.08,3086.4,15712.041,994.8,1782.9001
2159.31,34580.08,3086.4,15712.041,994.8,1782.9001
2159.31,34580.08,3086.4,15712.041,994.8,1782.9001
2203.48,35227.03,3117.3,15846.159,994.8,1778.5
2253.79,35719.43,3184.2,16325.659,994.8,1783.6
2271.71,35754.75,3196.4,16394.34,994.8,1784.4999
2220.21,35754.69,3172.5,16149.57,994.8,1775.7
2211.81,35970.99,3188.3,16331.98,994.8,1783.8
2211.81,35970.99,3188.3,16331.98,994.8,1783.8
2211.81,35970.99,3188.3,16331.98,994.8,1783.8
2180.5,35650.95,3162.0,16082.551,994.8,1787.3
2159.65,35544.18,3138.1,15914.9,994.8,1771.3
2195.21,35927.43,3175.1,16289.59,994.8,1763.6
2152.46,35897.64,3167.3,15863.939,994.8,1797.4
2173.93,35365.44,3139.8,15801.461,994.8,1804.1
2173.93,35365.44,3139.8,15801.461,994.8,1804.1
2173.93,35365.44,3139.8,15801.461,994.8,1804.1
2139.87,34932.16,3100.5,15627.641,994.8,1793.7999
2202.95,35492.7,3152.3,15986.281,994.8,1788.0
2221.9,35753.89,3183.6,16180.14,994.8,1801.5
2241.58,35950.56,3206.1,16308.21,994.8,1811.0001
2241.58,35950.56,3206.1,16308.21,994.8,1811.0001
2241.58,35950.56,3206.1,16308.21,994.8,1811.0001
2241.58,35950.56,3206.1,16308.21,994.8,1811.0001
2261.46,36302.38,3237.7,16567.5,994.8,1808.0
2246.51,36398.21,3239.3,16488.66,994.8,1810.0999
2249.24,36488.63,3244.0,16491.01,994.8,1804.8
2248.79,36398.08,3237.1,16429.1,994.8,1814.0999
2245.31,36338.3,3231.7,16320.081,994.8,1828.6001
2245.31,36338.3,3231.7,16320.081,994.8,1828.6001
2245.31,36338.3,3231.7,16320.081,994.8,1828.6001
2272.56,36585.06,3241.4,16501.77,994.8,1800.1
2268.87,36799.65,3248.1,16279.731,994.8,1814.6
2194.0,36407.11,3203.0,15771.78,994.8,1825.1
2206.37,36236.47,3184.6,15765.36,994.8,1789.2
2179.81,36231.66,3177.5,15592.191,994.8,1797.4
2179.81,36231.66,3177.5,15592.191,994.8,1797.4
2179.81,36231.66,3177.5,15592.191,994.8,1797.4
2171.15,36068.87,3166.1,15614.43,994.8,1798.8002
2194.0,36252.02,3193.4,15844.12,994.8,1818.5
2176.06,36290.32,3214.2,15905.1,994.8,1827.3
2159.44,36113.62,3182.1,15495.62,994.8,1821.4
2162.46,35911.81,3173.1,15611.59,994.8,1816.5001
2162.46,35911.81,3173.1,15611.59,994.8,1816.5001
2162.46,35911.81,3173.1,15611.59,994.8,1816.5001
2162.46,35911.81,3173.1,15611.59,994.8,1812.4001
2096.23,35368.47,3124.2,15210.76,994.8,1812.4001
2062.78,35028.65,3098.6,15047.84,994.8,1843.2001
2024.04,34715.39,3082.3,14846.461,994.8,1842.6
1987.92,34265.37,3025.1,14438.401,994.8,1831.8
1987.92,34265.37,3025.1,14438.401,994.8,1831.8
1987.92,34265.37,3025.1,14438.401,994.8,1831.8
2033.51,34364.5,3005.5,14509.581,994.8,1841.7
2004.03,34297.73,2975.5,14149.12,994.8,1852.5001
1976.4598,34168.09,2979.7,14172.76,994.8,1829.7
1931.29,34160.78,2955.3,14003.11,994.8,1793.1
1968.51,34725.47,3005.6,14454.611,994.8,1785.7999
1968.51,34725.47,3005.6,14454.611,994.8,1785.7999
1968.51,34725.47,3005.6,14454.611,994.8,1785.7999
2028.45,35131.86,3059.1,14930.049,994.8,1796.0
2050.74,35405.24,3086.6,15019.681,994.8,1800.8
2029.5201,35629.33,3113.8,15139.739,994.8,1809.5
1991.03,35111.16,3052.5,14501.11,994.8,1803.2001
2002.36,35089.74,3052.5,14694.349,994.8,1806.8002
2002.36,35089.74,3052.5,14694.349,994.8,1806.8002
2002.36,35089.74,3052.5,14694.349,994.8,1806.8002
2012.6,35091.13,3059.4,14571.249,994.8,1820.8
2045.37,35462.78,3077.1,14747.029,994.8,1826.8002
2083.5,35768.06,3124.9,15056.96,994.8,1835.6
2051.16,35241.59,3088.0,14705.64,994.8,1836.4001
2030.1501,34738.06,3039.2,14253.841,994.8,1841.1
2030.1501,34738.06,3039.2,14253.841,994.8,1841.1
2030.1501,34738.06,3039.2,14253.841,994.8,1841.1
2020.79,34566.17,3011.5,14268.59,994.8,1868.3002
2076.46,34988.84,3054.3,14620.82,994.8,1855.1001
2079.31,34934.27,3060.3,14603.64,994.8,1870.5
2028.09,34312.03,3009.1,14171.74,994.8,1901.0
2009.3301,34079.18,2983.6,14009.541,994.8,1898.8002
2009.3301,34079.18,2983.6,14009.541,994.8,1898.8002
2009.3301,34079.18,2983.6,14009.541,994.8,1898.8002
2009.3301,34079.18,2983.6,14009.541,994.8,1907.4
1980.1699,33596.61,2949.6,13870.531,994.8,1906.4
1944.0898,33131.76,2909.3,13509.43,994.8,1909.4
1996.0099,33223.83,2905.9,13974.67,994.8,1925.4
2040.93,34058.75,2980.2,14189.16,994.8,1887.6
2040.93,34058.75,2980.2,14189.16,994.8,1887.6
2040.93,34058.75,2980.2,14189.16,994.8,1887.6
2048.09,33892.6,2978.0,14237.81,994.8,1900.7001
2008.51,33294.95,2930.8,14005.991,994.8,1943.8
2058.87,33891.35,2964.2,14243.691,994.8,1922.3
2032.4102,33794.66,2942.5,14035.211,994.8,1935.9
2000.9001,33614.8,2896.5,13837.831,994.8,1966.6
2000.9001,33614.8,2896.5,13837.831,994.8,1966.6
2000.9001,33614.8,2896.5,13837.831,994.8,1966.6
1951.33,32817.38,2819.5,13319.381,994.8,1995.9
1963.0099,32632.643,2797.7,13267.611,994.8,2043.2999
2016.2899,33286.25,2881.8,13742.2,994.8,1988.2
2011.67,33174.07,2871.5,13591.0,994.8,2000.4001
1979.67,32944.19,2840.0,13301.831,994.8,1985.0
1979.67,32944.19,2840.0,13301.831,994.8,1985.0
1979.67,32944.19,2840.0,13301.831,994.8,1985.0
1941.72,32945.24,2826.5,13046.641,994.8,1960.8
1968.9698,33544.34,2865.9,13458.561,994.8,1929.7
2030.72,34063.1,2936.3,13956.791,994.8,1909.2
2065.02,34480.76,2981.3,14118.601,994.8,1943.2
2086.14,34754.93,3010.6,14420.081,994.8,1929.3
2086.14,34754.93,3010.6,14420.081,994.8,1929.3
2086.14,34754.93,3010.6,14420.081,994.8,1929.3
2065.94,34552.99,3010.1,14376.091,994.8,1929.5
2088.34,34807.46,3040.4,14654.33,994.8,1921.5
2052.21,34358.5,3012.8,14447.551,994.8,1937.3
2075.44,34707.94,3041.5,14765.691,994.8,1962.1998
2077.98,34861.24,3049.1,14754.311,994.8,1954.1998
2077.98,34861.24,3049.1,14754.311,994.8,1954.1998
2077.98,34861.24,3049.1,14754.311,994.8,1954.1998
2078.06,34955.89,3061.6,14987.401,994.8,1939.8
2133.1,35294.19,3110.8,15239.319,994.8,1912.2
2091.07,35228.81,3096.7,15071.551,994.8,1936.1
2070.13,34678.35,3053.1,14838.491,994.8,1951.1
2091.11,34818.27,3057.1,14861.211,994.8,1920.9
2091.11,34818.27,3057.1,14861.211,994.8,1920.9
2091.11,34818.27,3057.1,14861.211,994.8,1920.9
2095.44,34921.88,3081.4,15159.58,994.8,1930.6
2046.0399,34641.18,3049.4,14820.64,994.8,1924.1
2016.94,34496.51,3012.2,14498.891,994.8,1919.7
2009.8,34583.57,3014.1,14531.809,994.8,1934.7
1994.56,34721.12,3012.2,14327.261,994.8,1942.4
1994.56,34721.12,3012.2,14327.261,994.8,1942.4
1994.56,34721.12,3012.2,14327.261,994.8,1942.4
1980.32,34308.08,2972.4,13990.211,994.8,1945.1
1986.9401,34220.36,2959.8,13940.24,994.8,1973.2
2025.1,34564.59,2985.1,14217.29,994.8,1981.8999
2004.98,34451.23,2960.6,13893.211,994.8,1972.2
2004.98,34451.23,2960.6,13893.211,994.8,1972.2
2004.98,34451.23,2960.6,13893.211,994.8,1972.2
2004.98,34451.23,2960.6,13893.211,994.8,1972.2
1990.13,34411.69,2954.2,13910.761,994.8,1983.5999
2030.77,34911.2,2954.2,14210.261,994.8,1956.3002
2038.19,35160.79,2994.6,13998.53,994.8,1952.9
1991.46,34792.76,2959.9,13720.45,994.8,1945.4
1940.66,33811.4,2882.5,13356.87,994.8,1931.5999
1940.66,33811.4,2882.5,13356.87,994.8,1931.5999
1940.66,33811.4,2882.5,13356.87,994.8,1931.5999
1954.1998,34049.46,2877.7,13533.22,994.8,1893.3
1890.4701,33240.18,2811.0,13009.711,994.8,1901.5
1884.04,33301.93,2807.5,13003.361,994.8,1885.7999
1917.94,33916.39,2861.6,13456.061,994.8,1891.3
1864.1001,32977.21,2795.6,12854.801,994.8,1911.7
1864.1001,32977.21,2795.6,12854.801,994.8,1911.7
1864.1001,32977.21,2795.6,12854.801,994.8,1911.7
1882.91,33061.5,2796.3,13075.85,994.8,1863.6
1898.8599,33128.79,2809.8,13089.9,994.8,1870.6
1949.92,34061.06,2864.4,13535.71,994.8,1868.8
1871.1501,32997.97,2784.1,12850.55,994.8,1875.7
1839.56,32899.37,2762.2,12693.53,994.8,1882.8002
1839.56,32899.37,2762.2,12693.53,994.8,1882.8002
1839.56,32899.37,2762.2,12693.53,994.8,1882.8002
1762.08,32245.7,2671.8,12187.721,994.8,1858.6
1761.79,32160.738,2677.3,12345.861,994.8,1841.0
1718.14,31834.11,2652.6,11967.561,994.8,1853.7
1739.38,31730.299,2639.8,11945.5,994.8,1824.6001
1792.67,32196.66,2701.3,12387.4,994.8,1808.2
1792.67,32196.66,2701.3,12387.4,994.8,1808.2
1792.67,32196.66,2701.3,12387.4,994.8,1808.2
1783.4299,32223.42,2694.0,12243.58,994.8,1813.9999
1840.3,32654.59,2746.8,12564.1,994.8,1818.9001
1774.8501,31490.07,2665.1,11928.311,994.8,1815.9
1776.22,31253.13,2651.6,11875.63,994.8,1841.2
1773.2699,31261.9,2655.9,11835.62,994.8,1842.0999
1773.2699,31261.9,2655.9,11835.62,994.8,1842.0999
1773.2699,31261.9,2655.9,11835.62,994.8,1842.0999
1792.76,31880.238,2702.3,12034.281,994.8,1847.8
1764.8301,31928.62,2680.5,11769.841,994.8,1865.4
1799.16,32120.28,2700.1,11943.93,994.8,1846.3
1838.2401,32637.19,2744.0,12276.791,994.8,1847.6
1887.9001,33212.96,2802.6,12681.42,994.8,1853.9999
1887.9001,33212.96,2802.6,12681.42,994.8,1853.9999
1887.9001,33212.96,2802.6,12681.42,994.8,1853.9999
1887.9001,33212.96,2802.6,12681.42,994.8,1848.4001
1864.04,32990.12,2791.0,12642.1,994.8,1845.2
1854.82,32813.23,2770.4,12548.361,994.8,1845.7999
1897.67,33248.28,2814.0,12892.891,994.8,1868.4001
1883.05,32899.7,2779.1,12548.03,994.8,1847.3
1883.05,32899.7,2779.1,12548.03,994.8,1847.3
1883.05,32899.7,2779.1,12548.03,994.8,1847.3
1889.89,32915.78,2789.8,12599.631,994.8,1840.8
1919.56,33180.14,2805.3,12711.681,994.8,1849.2
1891.0101,32910.9,2783.3,12615.131,994.8,1853.6
1850.86,32272.79,2721.9,12269.78,994.8,1850.0999
1800.28,31392.79,2641.7,11832.82,994.8,1872.7001
1800.28,31392.79,2641.7,11832.82,994.8,1872.7001
1800.28,31392.79,2641.7,11832.82,994.8,1872.7001
1714.59,30516.74,2545.0,11288.32,994.8,1829.2
1707.83,30364.83,2525.9,11311.691,994.8,1810.5
1731.14,30668.53,2556.7,11593.77,994.8,1816.3002
1649.8398,29927.07,2490.5,11127.57,994.8,1846.6
1665.6901,29888.78,2485.8,11265.99,994.8,1836.5001
1665.6901,29888.78,2485.8,11265.99,994.8,1836.5001
1665.6901,29888.78,2485.8,11265.99,994.8,1836.5001
1665.6901,29888.78,2485.8,11265.99,994.8,1838.8002
1694.03,30530.25,2543.4,11546.76,994.8,1835.4
1690.28,30483.13,2537.3,11527.711,994.8,1835.2001
1711.67,30677.36,2549.1,11697.68,994.8,1826.3
1765.74,31500.68,2619.5,12105.851,994.8,1827.0001
1765.74,31500.68,2619.5,12105.851,994.8,1827.0001
1765.74,31500.68,2619.5,12105.851,994.8,1827.0001
1771.7401,31438.262,2623.2,12008.24,994.8,1821.0
1738.84,30946.99,2584.3,11637.7705,994.8,1817.5
1719.3701,31029.31,2574.5,11658.261,994.8,1817.5
1707.9901,30775.43,2546.2,11503.72,994.8,1807.3
1727.7599,31097.258,2560.0,11585.681,994.8,1801.5
1727.7599,31097.258,2560.0,11585.681,994.8,1801.5
1727.7599,31097.258,2560.0,11585.681,994.8,1801.5
1727.7599,31097.258,2560.0,11585.681,994.8,1763.9
1741.33,30967.818,2554.0,11779.9,994.8,1763.9
1727.5502,31037.68,2561.2,11852.59,994.8,1736.4999
1769.6,31384.553,2602.0,12109.05,994.8,1739.7
1769.36,31338.152,2603.6,12125.69,994.8,1742.3
1769.36,31338.152,2603.6,12125.69,994.8,1742.3
1769.36,31338.152,2603.6,12125.69,994.8,1742.3
1732.0101,31173.84,2572.3,11860.281,994.8,1731.7
1728.1802,30981.328,2554.2,11744.99,994.8,1724.8
1726.04,30772.79,2544.7,11728.531,994.8,1735.5
1707.51,30630.17,2520.9,11768.4,994.8,1705.7999
1744.37,31288.258,2568.6,11983.621,994.8,1703.6
1744.37,31288.258,2568.6,11983.621,994.8,1703.6
1744.37,31288.258,2568.6,11983.621,994.8,1703.6
1738.4199,31072.607,2567.7,11877.5,994.8,1710.1998
1799.32,31827.05,2628.3,12249.421,994.8,1710.7
1827.95,31874.838,2643.9,12439.681,994.8,1700.2
1836.6898,32036.9,2663.8,12619.411,994.8,1713.4
1806.88,31899.29,2650.8,12396.47,994.8,1727.4
1806.88,31899.29,2650.8,12396.47,994.8,1727.4
1806.88,31899.29,2650.8,12396.47,994.8,1727.4
1817.77,31990.04,2651.2,12328.41,994.8,1719.1001
1805.25,31761.541,2624.5,12086.901,994.8,1717.7
1848.3398,32197.588,2675.1,12601.47,994.8,1719.1001
1873.03,32529.633,2709.8,12717.87,994.8,1754.4
1885.2301,32845.13,2746.4,12947.97,994.8,1766.9001
1885.2301,32845.13,2746.4,12947.97,994.8,1766.9001
1885.2301,32845.13,2746.4,12947.97,994.8,1766.9001
1883.31,32798.4,2749.3,12940.78,994.8,1772.6998
1882.45,32396.172,2728.3,12901.6,994.8,1774.8002
1908.93,32812.5,2755.3,13253.261,994.8,1760.9
1906.46,32726.818,2761.7,13311.041,994.8,1791.2001
1921.82,32803.47,2752.1,13207.691,994.8,1775.8
1921.82,32803.47,2752.1,13207.691,994.8,1775.8
1921.82,32803.47,2752.1,13207.691,994.8,1775.8
1941.2101,32832.54,2758.7,13159.161,994.8,1789.6
1912.89,32774.41,2743.6,13008.17,994.8,1796.8
1969.2501,33309.51,2803.4,13378.32,994.8,1798.5
1975.26,33336.67,2802.2,13291.991,994.8,1792.1
2016.62,33761.05,2834.5,13565.871,994.8,1800.8
2016.62,33761.05,2834.5,13565.871,994.8,1800.8
2016.62,33761.05,2834.5,13565.871,994.8,1800.8
2021.35,33912.44,2842.5,13667.18,994.8,1783.3
2020.5299,34152.01,2844.4,13635.21,994.8,1774.9001
1987.3102,33980.32,2822.9,13470.86,994.8,1761.8999
2000.73,33999.04,2826.4,13505.991,994.8,1756.4999
1957.35,33706.74,2787.7,13242.9,994.8,1748.3999
1957.35,33706.74,2787.7,13242.9,994.8,1748.3999
1957.35,33706.74,2787.7,13242.9,994.8,1748.3999
1915.7399,33063.61,2736.1,12890.541,994.8,1734.4
1919.1401,32909.59,2730.4,12881.79,994.8,1747.3
1935.29,32969.23,2736.0,12917.861,994.8,1747.8
1964.6399,33291.78,2768.5,13143.58,994.8,1757.7999
1899.83,32283.398,2694.6,12605.17,994.8,1736.4999
1899.83,32283.398,2694.6,12605.17,994.8,1736.4999
1899.83,32283.398,2694.6,12605.17,994.8,1736.4999
1882.94,32098.99,2668.8,12484.32,994.8,1736.6998
1855.59,31790.871,2645.4,12342.7,994.8,1726.9001
1844.12,31510.43,2627.3,12272.031,994.8,1716.9
1822.82,31656.42,2610.3,12274.62,994.8,1699.6
1809.7501,31318.438,2605.2,12098.441,994.8,1713.0
1809.7501,31318.438,2605.2,12098.441,994.8,1713.0
1809.7501,31318.438,2605.2,12098.441,994.8,1713.0
1809.7501,31318.438,2605.2,12098.441,994.8,1712.9
1792.3201,31145.3,2585.0,12011.311,994.8,1703.4
1831.9999,31581.28,2614.1,12259.391,994.8,1718.1998
1846.9102,31774.521,2636.2,12321.19,994.8,1710.6
1882.85,32151.71,2682.9,12588.29,994.8,1718.8002
1882.85,32151.71,2682.9,12588.29,994.8,1718.8002
1882.85,32151.71,2682.9,12588.29,994.8,1718.8002
1906.0901,32381.34,2719.0,12739.72,994.8,1730.8002
1831.57,31104.97,2619.5,12033.62,994.8,1707.1001
1838.4601,31135.09,2617.8,12134.401,994.8,1698.1998
1825.2299,30961.82,2592.0,11927.49,994.8,1666.8002
1798.1901,30822.42,2569.3,11861.38,994.8,1672.8
1798.1901,30822.42,2569.3,11861.38,994.8,1672.8
1798.1901,30822.42,2569.3,11861.38,994.8,1672.8
1812.84,31019.68,2580.6,11953.27,994.8,1667.6
1787.5,30706.229,2554.0,11851.541,994.8,1661.0
1762.16,30183.777,2516.6,11637.79,994.8,1665.7999
1722.3102,30076.682,2489.4,11501.65,994.8,1671.4
1679.5898,29590.41,2438.5,11311.241,994.8,1645.3002
1679.5898,29590.41,2438.5,11311.241,994.8,1645.3002
1679.5898,29590.41,2438.5,11311.241,994.8,1645.3002
1655.88,29260.81,2408.4,11254.11,994.8,1623.6
1662.51,29134.988,2403.9,11271.75,994.8,1626.5
1715.24,29683.74,2438.8,11493.83,994.8,1660.2999
1674.93,29225.611,2401.3,11164.78,994.8,1663.6
1664.72,28725.51,2378.7,10971.22,994.8,1667.2001
1664.72,28725.51,2378.7,10971.22,994.8,1667.2001
1664.72,28725.51,2378.7,10971.22,994.8,1667.2001
1708.87,29490.89,2429.9,11229.73,994.8,1697.2
1775.77,30316.32,2511.7,11582.54,994.8,1725.5
1762.69,30273.867,2500.1,11573.18,994.8,1715.6
1752.5101,29926.94,2478.4,11485.5,994.8,1715.5
1702.15,29296.791,2417.7,11039.47,994.8,1704.0
1702.15,29296.791,2417.7,11039.47,994.8,1704.0
1702.15,29296.791,2417.7,11039.47,994.8,1704.0
1691.9199,29202.88,2395.6,10926.97,994.8,1670.0999
1692.9202,29239.19,2376.3,10791.35,994.8,1680.9
1687.76,29210.852,2367.7,10785.62,994.8,1672.2999
1728.41,30038.72,2411.7,11033.58,994.8,1671.8
1682.4001,29634.828,2376.6,10692.06,994.8,1643.7
1682.4001,29634.828,2376.6,10692.06,994.8,1643.7
1682.4001,29634.828,2376.6,10692.06,994.8,1643.7
1735.7499,30185.82,2431.8,11062.53,994.8,1658.9001
1755.96,30523.803,2457.9,11147.74,994.8,1650.7
1725.76,30423.81,2439.3,11103.38,994.8,1629.0
1704.39,30333.588,2429.3,11046.71,994.8,1631.8
1742.24,31082.559,2462.4,11310.331,994.8,1651.5
1742.24,31082.559,2462.4,11310.331,994.8,1651.5
1742.24,31082.559,2462.4,11310.331,994.8,1651.5
1748.4001,31499.62,2493.1,11430.26,994.8,1649.2
1796.1599,31836.738,2537.5,11669.991,994.8,1653.3002
1804.3301,31839.11,2535.7,11405.9,994.8,1664.3999
1806.32,32033.28,2523.6,11191.63,994.8,1660.2999
1846.92,32861.8,2561.0,11546.211,994.8,1644.8
1846.92,32861.8,2561.0,11546.211,994.8,1644.8
1846.92,32861.8,2561.0,11546.211,994.8,1644.8
1846.8601,32732.95,2547.7,11405.57,994.8,1640.6998
1851.39,32653.2,2546.4,11288.95,994.8,1649.7001
1789.14,32147.758,2499.8,10906.34,994.8,1650.0
1779.7301,32001.248,2467.9,10690.6,994.8,1630.9
1799.87,32403.223,2507.2,10857.03,994.8,1676.5999
1799.87,32403.223,2507.2,10857.03,994.8,1676.5999
1799.87,32403.223,2507.2,10857.03,994.8,1676.5999
1809.81,32827.0,2533.6,10977.0,994.8,1680.4999
1808.93,33160.83,2554.9,11059.5,994.8,1716.0
1760.3999,32513.941,2509.8,10797.55,994.8,1713.7
1867.93,33715.37,2636.6,11605.961,994.8,1753.7
1882.7399,33747.86,2674.1,11817.011,994.8,1769.4
1882.7399,33747.86,2674.1,11817.011,994.8,1769.4
1882.7399,33747.86,2674.1,11817.011,994.8,1769.4
1861.25,33536.7,2653.9,11700.94,994.8,1776.9
1889.2001,33592.92,2678.2,11871.15,994.8,1776.8
1853.17,33553.83,2657.6,11699.09,994.8,1775.8
1839.12,33546.32,2642.3,11676.861,994.8,1763.0001
1849.73,33745.69,2658.9,11677.0205,994.8,1754.4
1849.73,33745.69,2658.9,11677.0205,994.8,1754.4
1849.73,33745.69,2658.9,11677.0205,994.8,1754.4
1839.1401,33700.28,2640.4,11553.45,994.8,1739.6
1860.4401,34098.1,2675.5,11724.84,994.8,1739.9
1863.5201,34194.06,2697.4,11838.72,994.8,1745.6
1863.5201,34194.06,2697.4,11838.72,994.8,1753.9999
1869.1898,34347.03,2703.7,11756.031,994.8,1753.9999
1869.1898,34347.03,2703.7,11756.031,994.8,1753.9999
1869.1898,34347.03,2703.7,11756.031,994.8,1753.9999
1830.9598,33849.46,2668.4,11587.75,994.8,1740.2999
1836.55,33852.53,2663.3,11503.451,994.8,1756.2999
1886.5801,34589.77,2720.9,12030.061,994.8,1753.2
1881.68,34395.01,2741.1,12041.89,994.8,1808.2
1892.84,34429.88,2733.0,11994.261,994.8,1802.6
1892.84,34429.88,2733.0,11994.261,994.8,1802.6
1892.84,34429.88,2733.0,11994.261,994.8,1802.6
1840.2201,33947.1,2696.3,11786.801,994.8,1774.3
1812.5798,33596.34,2662.1,11549.691,994.8,1775.5
1806.8999,33597.92,2654.3,11497.39,994.8,1791.0001
1818.2902,33781.48,2670.3,11637.501,994.8,1794.1998
1796.6602,33476.46,2662.9,11563.331,994.8,1803.5
1796.6602,33476.46,2662.9,11563.331,994.8,1803.5
1796.6602,33476.46,2662.9,11563.331,994.8,1803.5
1818.61,34005.04,2683.6,11706.441,994.8,1785.0
1832.3599,34108.64,2715.5,11834.211,994.8,1818.3
1820.45,33966.35,2705.3,11740.921,994.8,1811.5
1774.61,33202.22,2636.9,11345.221,994.8,1780.5999
1763.42,32920.46,2606.0,11243.72,994.8,1793.5
1763.42,32920.46,2606.0,11243.72,994.8,1793.5
1763.42,32920.46,2606.0,11243.72,994.8,1793.5
1738.58,32757.54,2585.9,11084.59,994.8,1791.0001
1748.02,32849.74,2592.9,11072.42,994.8,1818.6
1776.94,33376.48,2626.9,11235.88,994.8,1818.5
1754.09,33027.49,2595.3,10956.14,994.8,1788.4999
1760.93,33203.93,2605.2,10985.45,994.8,1797.4
1760.93,33203.93,2605.2,10985.45,994.8,1797.4
1760.93,33203.93,2605.2,10985.45,994.8,1797.4
1760.93,33203.93,2605.2,10985.45,994.8,1797.4
1749.5199,33241.56,2600.9,10822.51,994.8,1816.3002
1722.02,32875.71,2575.2,10679.34,994.8,1808.8
1766.25,33220.8,2612.0,10951.05,994.8,1825.9999
1761.25,33147.25,2602.7,10939.76,994.8,1826.1998
1761.25,33147.25,2602.7,10939.76,994.8,1826.1998
1761.25,33147.25,2602.7,10939.76,994.8,1826.1998
1761.25,33147.25,2602.7,10939.76,994.8,1826.1998
1750.73,33136.37,2600.9,10862.64,994.8,1846.0999
1772.54,33269.77,2624.4,10914.8,994.8,1859.0001
1753.19,32930.08,2594.7,10741.22,994.8,1840.6001
1792.8,33630.61,2649.8,11040.35,994.8,1869.7
1792.8,33630.61,2649.8,11040.35,994.8,1869.7
1792.8,33630.61,2649.8,11040.35,994.8,1869.7
1795.91,33517.65,2663.2,11108.45,994.8,1877.7999
1822.65,33704.1,2671.2,11205.78,994.8,1876.5001
1844.05,33973.01,2700.8,11402.52,994.8,1878.9001
1876.06,34189.97,2720.1,11459.611,994.8,1898.8002
1887.03,34302.61,2735.7,11541.48,994.8,1921.7
1887.03,34302.61,2735.7,11541.48,994.8,1921.7
1887.03,34302.61,2735.7,11541.48,994.8,1921.7
